"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final5/ping-1576678732-orig-we-1500-dstat.csv",,,,"Date:","18 Dec 2019 16:30:28 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.038,0.013,99.943,0.006,0,4407.225,15212.157,0,0,0,0,1132.109,113.336
1.005,1.508,97.487,0,0,0,45056,1107912,1108068,0,0,14624,14260
1.985,1.489,96.526,0,0,0,0,1106196,1106040,0,0,14610,14261
1.010,1.010,97.980,0,0,0,0,1107600,1107600,0,0,14579,14265
1.259,0.756,97.985,0,0,0,0,1107600,1107600,0,0,14577,14239
1.496,1.496,97.007,0,0,0,0,1107411,1107444,0,0,14631,14256
1.005,1.508,97.487,0,0,0,12288,1108302,1108531,0,0,14567,14282
1.008,1.008,97.985,0,0,0,0,1108523,1108380,0,0,14603,14276
0.763,0.763,98.473,0,0,0,0,1976424,1976695,0,0,14529,14153
1.256,1.005,97.739,0,0,0,0,2013560,2013560,0,0,14591,14241
1.013,0.759,98.228,0,0,0,143360,2006460,2006460,0,0,14582,14193
0.756,1.259,97.733,0.252,0,0,36864,2014128,2014128,0,0,14555,14255
0.505,1.263,98.232,0,0,0,0,2013560,2013560,0,0,14522,14225
1.008,1.259,97.733,0,0,0,0,2014980,2014696,0,0,14543,14251
0.763,0.509,98.728,0,0,0,0,2014980,2015264,0,0,14509,14227
1.005,1.508,97.487,0,0,0,0,3617220,3617476,0,0,14469,14105
0.509,1.018,98.473,0,0,0,24576,3802680,3802680,0,0,14418,14138
0.761,0.761,98.477,0,0,0,0,3799440,3798900,0,0,14436,14135
0.759,1.013,98.228,0,0,0,0,3802140,3802140,0,0,14388,14113
0.254,1.269,98.477,0,0,0,0,3802680,3803220,0,0,14438,14149
0.509,0.763,98.728,0,0,0,0,3802140,3802140,0,0,14403,14127
0,1.269,98.477,0.254,0,0,12288,3801600,3801060,0,0,14425,14135
1.008,1.511,97.481,0,0,0,0,6565443,6565443,0,0,14345,13957
1.008,1.511,97.481,0,0,0,0,7301023,7300880,0,0,14284,13958
1.010,1.263,97.727,0,0,0,0,7300880,7301129,0,0,14237,13927
0.506,1.519,97.975,0,0,0,16384,7298854,7299906,0,0,14252,13929
0.759,1.013,98.228,0,0,0,53248,7304036,7304036,0,0,14228,13934
0.510,0.765,98.724,0,0,0,0,7302984,7302984,0,0,14279,13947
0.510,0.765,98.724,0,0,0,0,7302984,7301932,0,0,14211,13914
1.013,1.266,97.722,0,0,0,0,8642940,8644368,0,0,14103,13695
1.008,1.511,97.481,0,0,0,4096,9697548,9697548,0,0,13950,13626
1.013,1.013,97.975,0,0,0,32768,9676128,9676128,0,0,13950,13655
0.759,1.266,97.975,0,0,0,0,9623292,9621864,0,0,13840,13529
0.508,0.761,98.477,0.254,0,0,0,9629004,9630432,0,0,13830,13533
0.754,2.010,97.236,0,0,0,0,9636144,9636144,0,0,13814,13530
0.763,1.018,97.964,0.254,0,0,15572992,9467640,9467640,0,0,13692,13359
1.263,1.010,97.727,0,0,0,40960,9629064,9627636,0,0,13826,13465
1.263,1.263,97.475,0,0,0,0,9986422,9987936,0,0,13568,13251
0.763,0.763,98.473,0,0,0,0,9903074,9901560,0,0,13400,13119
1.263,1.010,97.727,0,0,0,0,9954550,9954550,0,0,13516,13220
0.761,0.761,98.477,0,0,0,0,9927298,9927298,0,0,13429,13151
0.758,1.263,97.727,0.253,0,0,20480,9927298,9927298,0,0,13455,13172
0.761,1.015,98.223,0,0,0,0,9940924,9942438,0,0,13470,13170
0.255,1.020,98.724,0,0,0,0,9927298,9927298,0,0,13462,13183
