"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-macsec-aegis128l-e-1500-1500-dstat.csv",,,,"Date:","18 Oct 2019 04:48:52 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.747,40.662,57.352,0.239,0,6094.324,22912.798,0,0,0,8.465,6311.148,842.304
2.809,12.360,84.831,0,0,0,0,298240,298080,0,0,5001,4003
1.685,15.169,83.146,0,0,0,0,267520,267680,0,0,5385,3639
2.235,15.642,82.123,0,0,0,0,264800,264910,0,0,5410,3628
3.889,15,81.111,0,0,0,0,264000,263840,0,0,5393,3612
3.371,14.045,81.461,1.124,0,0,57344,258802,258962,0,0,5285,3540
2.825,14.124,83.051,0,0,0,0,263680,263680,0,0,5369,3604
3.846,15.385,80.769,0,0,0,0,264320,264160,0,0,5409,3602
3.315,15.470,81.215,0,0,0,0,262400,262400,0,0,5369,3568
3.315,15.470,81.215,0,0,0,0,262720,262880,0,0,5385,3594
2.210,16.022,80.663,1.105,0,0,16384,261440,261440,0,0,5364,3572
2.778,13.333,83.889,0,0,0,0,293440,293440,0,0,4966,3931
3.297,13.736,82.967,0,0,0,0,296800,296800,0,0,4971,3972
3.867,11.050,85.083,0,0,0,0,339680,339680,0,0,4685,4456
1.724,12.069,86.207,0,0,0,0,293440,293280,0,0,5218,3933
2.222,11.667,84.444,1.667,0,0,12288,323840,323840,0,0,4501,4266
4.420,11.602,83.978,0,0,0,0,300800,300800,0,0,4936,4026
1.695,15.254,83.051,0,0,0,0,262240,262350,0,0,5368,3590
2.825,14.124,83.051,0,0,0,0,260800,260960,0,0,5340,3550
2.299,12.644,85.057,0,0,0,0,265600,265600,0,0,5341,3623
2.762,15.470,81.215,0.552,0,0,12288,261920,261920,0,0,5359,3578
2.809,11.798,85.393,0,0,0,0,284320,284320,0,0,4866,3832
2.222,12.778,85,0,0,0,0,285920,285920,0,0,4796,3814
2.273,11.932,85.795,0,0,0,0,275040,274880,0,0,4974,3702
1.149,14.368,84.483,0,0,0,0,260960,261120,0,0,5357,3598
3.279,15.301,80.328,1.093,0,0,36864,258880,258720,0,0,5306,3560
2.260,14.124,83.616,0,0,0,0,259040,259040,0,0,5295,3560
2.286,13.714,84,0,0,0,0,259200,259360,0,0,5286,3531
2.299,12.644,85.057,0,0,0,0,257760,257760,0,0,5256,3510
4.324,12.973,82.703,0,0,0,0,285024,284864,0,0,4599,3784
2.247,13.483,83.146,1.124,0,0,32768,442944,442944,0,0,5053,3404
1.648,11.538,86.813,0,0,0,3207168,518976,519264,0,0,4140,3847
2.198,10.440,87.363,0,0,0,0,525888,525888,0,0,4087,3868
1.130,9.040,89.831,0,0,0,0,526176,525888,0,0,4076,3853
3.409,11.932,84.659,0,0,0,0,453312,453600,0,0,5082,3439
2.174,16.848,79.348,1.630,0,0,32768,439200,438912,0,0,5004,3319
2.778,14.444,82.778,0,0,0,65536,441216,441504,0,0,5072,3378
3.352,13.408,83.240,0,0,0,0,442656,442656,0,0,5033,3339
2.210,10.497,87.293,0,0,0,0,519058,518770,0,0,4133,3818
3.333,13.889,82.778,0,0,0,0,443808,443808,0,0,5080,3392
4.372,13.661,80.328,1.639,0,0,12288,442944,442944,0,0,5055,3376
2.825,12.994,84.181,0,0,0,0,441792,442080,0,0,5040,3362
