"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/iperf3-1571335153-100-macsec-chachapoly-e-1500-dstat.csv",,,,"Date:","18 Oct 2019 04:31:41 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.769,40.290,57.702,0.239,0,6249.835,23334.625,0,0,0,8.747,6383.586,857.508
1.657,54.696,43.646,0,0,0,0,131652,64520324,0,0,5241,353
0,55.866,44.134,0,0,0,0,127836,65406700,0,0,4504,346
1.111,55.556,42.778,0.556,0,0,73728,128684,65364196,0,0,4513,361
1.105,55.249,43.646,0,0,0,0,131228,65400738,0,0,4526,370
0.556,55.556,43.889,0,0,0,4096,129638,65383930,0,0,4508,344
1.111,55.556,43.333,0,0,0,0,129214,65365714,0,0,4484,362
0.556,55.556,43.889,0,0,0,0,131122,65344462,0,0,4473,353
0.556,55.556,43.889,0,0,0,0,124656,65362922,0,0,4469,341
1.105,55.801,41.989,1.105,0,0,12288,131228,65349016,0,0,4482,355
0,53.631,46.369,0,0,0,1388544,126777,63042953,0,0,4333,343
1.648,41.758,52.198,4.396,0,225280,0,101018,47383343,0,0,4974,461
0.556,55.556,43.889,0,0,0,0,128578,65994708,0,0,4497,337
0.556,55.556,43.889,0,0,0,0,127624,65988636,0,0,4491,330
1.099,54.945,42.857,1.099,0,0,49152,128154,65979528,0,0,4522,374
1.105,55.249,43.646,0,0,0,0,124444,65976492,0,0,4508,352
1.075,53.763,45.161,0,0,0,0,127730,65615696,0,0,3847,358
0.535,52.941,46.524,0,0,0,0,129108,65252054,0,0,5444,379
0.556,55.556,43.889,0,0,0,0,125292,65600760,0,0,6397,355
1.099,54.945,42.857,1.099,0,0,12288,130168,65658200,0,0,4524,371
