"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/iperf3-1571335153-100-orig-dstat.csv",,,,"Date:","17 Oct 2019 21:02:55 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.673,6.639,91.135,0.553,0,47586.485,26684.183,0,0,0,0,4298.085,1136.260
0.581,54.070,45.349,0,0,0,0,70994,35938802,0,0,16868,360
1.143,57.143,41.714,0,0,0,0,63954,37533528,0,0,18000,368
1.143,57.143,41.714,0,0,0,0,63240,37519902,0,0,18025,369
1.143,57.143,41.714,0,0,0,0,61098,37492894,0,0,18127,329
0.575,57.471,41.379,0.575,0,0,57344,62628,37483566,0,0,18078,365
0.575,57.471,41.954,0,0,0,0,62118,37508034,0,0,17915,333
0.571,57.143,42.286,0,0,0,0,63648,37499976,0,0,18081,323
1.058,52.910,46.032,0,0,0,0,69462,37498706,0,0,9128,382
1.546,50.515,47.938,0,0,0,0,65382,37669544,0,0,5462,373
0.508,50.254,49.239,0,0,0,0,64260,37701338,0,0,2411,391
2.235,45.810,51.397,0.559,0,0,12288,64578,29219550,0,0,13755,404
0,57.803,42.197,0,0,0,0,67014,37420222,0,0,17969,344
0.575,57.471,41.954,0,0,0,0,66810,37453530,0,0,17987,370
1.143,57.143,41.714,0,0,0,0,69258,37462614,0,0,18021,330
0.575,57.471,41.954,0,0,0,0,68034,37436632,0,0,17855,363
0.526,52.632,46.316,0.526,0,0,40960,65790,37459586,0,0,8099,384
1.005,49.246,49.749,0,0,0,0,55386,37929464,0,0,1240,389
1.500,49,49.500,0,0,0,0,57120,37921894,0,0,1220,414
1.493,48.756,49.751,0,0,0,753664,59058,37927950,0,0,1236,406
1,49.500,49.500,0,0,0,0,58446,37902456,0,0,1248,407
2.210,43.646,52.486,1.657,0,0,20480,66412,28827416,0,0,11679,410
0.575,57.471,41.954,0,0,0,0,65994,37442688,0,0,17929,321
0.575,57.471,41.954,0,0,0,0,66912,37462614,0,0,18061,370
0.575,57.471,41.954,0,0,0,0,67524,37438146,0,0,17921,327
0.575,57.471,41.954,0,0,0,0,66504,37421736,0,0,17992,333
0.575,57.471,41.379,0.575,0,0,40960,68136,37414166,0,0,17988,343
0,57.803,42.197,0,0,0,0,67218,37444446,0,0,18031,343
1.143,57.143,41.714,0,0,0,0,66096,37427548,0,0,18036,344
0.575,57.471,41.954,0,0,0,0,67116,37427792,0,0,18021,318
0.518,51.295,48.187,0,0,0,4096,64158,37566836,0,0,5125,389
2.674,42.246,54.011,1.070,0,0,12288,61005,28741116,0,0,8274,409
0.575,57.471,41.954,0,0,0,0,65280,37439904,0,0,18004,344
1.705,56.818,41.477,0,0,0,0,68748,37453286,0,0,17640,368
1.143,57.143,41.714,0,0,0,0,66198,37438390,0,0,18116,351
1.136,56.818,42.045,0,0,0,32768,63954,37450258,0,0,17629,372
1.031,51.031,46.907,1.031,0,0,49152,66708,37495922,0,0,5373,394
1.005,49.246,49.749,0,0,0,0,57426,37802532,0,0,1208,378
1.485,49.010,49.505,0,0,0,0,62424,37802532,0,0,1207,394
1.005,49.246,49.749,0,0,0,0,60996,37782850,0,0,1189,379
2,48.500,49,0.500,0,0,61440,61302,37766196,0,0,1215,436
2.128,43.085,53.191,1.596,0,0,12288,63250,29066920,0,0,7525,403
0.575,57.471,41.954,0,0,0,0,71706,37420222,0,0,18015,329
1.705,56.818,41.477,0,0,0,0,65280,37468670,0,0,17989,364
0.575,57.471,41.954,0,0,0,0,66912,37477510,0,0,17900,336
0.575,57.471,41.954,0,0,0,0,68238,37488108,0,0,17929,349
1.143,57.143,41.143,0.571,0,0,40960,67626,37486838,0,0,18006,379
1.143,57.143,41.714,0,0,0,0,67014,37504762,0,0,18040,351
1.705,56.818,41.477,0,0,0,0,65892,37471454,0,0,18083,352
0.575,57.471,41.954,0,0,0,0,67932,37465642,0,0,18066,338
1.579,52.105,46.316,0,0,0,0,67626,37512332,0,0,8882,378
1.515,42.929,55.051,0.505,0,0,12288,53446,32502229,0,0,1145,413
2,46,52,0,0,0,0,59171,34732891,0,0,1285,393
0,50.251,49.749,0,0,0,0,60078,37859820,0,0,1254,407
1.010,48.990,50,0,0,0,0,57630,37832812,0,0,1254,396
1.485,49.010,49.505,0,0,0,28672,60690,37869148,0,0,1257,398
1,49.500,48,1.500,0,0,45056,60996,37832812,0,0,1259,402
0,49.749,50.251,0,0,0,0,58548,37856792,0,0,1256,383
2.475,48.515,49.010,0,0,0,0,57936,37881260,0,0,1258,380
0,50,50,0,0,0,0,62424,37683170,0,0,1351,370
0.575,57.471,41.954,0,0,0,0,68646,37426034,0,0,17993,358
0.571,57.143,41.714,0.571,0,0,12288,63852,37512332,0,0,18102,357
2.762,45.856,51.381,0,0,0,0,64066,29296807,0,0,13831,408
1.143,57.143,41.714,0,0,0,0,66606,37430820,0,0,17689,363
1.657,54.696,43.646,0,0,0,0,68748,37255440,0,0,14455,403
0,49.749,50.251,0,0,0,0,62832,37801018,0,0,1187,417
1.005,49.749,48.744,0.503,0,0,40960,59976,37814644,0,0,1200,410
1.538,50.769,47.692,0,0,0,0,66096,37539584,0,0,5643,391
1.143,57.143,41.714,0,0,0,0,67320,37380858,0,0,17885,355
0.575,57.471,41.954,0,0,0,0,69768,37392970,0,0,17843,336
1.714,56.571,41.714,0,0,0,0,65994,37403568,0,0,18000,336
0.571,57.143,41.714,0.571,0,0,12288,65280,37352580,0,0,17895,347
3.889,43.889,52.222,0,0,0,0,68350,28746391,0,0,13313,433
1.705,56.818,41.477,0,0,0,0,66402,37469940,0,0,18073,377
1.058,52.381,46.561,0,0,0,0,68034,37486594,0,0,8992,346
1,49.500,49.500,0,0,0,0,58650,37866120,0,0,1224,382
0.500,49.500,49,1,0,0,40960,60588,37864362,0,0,1202,380
0.500,49.500,50,0,0,0,0,56304,37846438,0,0,1211,370
0.995,49.751,49.254,0,0,0,0,56814,37872176,0,0,1221,397
0.503,49.749,49.749,0,0,0,0,58344,37874960,0,0,1206,381
1.493,48.756,49.751,0,0,0,0,55998,37857036,0,0,1225,389
1.500,49,49,0.500,0,0,12288,56916,37872176,0,0,1211,391
2.020,39.899,58.081,0,0,0,0,51008,29354826,0,0,1197,435
1.508,48.744,49.749,0,0,0,0,59364,37932492,0,0,1355,441
1,49.500,49.500,0,0,0,0,59364,37974884,0,0,1244,404
1.005,49.246,49.749,0,0,0,0,56712,37988510,0,0,1261,397
0.498,49.751,48.259,1.493,0,0,77824,59466,37983724,0,0,1263,422
1.005,49.246,49.749,0,0,0,0,56406,38006678,0,0,1264,416
1.500,49,49.500,0,0,0,0,60894,37990024,0,0,1242,407
1,49,50,0,0,0,0,59160,37989780,0,0,1188,394
0.995,49.751,49.254,0,0,0,0,59364,38005164,0,0,1214,425
1.500,49,48.500,1,0,0,20480,64770,37988510,0,0,1198,417
2.030,40.609,57.360,0,0,0,0,56518,29444201,0,0,1304,442
2.260,55.932,41.808,0,0,0,0,70176,37206454,0,0,17645,388
1.648,54.396,43.956,0,0,0,0,69360,37332410,0,0,13727,365
0.503,49.749,49.749,0,0,0,0,62322,37736160,0,0,1236,400
1.042,52.083,45.833,1.042,0,0,86016,68646,37406596,0,0,7519,372
0.571,57.143,42.286,0,0,0,0,67320,37444202,0,0,17907,336
1.143,57.143,41.714,0,0,0,0,63648,37412652,0,0,18055,358
0.575,57.471,41.954,0,0,0,0,64770,37423250,0,0,18000,335
1.143,57.143,41.714,0,0,0,0,67626,37418708,0,0,17987,346
1.705,56.818,40.909,0.568,0,0,32768,67728,37427548,0,0,17975,344
0.575,54.023,45.402,0,0,0,0,63653,35277732,0,0,16940,322
1.705,49.432,48.864,0,0,0,0,62429,31029491,0,0,14728,423
0.575,57.471,41.954,0,0,0,0,66198,37320542,0,0,17971,375
0.571,57.143,42.286,0,0,0,0,67218,37361176,0,0,17965,367
1.143,57.143,41.143,0.571,0,0,40960,66198,37344522,0,0,17948,357
1.143,57.143,41.714,0,0,0,0,65280,37361176,0,0,17943,341
0.575,57.471,41.954,0,0,0,0,65484,37362934,0,0,17894,348
0.571,57.143,42.286,0,0,0,0,67626,37380858,0,0,18001,335
0,57.803,42.197,0,0,0,0,66504,37359662,0,0,17908,363
1.705,56.818,40.909,0.568,0,0,12288,68748,37356634,0,0,17930,352
0.515,51.546,47.938,0,0,0,0,71604,37412652,0,0,5180,383
2.210,43.646,54.144,0,0,0,0,61005,28797879,0,0,11157,436
0.571,57.143,42.286,0,0,0,0,66096,37439904,0,0,17924,346
1.143,57.143,41.714,0,0,0,0,65586,37451772,0,0,17893,349
1.579,52.105,45.789,0.526,0,0,40960,66402,37399026,0,0,8109,378
0.500,49.500,50,0,0,0,4096,60690,37755598,0,0,1187,385
2,48.500,49.500,0,0,0,0,60078,37746758,0,0,1188,397
0.503,49.749,49.749,0,0,0,0,57120,37749542,0,0,1194,381
1.980,48.515,49.505,0,0,0,0,60078,37728590,0,0,1225,401
0,57.471,41.379,1.149,0,0,12288,71196,37296318,0,0,17693,353
0.510,50.510,48.980,0,0,0,45056,65892,37486594,0,0,2979,380
2.139,42.781,55.080,0,0,0,0,57538,28914496,0,0,7524,407
1.143,57.143,41.714,0,0,0,0,65076,37479268,0,0,17998,366
1.705,56.818,41.477,0,0,0,0,67218,37486594,0,0,18006,352
1.143,57.143,40.571,1.143,0,0,40960,67218,37488108,0,0,18100,340
0.571,57.143,42.286,0,0,0,0,66096,37498706,0,0,18059,339
1.143,57.143,41.714,0,0,0,0,66810,37498950,0,0,18027,347
0.575,57.471,41.954,0,0,0,0,65790,37522930,0,0,17983,333
1.143,57.143,41.714,0,0,0,0,64362,37551696,0,0,18115,368
1.695,56.497,41.243,0.565,0,0,12288,62934,37386914,0,0,17870,365
1.143,57.143,41.714,0,0,0,0,64056,37528986,0,0,18040,336
1.130,46.893,51.977,0,0,0,0,59167,29116640,0,0,14034,426
0,57.471,42.529,0,0,0,0,64260,37395998,0,0,17931,345
1.705,56.818,41.477,0,0,0,0,67524,37414166,0,0,18018,366
1.143,57.143,41.143,0.571,0,0,40960,67320,37402054,0,0,18005,379
1.143,57.143,41.714,0,0,0,36864,69258,37409380,0,0,17946,327
0.575,57.471,41.954,0,0,0,0,64362,37394484,0,0,17968,353
1.143,56.571,42.286,0,0,0,0,65178,37432334,0,0,18010,326
1.143,57.143,41.714,0,0,0,0,64260,37415680,0,0,17991,371
1.695,56.497,40.678,1.130,0,0,20480,66300,37427792,0,0,17843,356
1.143,57.143,41.714,0,0,0,0,65484,37392970,0,0,17885,352
2.747,46.703,50.549,0,0,0,0,52130,29702659,0,0,14457,400
0.578,55.491,43.931,0,0,0,0,70890,36282814,0,0,17231,371
0.575,57.471,41.954,0,0,0,0,65688,37356634,0,0,17973,353
1.143,57.143,41.143,0.571,0,0,40960,66810,37365718,0,0,17896,343
1.143,57.143,41.714,0,0,0,0,64158,37338466,0,0,17989,352
1.705,56.818,41.477,0,0,0,8192,71196,37364204,0,0,17902,358
1.136,56.818,42.045,0,0,0,0,66606,37370504,0,0,17997,344
0.575,57.471,41.954,0,0,0,0,66300,37341494,0,0,17895,340
1.705,56.818,40.909,0.568,0,0,20480,66708,37327868,0,0,18006,347
0.575,57.471,41.954,0,0,0,0,63036,37353850,0,0,17955,340
1.105,54.696,44.199,0,0,0,0,72216,37220618,0,0,13809,391
1.695,45.763,52.542,0,0,0,0,58455,29056794,0,0,13710,381
1.143,57.143,41.714,0,0,0,0,63444,37391456,0,0,17930,349
1.111,55.556,42.778,0.556,0,0,40960,67422,37320542,0,0,14981,361
2,48.500,49.500,0,0,0,0,59364,37770738,0,0,1239,397
0.524,51.832,46.597,1.047,0,0,45056,65586,37465398,0,0,6816,389
1.143,57.143,41.714,0,0,0,0,65076,37427792,0,0,17953,363
