"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/iperf3-1571335153-100-orig-we-dstat.csv",,,,"Date:","17 Oct 2019 21:24:10 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.712,16.425,81.398,0.465,0,36038.333,25716.420,0,0,0,0,5539.771,1060.540
0.505,47.980,51.515,0,0,0,0,112202,62184028,0,0,1860,456
0.538,53.763,45.699,0,0,0,0,119442,64098990,0,0,6958,356
0.552,55.249,43.646,0.552,0,0,57344,112506,64782098,0,0,4520,365
0.556,55.556,43.889,0,0,0,0,112914,64729108,0,0,4501,337
0.552,55.249,44.199,0,0,0,0,110976,64782098,0,0,4500,348
0.552,55.249,44.199,0,0,0,0,114546,64768716,0,0,4505,351
1.099,54.945,43.956,0,0,0,0,111894,64752062,0,0,4499,329
1.639,55.191,42.623,0.546,0,0,12288,111384,64759388,0,0,4525,382
0,55.556,44.444,0,0,0,1449984,112812,64783612,0,0,4514,358
0.556,55.556,43.889,0,0,0,0,114852,64753332,0,0,4508,353
1.639,45.902,52.459,0,0,0,0,95791,50534934,0,0,5760,443
0.568,56.250,43.182,0,0,0,0,114444,64380838,0,0,10144,359
1.105,55.249,43.094,0.552,0,0,45056,108120,65170708,0,0,4493,396
0.549,55.495,43.956,0,0,0,0,110466,65173492,0,0,4466,336
1.099,54.945,43.956,0,0,0,0,110160,65184090,0,0,4465,340
0,55.556,44.444,0,0,0,0,109038,65101064,0,0,4480,356
0.556,55.556,43.889,0,0,0,0,111180,65153810,0,0,4487,373
1.508,48.744,48.744,1.005,0,0,12288,109650,64650868,0,0,2005,420
1.493,49.254,49.254,0,0,0,65536,105774,65014766,0,0,1750,388
1.500,48.500,50,0,0,0,0,107814,64977160,0,0,1779,417
3.209,41.711,55.080,0,0,0,0,93544,50581573,0,0,3253,452
0,55.556,44.444,0,0,0,0,107406,65049832,0,0,4489,323
1.099,55.495,42.308,1.099,0,0,40960,111078,65103848,0,0,4526,375
0,55.866,44.134,0,0,0,0,110262,64601394,0,0,7142,329
0,55.866,44.134,0,0,0,0,109242,65082896,0,0,4511,377
2.073,50.777,47.150,0,0,0,0,110874,64652138,0,0,3021,383
2,48,50,0,0,0,0,110976,64689988,0,0,1756,371
2.010,48.744,48.744,0.503,0,0,12288,111690,64676362,0,0,1804,422
1.493,48.756,49.751,0,0,0,0,110568,64717240,0,0,1782,386
2.985,47.761,49.254,0,0,0,0,109242,64710940,0,0,1784,403
1.596,41.489,56.915,0,0,0,0,89463,50040050,0,0,2700,455
1.105,55.249,43.646,0,0,0,0,110874,65115960,0,0,4504,340
0.552,55.249,43.646,0.552,0,0,40960,110058,65076840,0,0,4516,372
1.042,51.562,47.396,0,0,0,0,117606,64667278,0,0,2943,395
1.990,48.756,49.254,0,0,0,32768,112710,64894134,0,0,1798,412
0.503,49.749,49.749,0,0,0,0,109650,64884806,0,0,1748,396
1,49,50,0,0,0,0,111078,64927198,0,0,1718,403
2.488,48.259,48.259,0.995,0,0,20480,107202,65004412,0,0,1755,440
1.508,48.744,49.749,0,0,0,0,109140,65020822,0,0,1715,390
2,48.500,49.500,0,0,0,0,108834,64925684,0,0,1745,409
2.062,40.722,57.216,0,0,0,0,88748,50353448,0,0,2649,454
