"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-macsec-aesgcm-e-frag-jumbo-1500-dstat.csv",,,,"Date:","18 Oct 2019 01:58:26 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.754,38.621,59.369,0.256,0,8835.257,22986.166,0,0,0,0,6855.819,854.888
1.685,11.236,87.079,0,0,0,0,273920,274080,0,0,4427,3662
2.312,12.717,84.971,0,0,0,0,245440,245280,0,0,5020,3360
1.156,13.295,85.549,0,0,0,0,244800,244960,0,0,5009,3318
2.841,13.068,84.091,0,0,0,0,246400,246240,0,0,5068,3375
3.352,13.966,81.564,1.117,0,0,36864,244960,245230,0,0,5035,3375
2.793,14.525,82.682,0,0,0,0,246802,246802,0,0,5072,3362
2.793,15.084,82.123,0,0,0,0,245920,245920,0,0,5054,3351
3.390,12.994,83.616,0,0,0,0,245120,244960,0,0,5020,3329
2.874,12.644,84.483,0,0,0,0,244640,244640,0,0,5017,3344
3.429,12,84,0.571,0,0,12288,245280,245440,0,0,5033,3351
2.747,15.934,81.319,0,0,0,4096,244640,244640,0,0,5019,3362
1.724,13.793,84.483,0,0,0,0,246240,246080,0,0,5030,3386
2.299,12.644,85.057,0,0,0,0,246560,246720,0,0,5046,3394
2.247,14.607,83.146,0,0,0,0,245600,245600,0,0,5033,3365
2.857,12.571,83.429,1.143,0,0,12288,240000,239840,0,0,4906,3264
2.299,13.218,82.759,1.724,0,0,118784,245120,245280,0,0,5043,3360
3.390,13.559,83.051,0,0,0,0,246400,246400,0,0,5064,3371
2.841,13.068,84.091,0,0,0,0,246080,245920,0,0,5027,3342
1.124,15.730,83.146,0,0,0,0,244640,244800,0,0,5021,3348
