"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-macsec-aesgcm-we-1500-dstat.csv",,,,"Date:","17 Oct 2019 23:29:17 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.657,33.917,64.123,0.303,0,14963.512,23089.866,0,0,0,0,5792.946,874.357
1.714,10.857,87.429,0,0,0,0,336640,336800,0,0,4642,4437
3.911,12.291,83.799,0,0,0,4096,344640,344480,0,0,4881,4585
3.390,10.734,85.876,0,0,0,0,334720,334880,0,0,4792,4402
2.286,12,85.714,0,0,0,0,293920,293870,0,0,4948,3936
2.857,12.571,82.857,1.714,0,0,36864,256160,256320,0,0,5166,3548
3.977,12.500,83.523,0,0,0,0,254962,254802,0,0,5212,3497
2.857,13.143,84,0,0,0,0,254400,254560,0,0,5214,3483
2.235,13.966,83.799,0,0,0,0,288000,287840,0,0,4930,3856
3.955,12.429,83.616,0,0,0,0,253600,253760,0,0,5196,3483
4.372,12.022,83.060,0.546,0,0,16384,326240,326080,0,0,4634,4309
2.793,15.084,82.123,0,0,0,0,254560,254560,0,0,5217,3474
3.390,12.994,83.616,0,0,0,0,267680,267680,0,0,5152,3642
2.260,14.124,83.616,0,0,0,0,252960,253120,0,0,5164,3449
1.724,13.793,84.483,0,0,0,0,253600,253600,0,0,5165,3449
2.286,11.429,85.143,1.143,0,0,16384,329120,329120,0,0,4819,4368
4,11.429,84.571,0,0,0,0,255520,255360,0,0,5209,3474
3.371,12.921,83.708,0,0,0,0,287680,287840,0,0,4975,3865
2.841,15.341,81.818,0,0,0,0,292480,292590,0,0,5917,3926
2.273,13.636,84.091,0,0,0,0,253280,253280,0,0,5170,3443
2.260,12.429,84.746,0.565,0,0,16384,328320,328160,0,0,4850,4355
2.299,12.644,85.057,0,0,0,0,251200,251200,0,0,5137,3426
4.046,7.514,88.439,0,0,0,36864,321600,321760,0,0,4646,4258
2.286,13.714,84,0,0,0,0,253600,253600,0,0,5189,3449
1.705,14.205,84.091,0,0,0,0,251200,251200,0,0,5146,3447
2.222,15.556,80.556,1.667,0,0,65536,247680,247680,0,0,5106,3428
3.371,13.483,83.146,0,0,0,0,253280,253280,0,0,5191,3472
3.846,15.385,78.022,2.747,0,0,94208,251040,250880,0,0,5171,3437
3.409,12.500,84.091,0,0,0,0,252320,252320,0,0,5162,3428
1.695,14.689,83.616,0,0,0,0,314592,314880,0,0,4851,3493
4.396,13.736,79.670,2.198,0,0,20480,431424,431136,0,0,4952,3348
2.825,13.559,83.616,0,0,0,0,440640,440640,0,0,5024,3357
2.235,15.084,82.682,0,0,0,3399680,446976,447264,0,0,4972,3399
1.657,16.575,81.768,0,0,0,0,441216,441216,0,0,5031,3323
3.390,12.429,84.181,0,0,0,0,443520,443520,0,0,5047,3356
3.371,13.483,82.022,1.124,0,0,28672,434016,433728,0,0,4949,3300
2.793,14.525,82.682,0,0,0,0,444672,444960,0,0,5049,3360
1.754,11.696,86.550,0,0,0,0,446112,445824,0,0,5055,3373
1.149,13.793,85.057,0,0,0,0,442944,442944,0,0,5026,3347
3.371,13.483,83.146,0,0,0,0,442656,442944,0,0,5024,3358
3.448,11.494,84.483,0.575,0,0,16384,435744,435744,0,0,4973,3326
3.933,12.921,83.146,0,0,0,0,442944,442656,0,0,5027,3380
3.955,12.429,83.616,0,0,0,0,441792,441792,0,0,5022,3367
1.685,15.169,83.146,0,0,0,0,441874,442162,0,0,5019,3352
2.857,12.571,84.571,0,0,0,0,441792,441792,0,0,5017,3343
3.955,12.429,83.051,0.565,0,0,16384,442368,442368,0,0,5041,3366
3.911,13.408,82.682,0,0,0,0,448416,448416,0,0,5108,3396
3.889,14.444,81.667,0,0,0,0,442656,442656,0,0,5048,3351
2.778,15,82.222,0,0,0,0,443808,443630,0,0,5058,3363
2.210,16.022,81.768,0,0,0,0,444178,444466,0,0,5061,3369
1.705,14.773,82.386,1.136,0,0,16384,442080,441792,0,0,5040,3370
2.762,15.470,81.768,0,0,0,0,447552,447552,0,0,5102,3395
3.911,13.408,82.682,0,0,0,0,446400,446400,0,0,5085,3388
2.326,11.047,81.977,4.651,0,0,2007040,422496,422784,0,0,4815,3208
2.260,14.124,83.616,0,0,0,0,446400,446112,0,0,5077,3363
2.273,13.068,82.386,2.273,0,0,24576,436032,436032,0,0,4973,3322
2.857,12.571,84.571,0,0,0,0,445248,445248,0,0,5058,3361
