"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-macsec-chachapoly-we-1500-1500-dstat.csv",,,,"Date:","18 Oct 2019 04:07:17 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.740,40.236,57.784,0.240,0,6515.984,22884.876,0,0,0,0,6500.653,842.091
3.261,13.043,82.609,1.087,0,0,36864,309440,309280,0,0,4785,4130
2.128,14.894,82.979,0,0,0,0,320000,320160,0,0,4555,4237
4.188,13.613,82.199,0,0,0,0,321280,321120,0,0,4469,4234
1.639,16.940,81.421,0,0,0,0,294400,294670,0,0,5194,3946
3.371,15.169,81.461,0,0,0,0,275360,275360,0,0,5613,3781
1.695,15.819,81.921,0.565,0,0,12288,274802,274802,0,0,5505,3749
0.588,14.118,85.294,0,0,0,0,276800,276800,0,0,5611,3767
4,13.143,82.857,0,0,0,0,275840,275840,0,0,5595,3737
3.409,14.205,82.386,0,0,0,4096,275680,275680,0,0,5611,3772
2.793,16.201,81.006,0,0,0,0,275840,275840,0,0,5618,3739
3.867,15.470,79.006,1.657,0,0,12288,272320,272320,0,0,5564,3722
2.825,15.254,81.921,0,0,0,0,276160,276000,0,0,5628,3757
1.724,14.368,83.908,0,0,0,0,275200,275200,0,0,5585,3719
4.046,11.561,82.659,1.734,0,0,86016,276160,276320,0,0,5607,3767
2.273,15.341,82.386,0,0,0,0,275520,275360,0,0,5598,3723
2.825,14.689,81.356,1.130,0,0,12288,271520,271680,0,0,5545,3733
1.117,16.760,82.123,0,0,0,0,278560,278400,0,0,5480,3763
2.299,14.368,83.333,0,0,0,0,274400,274560,0,0,5587,3718
2.857,13.714,83.429,0,0,0,0,274080,273920,0,0,5565,3724
3.977,13.068,82.955,0,0,0,0,274080,274350,0,0,5569,3739
4.372,15.301,79.235,1.093,0,0,12288,271200,271040,0,0,5481,3698
3.409,13.636,82.955,0,0,0,0,271360,271520,0,0,5543,3703
2.825,14.689,82.486,0,0,0,0,270720,270560,0,0,5501,3651
3.867,15.470,80.663,0,0,0,40960,270720,270880,0,0,5548,3695
2.299,13.793,83.908,0,0,0,0,270560,270560,0,0,5502,3663
1.724,13.793,83.333,1.149,0,0,53248,266080,265920,0,0,5431,3629
2.857,13.714,83.429,0,0,0,0,269440,269600,0,0,5500,3660
2.825,14.124,83.051,0,0,0,0,270802,270802,0,0,5519,3709
2.793,14.525,82.682,0,0,0,8192,382496,382336,0,0,5094,3891
2.286,14.286,83.429,0,0,0,0,476064,476064,0,0,5405,3601
2.222,15.556,80.556,1.667,0,0,24576,465984,466272,0,0,5299,3570
2.809,15.169,82.022,0,0,0,0,473760,473472,0,0,5365,3609
2.857,13.143,84,0,0,0,0,475488,475776,0,0,5381,3595
3.409,13.636,82.955,0,0,0,3633152,473184,473184,0,0,5377,3587
2.841,13.068,84.091,0,0,0,0,488242,488242,0,0,5247,3671
2.809,9.551,85.955,1.685,0,0,24576,567648,567648,0,0,4505,4172
2.247,15.169,82.584,0,0,0,0,472896,472608,0,0,5366,3576
2.809,15.169,82.022,0,0,0,0,471456,471744,0,0,5370,3577
