"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/iperf3-1571335153-100-macsec-aegis128l-we-1500-dstat.csv",,,,"Date:","18 Oct 2019 05:13:14 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.760,40.664,57.339,0.237,0,5850.829,23293.677,0,0,0.368,14.839,6210.089,856.690
1.117,54.749,44.134,0,0,0,0,121794,70625312,0,0,9801,383
1.111,55,43.889,0,0,0,0,116388,72895724,0,0,4507,364
0.552,55.249,44.199,0,0,0,0,116388,72879026,0,0,4510,373
1.105,55.249,43.646,0,0,0,2199552,118932,72830450,0,0,4624,366
1.099,54.945,43.956,0,0,0,0,116494,72882062,0,0,4479,350
1.105,55.249,43.094,0.552,0,0,73728,116494,72850184,0,0,4479,366
0,55.556,44.444,0,0,0,0,116706,72913696,0,0,4481,353
1.648,54.945,43.407,0,0,0,0,116812,72891170,0,0,4484,363
0.552,55.249,44.199,0,0,0,0,117130,72865364,0,0,4472,339
0.556,55.556,43.889,0,0,0,0,114375,72803449,0,0,4485,358
1.657,44.199,53.039,1.105,0,0,12288,101229,55623199,0,0,7384,413
0.552,55.249,44.199,0,0,0,0,120204,72589332,0,0,4502,356
1.099,54.945,43.956,0,0,0,0,120734,72612346,0,0,4506,357
1.064,52.128,46.809,0,0,0,0,121794,71744186,0,0,4286,405
0,55.866,44.134,0,0,0,0,115752,72983524,0,0,4511,332
1.579,51.579,46.316,0.526,0,0,40960,118614,72507604,0,0,3219,399
2.488,47.761,49.751,0,0,0,0,114056,72718606,0,0,1785,409
2.020,47.980,50,0,0,0,0,115116,72712290,0,0,1779,426
1.500,49,49.500,0,0,0,0,114798,72716844,0,0,1764,416
