"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-macsec-morus640-e-1500-1500-dstat.csv",,,,"Date:","18 Oct 2019 05:30:25 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.739,40.996,57.029,0.236,0,5684.799,22903.488,0,0,0.357,14.395,6140.630,842.453
3.297,10.989,85.165,0.549,0,0,36864,272000,272000,0,0,4417,3652
2.235,8.939,88.827,0,0,0,4096,291040,291040,0,0,4069,3860
3.352,11.173,85.475,0,0,0,0,266720,266880,0,0,4653,3594
2.778,13.889,83.333,0,0,0,0,244800,244640,0,0,4985,3352
2.793,13.408,83.799,0,0,0,0,242240,242510,0,0,4985,3331
1.639,13.661,83.060,1.639,0,0,12288,266802,266642,0,0,4385,3573
2.778,13.889,83.333,0,0,0,0,243360,243360,0,0,4997,3300
4.494,11.798,83.708,0,0,0,0,241920,241920,0,0,4970,3304
2.732,15.301,81.967,0,0,0,0,241600,241600,0,0,4975,3321
1.744,11.628,86.628,0,0,0,0,245280,245440,0,0,5021,3393
2.198,15.385,81.868,0.549,0,0,12288,243360,243360,0,0,4999,3330
3.352,13.408,83.240,0,0,0,69632,244320,244160,0,0,5028,3356
3.315,13.812,82.873,0,0,0,0,246080,246240,0,0,4969,3396
2.793,13.966,83.240,0,0,0,0,240160,240160,0,0,4936,3290
1.630,16.848,81.522,0,0,0,0,241280,241120,0,0,4967,3302
1.099,16.484,80.769,1.648,0,0,12288,238400,238560,0,0,4910,3265
3.889,13.333,82.778,0,0,0,0,241440,241280,0,0,4962,3312
3.911,12.849,83.240,0,0,0,0,239200,239200,0,0,4906,3277
2.186,15.847,81.967,0,0,0,0,240960,240960,0,0,4956,3274
2.778,14.444,82.778,0,0,0,0,240480,240590,0,0,4944,3301
2.299,11.494,85.057,1.149,0,0,12288,239520,239520,0,0,4904,3265
2.273,12.500,85.227,0,0,0,28672,243520,243520,0,0,5007,3345
3.315,14.365,82.320,0,0,0,16384,242240,242240,0,0,5007,3355
3.279,14.754,81.967,0,0,0,0,239840,239840,0,0,4922,3285
2.260,13.559,84.181,0,0,0,0,240320,240320,0,0,4926,3298
2.247,13.483,83.146,1.124,0,0,57344,238080,238240,0,0,4882,3262
3.867,13.812,82.320,0,0,0,0,240160,240160,0,0,4923,3272
2.247,14.045,83.708,0,0,0,8192,238240,238240,0,0,4892,3264
2.762,14.365,82.873,0,0,0,0,240800,240800,0,0,4937,3287
1.648,15.385,82.967,0,0,0,0,249760,249600,0,0,4657,3364
1.622,17.297,78.919,2.162,0,0,20480,233920,233920,0,0,4827,3197
2.273,12.500,85.227,0,0,0,0,241042,241202,0,0,4937,3291
4.444,11.111,84.444,0,0,0,3067904,375136,374976,0,0,4463,3533
3.371,12.921,83.708,0,0,0,0,437760,438048,0,0,4986,3306
3.352,13.966,82.682,0,0,0,0,437760,437472,0,0,4999,3362
2.235,14.525,81.564,1.676,0,0,28672,432288,432576,0,0,4941,3293
3.279,15.301,81.421,0,0,0,0,439776,439776,0,0,5020,3334
1.117,15.642,83.240,0,0,0,0,439776,439488,0,0,5014,3326
2.793,14.525,82.682,0,0,0,0,438624,438624,0,0,4994,3308
2.841,12.500,84.659,0,0,0,0,437760,437760,0,0,4979,3315
2.222,15,82.222,0.556,0,0,12288,433728,434016,0,0,4951,3283
3.933,12.921,83.146,0,0,0,0,441504,441216,0,0,5030,3376
3.889,13.333,82.778,0,0,0,0,442080,442368,0,0,5044,3375
2.235,11.732,86.034,0,0,0,0,484416,484128,0,0,4492,3603
2.809,13.483,83.708,0,0,0,0,440640,440640,0,0,5023,3348
3.911,12.849,82.123,1.117,0,0,12288,428256,428256,0,0,4886,3240
2.717,16.304,80.978,0,0,0,0,443890,444178,0,0,5069,3373
3.390,12.429,84.181,0,0,0,0,442944,442656,0,0,5040,3366
3.468,10.983,85.549,0,0,0,0,441792,442080,0,0,5018,3374
2.778,14.444,82.778,0,0,0,0,435168,435168,0,0,4946,3299
2.809,14.045,82.584,0.562,0,0,12288,439776,439886,0,0,5006,3351
2.857,12,85.143,0,0,0,0,440064,439776,0,0,4993,3334
3.955,11.864,84.181,0,0,0,0,438336,438624,0,0,4949,3338
1.705,13.636,84.659,0,0,0,0,442368,442080,0,0,5016,3349
2.841,12.500,84.659,0,0,0,0,438912,438912,0,0,4996,3328
3.429,10.857,84,1.714,0,0,12288,435168,435456,0,0,4957,3313
2.841,13.068,84.091,0,0,0,0,440640,440352,0,0,5024,3335
3.371,12.921,83.708,0,0,0,53248,435456,435744,0,0,4991,3343
2.247,14.045,83.708,0,0,0,0,434880,434880,0,0,4953,3296
2.247,14.607,83.146,0,0,0,0,438336,438336,0,0,4993,3317
2.273,12.500,83.523,1.705,0,0,12288,432288,432000,0,0,4937,3293
3.333,13.889,82.778,0,0,0,0,436114,436402,0,0,4978,3304
2.809,13.483,83.708,0,0,0,2957312,431136,431136,0,0,4921,3285
3.867,13.812,82.320,0,0,0,0,433440,433152,0,0,4949,3295
2.825,13.559,83.616,0,0,0,172032,434592,434592,0,172032,4969,3306
4.787,17.021,75.532,2.660,0,49152,24576,608096,608640,0,0,4295,2890
3.889,15,81.111,0,0,0,0,731680,731136,0,0,4487,3003
2.825,14.689,82.486,0,0,0,0,735488,736032,0,0,4496,2995
2.273,11.932,85.795,0,0,0,8192,818176,818176,0,0,4310,3255
3.333,10.556,86.111,0,0,0,0,856256,856256,0,0,3985,3385
3.243,14.595,81.622,0.541,0,0,20480,818176,818176,0,0,4278,3277
2.247,15.730,82.022,0,0,0,0,733312,733312,0,0,4480,2966
2.907,12.791,84.302,0,0,0,0,732224,732224,0,0,4451,2976
3.333,16.111,80.556,0,0,0,0,723520,723520,0,0,4417,2930
3.390,14.124,82.486,0,0,0,0,728416,727872,0,0,4423,2929
3.933,13.483,81.461,1.124,0,0,12288,743648,743648,0,0,4500,3051
3.955,13.559,82.486,0,0,0,0,741472,741472,0,0,4526,3014
4.494,13.483,82.022,0,0,0,0,738208,738752,0,0,4475,3004
4.420,14.365,81.215,0,0,0,0,742016,741472,0,0,4524,3042
4.520,13.559,81.921,0,0,0,0,732768,732768,0,0,4457,2970
1.648,13.187,84.615,0.549,0,0,12288,842656,842656,0,0,4096,3366
1.685,16.854,81.461,0,0,0,0,725152,725696,0,0,4432,2947
2.247,15.730,82.022,0,0,0,0,723520,723520,0,0,4409,2925
2.273,15.341,82.386,0,0,0,0,726240,725696,0,0,4419,2926
3.315,16.022,80.663,0,0,0,0,729504,730048,0,0,4457,2966
4.545,13.068,81.818,0.568,0,0,12288,730592,730592,0,0,4467,2990
3.243,17.838,78.919,0,0,0,0,734400,734400,0,0,4508,3010
3.825,16.393,79.781,0,0,0,0,739922,739922,0,0,4531,3013
1.724,14.368,83.908,0,0,0,0,728960,728960,0,0,4437,2949
5,13.889,81.111,0,0,0,0,732768,732224,0,0,4469,2959
2.762,13.260,82.873,1.105,0,0,12288,808384,808384,0,0,4234,3239
2.235,14.525,83.240,0,0,0,0,767584,768128,0,0,4299,3094
2.825,14.689,82.486,0,0,0,0,752978,752978,0,0,4597,3063
4,12.571,83.429,0,0,0,2674688,732768,732768,0,0,4470,2995
5,14.444,80.556,0,0,0,0,730048,729504,0,0,4459,2953
2.222,16.111,80,1.667,0,0,20480,719168,719712,0,0,4408,2929
3.911,14.525,81.564,0,0,0,0,739840,739296,0,0,4520,3006
3.804,16.848,79.348,0,0,0,0,741472,741472,0,0,4535,3018
4.420,13.260,82.320,0,0,0,20480,769216,769216,0,0,4243,3091
3.429,13.143,83.429,0,0,0,0,738752,738752,0,0,4496,3002
2.273,12.500,83.523,1.705,0,0,12288,783904,784448,0,0,4359,3181
3.804,15.761,80.435,0,0,0,0,1041504,1042560,0,0,3917,2996
9.649,29.825,60.526,0,0,0,0,1060224,1060224,0,0,3541,2287
0.719,0,99.281,0,0,0,4096,1057056,1056000,0,0,3311,2216
6.349,20.635,73.016,0,0,0,0,1057056,1057056,0,0,3441,2248
1.911,9.554,85.987,2.548,0,0,16384,1036992,1036992,0,0,3301,2207
9.244,32.773,57.983,0,0,0,0,1056000,1056000,0,0,3568,2242
3.247,7.143,89.610,0,0,0,0,1057056,1058112,0,0,3358,2224
6.306,31.532,62.162,0,0,0,0,1056000,1056000,0,0,3529,2238
6.912,29.493,63.594,0,0,0,0,1056000,1054944,0,0,3520,2232
8.738,23.786,66.505,0.971,0,0,12288,1050720,1051886,0,0,3496,2281
6.383,34.894,58.723,0,0,0,0,1056000,1054944,0,0,3582,2296
6.912,29.493,63.594,0,0,0,0,1056000,1057056,0,0,3535,2271
0,11.538,88.462,0,0,0,0,1056000,1056000,0,0,3373,2238
5.778,32.889,61.333,0,0,0,0,1056000,1054944,0,0,3538,2236
9.132,27.854,62.100,0.913,0,0,12288,1047552,1046496,0,0,3523,2297
8.252,24.757,66.990,0,0,0,0,1056000,1056000,0,0,3486,2248
0.637,11.465,87.898,0,0,0,0,1057056,1058112,0,0,3391,2239
0.654,8.497,90.850,0,0,0,0,1056000,1056000,0,0,3358,2219
7.623,30.493,61.883,0,0,0,0,1056000,1054944,0,0,3560,2267
9.292,29.646,60.619,0.442,0,0,12288,1052832,1052832,0,0,3541,2259
10.345,30.172,59.483,0,0,0,0,1056000,1056000,0,0,3535,2251
7.328,32.759,59.914,0,0,0,0,1056000,1056000,0,0,3538,2250
9.050,28.507,62.443,0,0,0,0,1056000,1056000,0,0,3490,2225
4.324,16.216,79.459,0,0,0,2121728,1476288,1477344,0,0,3656,3037
3.067,9.816,85.276,1.840,0,0,20480,1205952,1204896,0,0,3792,2536
1.786,16.071,82.143,0,0,0,0,1056000,1057056,0,0,3390,2227
5.702,33.772,60.526,0,0,0,0,1056082,1055026,0,0,3549,2248
7.983,33.613,58.403,0,0,0,0,1056082,1056082,0,0,3581,2244
10.390,29.870,59.740,0,0,0,0,1056000,1056000,0,0,3542,2235
8.213,25.121,66.184,0.483,0,0,12288,1052832,1052832,0,0,3491,2248
6.250,27.404,66.346,0,0,0,0,1056000,1057056,0,0,3503,2241
0.714,0,99.286,0,0,0,0,1056000,1056000,0,0,3330,2231
0,0.719,99.281,0,0,0,0,1056000,1056000,0,0,3319,2210
1.342,6.040,92.617,0,0,0,16384,1081344,1080288,0,0,3428,2264
5.797,26.570,66.184,1.449,0,0,32768,1042272,1043328,0,0,3440,2203
7.531,34.310,58.159,0,0,0,0,1056000,1054944,0,0,3576,2243
1.974,7.237,90.789,0,0,0,0,1056000,1057056,0,0,3338,2216
0,0,100,0,0,0,0,1056000,1056000,0,0,3309,2207
7.538,23.116,69.347,0,0,0,24576,1057056,1056000,0,0,3474,2241
8.219,27.854,62.100,1.826,0,0,12288,1038048,1038048,0,0,3481,2221
9.735,29.204,61.062,0,0,0,0,1056000,1056000,0,0,3540,2251
1.361,4.082,94.558,0,0,0,0,1056000,1057056,0,0,3337,2229
0,0.714,99.286,0,0,0,0,1056000,1056000,0,0,3319,2211
0.714,0.714,98.571,0,0,0,0,1057056,1056000,0,0,3302,2205
9.251,29.515,60.793,0.441,0,0,12288,1051776,1051776,0,0,3542,2297
8.403,33.613,57.983,0,0,0,0,1056000,1056000,0,0,3543,2253
5.202,14.451,80.347,0,0,0,0,1056000,1057056,0,0,3399,2234
0,10.323,89.677,0,0,0,0,1056000,1056000,0,0,3345,2208
3.750,10,86.250,0,0,0,0,1058112,1057056,0,0,3371,2229
5.455,10.303,82.424,1.818,0,0,12288,1045056,1045056,0,0,3221,2216
10.823,28.139,61.039,0,0,0,0,1433432,1433432,0,0,2532,2209
3.226,6.452,90.323,0,0,0,0,1432000,1433432,0,0,2934,2225
0,0,100,0,0,0,0,1432000,1432000,0,0,3297,2201
0,14.724,85.276,0,0,0,0,1432000,1430568,0,0,3373,2195
10.050,19.095,69.849,1.005,0,0,1994752,1413384,1413384,0,0,2847,2215
10.744,30.579,58.678,0,0,0,0,1433432,1433432,0,0,2585,2204
8.017,32.489,59.494,0,0,0,0,1432000,1432000,0,0,2590,2205
9.959,31.120,58.921,0,0,0,0,1432000,1432000,0,0,2608,2214
8.213,23.671,68.116,0,0,0,0,1432000,1432000,0,0,2502,2195
7.917,33.333,58.333,0.417,0,0,12288,1423408,1423408,0,0,2587,2204
11.618,29.461,58.921,0,0,0,0,1432000,1432000,0,0,2598,2212
11.715,29.289,58.996,0,0,0,0,1432000,1432000,0,0,2600,2218
