"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-macsec-aes-gcm-we-jumbo-MACsec-Ethernet-9000-dstat.csv",,,,"Date:","18 Oct 2019 03:45:55 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.744,40.036,57.978,0.243,0,6812.453,22914.699,0,0,0,0,6628.253,843.989
1.734,9.249,89.017,0,0,0,0,277120,276960,0,0,4340,3705
3.867,14.917,81.215,0,0,0,0,247200,247200,0,0,5074,3369
2.825,14.124,83.051,0,0,0,0,246400,246560,0,0,5051,3373
2.907,11.047,84.302,1.744,0,0,65536,243200,243040,0,0,4995,3367
3.390,13.559,83.051,0,0,0,0,246642,246642,0,0,5043,3350
2.825,14.689,82.486,0,0,0,0,245920,246190,0,0,5049,3362
3.429,12.571,84,0,0,0,0,244960,244800,0,0,5019,3335
2.260,14.689,83.051,0,0,0,0,246880,247040,0,0,5057,3359
2.890,12.139,83.815,1.156,0,0,12288,244960,244960,0,0,5040,3391
1.714,14.286,84,0,0,0,0,246240,246080,0,0,5040,3345
2.299,13.793,83.908,0,0,0,0,246240,246400,0,0,5036,3341
2.874,12.644,84.483,0,0,0,0,247360,247360,0,0,5072,3382
4.372,13.661,81.967,0,0,0,0,260160,260000,0,0,4732,3503
1.685,15.169,81.461,1.685,0,0,12288,242240,242240,0,0,4996,3331
1.734,13.295,84.971,0,0,0,0,246240,246240,0,0,5033,3358
4,12,84,0,0,0,0,247840,247840,0,0,5061,3382
2.825,14.689,82.486,0,0,0,0,246240,246240,0,0,5047,3379
3.409,13.068,83.523,0,0,0,0,245920,245920,0,0,5042,3344
3.488,11.047,84.884,0.581,0,0,12288,244480,244480,0,0,4985,3330
2.326,12.791,84.884,0,0,0,0,246400,246560,0,0,5034,3368
3.409,13.068,83.523,0,0,0,0,247840,247790,0,0,5075,3385
2.793,15.084,82.123,0,0,0,0,246240,246400,0,0,5055,3365
2.907,11.047,86.047,0,0,0,0,266560,266400,0,0,4915,3605
2.841,14.205,82.386,0.568,0,0,12288,251840,251840,0,0,5174,3479
4.023,11.494,84.483,0,0,0,0,247840,248000,0,0,5080,3374
1.705,14.773,83.523,0,0,0,0,245280,245280,0,0,5015,3334
2.825,14.124,83.051,0,0,0,0,245920,245760,0,0,5038,3372
2.273,14.205,83.523,0,0,0,0,245920,246080,0,0,5042,3374
1.176,12.353,85.882,0.588,0,0,12288,244000,244000,0,0,4991,3347
2.793,11.173,86.034,0,0,0,0,276160,276160,0,0,4385,3711
2.857,13.143,84,0,0,0,2965504,246560,246560,0,0,5066,3382
2.890,12.139,84.971,0,0,0,0,245760,245600,0,0,5033,3392
4.494,12.921,82.584,0,0,0,0,427968,427968,0,0,4800,3316
2.286,12.571,83.429,1.714,0,0,28672,422290,422578,0,0,4818,3226
1.676,15.642,82.682,0,0,0,0,430560,430272,0,0,4912,3282
2.924,11.111,85.965,0,0,0,57344,425088,425376,0,0,4852,3228
1.796,10.180,88.024,0,0,0,0,425376,425088,0,0,4829,3238
1.705,14.205,84.091,0,0,0,0,426240,426240,0,0,4870,3236
2.809,14.045,82.022,1.124,0,0,12288,418546,418546,0,0,4805,3202
3.933,10.674,85.393,0,0,0,0,468576,468576,0,0,4527,3516
1.796,10.180,88.024,0,0,0,0,423648,423936,0,0,4823,3226
3.390,12.994,83.616,0,0,0,0,427680,427680,0,0,4882,3274
2.841,13.068,84.091,0,0,0,0,429408,429120,0,0,4901,3289
2.247,14.607,82.022,1.124,0,0,12288,420192,420480,0,0,4800,3221
3.352,14.525,82.123,0,0,0,0,425088,424800,0,0,4855,3238
2.286,13.143,84.571,0,0,0,0,420768,420768,0,0,4800,3190
2.778,15,82.222,0,0,0,0,421632,421632,0,0,4832,3227
3.297,15.934,80.769,0,0,0,0,423360,423648,0,0,4854,3228
2.924,10.526,85.965,0.585,0,0,12288,423360,423072,0,0,4819,3221
2.874,12.069,85.057,0,0,0,0,421344,421344,0,0,4814,3224
2.273,13.636,84.091,0,0,0,0,417024,417312,0,0,4773,3182
1.734,13.295,84.971,0,0,0,0,417888,417888,0,0,4773,3202
2.825,13.559,83.616,0,0,0,0,418752,418862,0,0,4807,3212
3.977,11.932,83.523,0.568,0,0,12288,417888,417600,0,0,4769,3196
1.705,13.636,84.659,0,0,0,0,441216,441216,0,0,4599,3334
2.778,15,82.222,0,0,0,0,420768,420768,0,0,4816,3202
3.933,12.921,83.146,0,0,0,0,413568,413568,0,0,4732,3161
