"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-macsec-aesgcm-e-1500-dstat.csv",,,,"Date:","17 Oct 2019 23:07:50 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.631,32.627,65.428,0.314,0,16640.831,23164.581,0,0,0,0,5302.234,880.771
2.732,12.568,84.699,0,0,0,0,268160,268160,0,0,4223,3596
2.747,16.484,80.769,0,0,0,0,219680,219680,0,0,4556,3047
2.222,16.667,81.111,0,0,0,0,216800,216960,0,0,4481,2982
2.793,15.084,75.419,6.704,0,0,442368,220320,220270,0,0,4580,3075
4.348,15.217,79.348,1.087,0,0,77824,222322,222322,0,0,4564,3117
3.390,13.559,83.051,0,0,0,0,217920,217920,0,0,4481,3001
4.494,13.483,82.022,0,0,0,0,215840,216000,0,0,4445,2976
2.857,9.714,87.429,0,0,0,0,253440,253440,0,0,4214,3405
3.243,11.892,84.865,0,0,0,0,275360,275200,0,0,4139,3655
3.279,16.393,79.781,0.546,0,0,12288,219360,219360,0,0,4549,3035
3.429,13.143,83.429,0,0,0,0,215520,215520,0,0,4436,2974
2.260,15.254,82.486,0,0,0,0,216960,217120,0,0,4481,2994
2.235,15.642,82.123,0,0,0,0,218240,218240,0,0,4507,3005
3.333,15,81.667,0,0,0,0,218080,217920,0,0,4512,3003
2.809,15.730,80.899,0.562,0,0,12288,211200,211360,0,0,4373,2921
3.867,14.917,81.215,0,0,0,0,216640,216480,0,0,4496,3029
3.333,15.556,81.111,0,0,0,0,215520,215520,0,0,4464,2999
3.279,16.940,79.781,0,0,0,0,217120,217120,0,0,4501,3011
1.685,15.730,82.584,0,0,0,0,218400,218400,0,0,4505,3000
3.261,14.130,81.522,1.087,0,0,12288,241440,241710,0,0,4236,3305
3.352,15.084,81.564,0,0,0,0,213120,212960,0,0,4401,2943
3.911,14.525,81.564,0,0,0,0,211840,211840,0,0,4388,2932
1.667,17.778,80.556,0,0,0,0,211840,211840,0,0,4381,2909
2.809,14.607,82.584,0,0,0,0,216640,216800,0,0,4469,2991
3.352,15.642,80.447,0.559,0,0,12288,211200,211040,0,0,4377,2937
3.352,15.084,81.564,0,0,0,0,212000,212000,0,0,4374,2923
2.825,12.429,84.746,0,0,0,0,236000,236000,0,0,4274,3212
2.793,15.642,81.564,0,0,0,0,213600,213600,0,0,4413,2944
2.312,13.295,84.393,0,0,0,0,212402,212562,0,0,4372,2929
4.839,16.129,77.957,1.075,0,0,12288,211360,211200,0,0,4394,2937
2.825,14.689,82.486,0,0,0,0,212320,212320,0,0,4375,2931
4.813,17.647,77.540,0,0,0,0,211520,211680,0,0,4382,2919
2.235,16.201,81.564,0,0,0,0,212640,212480,0,0,4396,2946
2.247,15.730,82.022,0,0,0,0,211840,211840,0,0,4373,2960
2.809,15.730,80.899,0.562,0,0,2654208,208160,208160,0,0,4313,2896
3.804,16.848,79.348,0,0,0,0,213280,213280,0,0,4422,2962
5.946,13.514,80.541,0,0,0,0,384960,385248,0,0,4188,3195
2.907,12.209,84.884,0,0,0,0,389088,388800,0,0,4451,2982
3.867,16.022,80.110,0,0,0,0,387360,387648,0,0,4452,2963
