"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/iperf3-1571335153-100-orig-jumbo-dstat.csv",,,,"Date:","17 Oct 2019 21:45:51 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.724,22.136,75.731,0.410,0,28885.739,25144.597,0,0,0,0,5210.900,1010.630
2.299,53.448,44.253,0,0,0,0,83030,35958912,0,0,16773,379
1.070,52.941,45.455,0.535,0,0,61440,98532,37422514,0,0,10072,369
1.005,49.246,49.749,0,0,0,0,94962,37761426,0,0,1214,387
1.493,48.756,49.751,0,0,0,1708032,92922,37816530,0,0,1201,391
0,50.251,49.749,0,0,0,0,93330,37758326,0,0,1201,378
1,49.500,49.500,0,0,0,0,93126,37775376,0,0,1178,379
0,50,48.990,1.010,0,0,24576,94248,37764526,0,0,1175,405
1.493,48.756,49.751,0,0,0,0,94248,37807926,0,0,1181,403
1.005,49.246,49.749,0,0,0,0,92310,37773826,0,0,1150,364
1,49,50,0,0,0,53248,93228,37745926,0,0,1187,391
2.260,43.503,54.237,0,0,0,0,68148,28771950,0,0,12863,412
0.575,56.897,41.379,1.149,0,0,45056,90984,37188686,0,0,17620,359
0,57.803,42.197,0,0,0,0,84252,37573718,0,0,17804,355
1.111,55,43.889,0,0,0,0,87924,37384618,0,0,13834,353
0.995,49.254,49.751,0,0,0,0,81600,37855976,0,0,1189,398
1,49.500,49.500,0,0,0,0,81396,37835130,0,0,1225,406
1.500,48.500,48.500,1.500,0,0,12288,79764,37812576,0,0,1224,414
0.503,49.749,49.749,0,0,0,0,80886,37838230,0,0,1223,414
0.503,49.749,49.749,0,0,0,0,74970,37775914,0,0,1189,393
1.493,48.756,49.751,0,0,0,0,80988,37842036,0,0,1215,400
1.105,42.541,56.354,0,0,0,0,58149,28651384,0,0,9399,398
0.575,57.471,41.379,0.575,0,0,45056,57426,37524972,0,0,18008,386
0.571,57.143,42.286,0,0,0,0,50490,37521018,0,0,18001,356
0.571,57.143,42.286,0,0,0,0,45186,37525668,0,0,18054,338
0,57.471,42.529,0,0,0,0,45288,37517222,0,0,17939,327
0.571,57.143,42.286,0,0,0,0,46206,37590072,0,0,18108,344
1.136,56.818,41.477,0.568,0,0,12288,45084,37562868,0,0,17956,363
1.026,50.769,48.205,0,0,0,0,48042,37507068,0,0,5040,377
0.565,55.932,43.503,0,0,0,0,47838,37392052,0,0,16153,349
0.571,57.143,42.286,0,0,0,0,43860,37635022,0,0,18083,340
2.222,43.889,53.889,0,0,0,0,45910,28838582,0,0,13432,443
0.571,56,42.857,0.571,0,0,45056,50184,37327648,0,0,17771,355
0.565,56.497,42.938,0,0,0,0,48450,37372218,0,0,16708,346
