"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/iperf3-1571335153-100-macsec-aegis128l-e-1500-dstat.csv",,,,"Date:","18 Oct 2019 04:52:32 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.763,40.494,57.504,0.239,0,6061.128,23356.194,0,0,0,14.266,6298.026,857.006
3.046,45.178,51.777,0,0,0,0,103882,67518992,0,0,1727,464
1.508,48.744,49.749,0,0,0,0,104516,70540900,0,0,1652,428
3.980,46.766,49.254,0,0,0,0,104198,70536102,0,0,1592,419
0,50,50,0,0,0,0,104728,70454374,0,0,1641,418
1.667,55.556,42.778,0,0,0,0,109710,69818034,0,0,10214,348
0.552,55.249,43.646,0.552,0,0,57344,107166,70686140,0,0,4473,350
0.556,55.556,43.889,0,0,0,0,107696,70652988,0,0,4514,365
0,55.556,44.444,0,0,0,0,107272,70598340,0,0,4497,342
1.099,54.945,43.956,0,0,0,0,107696,70693730,0,0,4509,335
0,55.556,44.444,0,0,0,0,107166,70881718,0,0,4502,353
2.604,42.188,54.688,0.521,0,0,12288,93704,54327585,0,0,4474,451
4.500,46,49.500,0,0,0,0,105152,70586196,0,0,1682,432
1.111,55,43.889,0,0,0,0,108544,70182842,0,0,8377,336
0,55.556,44.444,0,0,0,0,108862,70699802,0,0,4509,356
0.562,56.180,43.258,0,0,0,0,106424,70469554,0,0,8358,341
1.099,54.945,43.407,0.549,0,0,40960,106530,70737752,0,0,4512,358
1.639,54.645,43.716,0,0,0,0,108120,70801508,0,0,4519,366
1.099,54.945,43.956,0,0,0,0,108650,70766350,0,0,4501,344
0,55.556,44.444,0,0,0,0,106848,70728644,0,0,4516,354
0.552,55.249,44.199,0,0,0,0,106848,70807580,0,0,4507,349
2.732,44.262,52.459,0.546,0,0,811008,94231,55042343,0,0,3856,431
1.099,54.945,43.956,0,0,0,0,109710,70784810,0,0,4514,358
0.556,55.556,43.889,0,0,0,0,108650,70828832,0,0,4493,323
1.093,54.645,44.262,0,0,0,0,107696,70646672,0,0,4514,367
2.513,48.241,49.246,0,0,0,0,107484,70292436,0,0,1796,408
1.508,48.744,47.236,2.513,0,0,110592,105576,70663370,0,0,1732,430
1.990,48.259,49.751,0,0,0,0,104092,70707392,0,0,1691,439
1.005,49.246,49.749,0,0,0,0,103668,70686384,0,0,1657,418
1.500,49,49.500,0,0,0,0,102714,70731680,0,0,1655,420
2.475,48.020,49.505,0,0,0,0,105470,70636290,0,0,1668,429
2.604,40.625,55.208,1.562,0,0,45056,92323,53530039,0,0,2739,458
0.538,53.763,45.699,0,0,0,0,109286,69844764,0,0,3850,404
2.030,48.731,49.239,0,0,0,0,107272,70037900,0,0,3005,415
0.556,55.556,43.889,0,0,0,0,110134,70479936,0,0,6053,407
0.552,55.249,44.199,0,0,0,0,106848,70615038,0,0,4499,348
0.552,55.249,43.094,1.105,0,0,45056,108014,70554562,0,0,4513,396
2.174,54.348,43.478,0,0,0,0,107696,70566462,0,0,4521,365
0.552,55.249,44.199,0,0,0,0,107166,70554318,0,0,4501,360
0.552,55.249,44.199,0,0,0,0,108756,70568224,0,0,4511,355
0,54.945,45.055,0,0,0,0,109604,70190486,0,0,4158,343
2.591,39.896,56.995,0.518,0,0,12288,87659,54215497,0,0,1858,473
1.099,54.945,43.956,0,0,0,0,107802,70645642,0,0,4658,388
0.552,55.249,44.199,0,0,0,0,113208,70096858,0,0,5315,369
1,49.500,49.500,0,0,0,0,107166,69914942,0,0,1902,430
1.990,48.259,49.751,0,0,0,0,106106,70060426,0,0,1942,415
1.508,48.744,49.246,0.503,0,0,40960,108544,70077124,0,0,1948,424
1.500,49,49.500,0,0,0,0,106000,70082952,0,0,1930,443
2,48.500,49.500,0,0,0,0,106636,70043728,0,0,1932,434
1.500,48.500,50,0,0,0,0,101972,70073982,0,0,1943,423
0.543,54.348,45.109,0,0,0,0,109392,69581470,0,0,9258,382
2.020,45.455,52.020,0.505,0,0,12288,96657,60991331,0,0,2281,428
0.556,51.111,48.333,0,0,0,0,101665,63323539,0,0,4125,403
0.552,55.249,44.199,0,0,0,0,109180,70474596,0,0,4463,354
0.552,55.249,44.199,0,0,0,0,108014,70607448,0,0,4486,359
0,53.476,46.524,0,0,0,0,108756,70267904,0,0,3453,370
1.064,53.191,44.681,1.064,0,0,40960,111512,69774012,0,0,8771,395
1.099,54.945,43.956,0,0,0,0,108756,70725608,0,0,4515,376
1.667,54.444,43.889,0,0,0,0,110346,69503944,0,0,7986,363
0,55.556,44.444,0,0,0,0,108650,70719780,0,0,4508,383
0.552,55.249,44.199,0,0,0,0,103668,70751414,0,0,4510,349
0.524,52.356,46.597,0.524,0,0,12288,108332,70302818,0,0,3154,385
2.717,43.478,53.804,0,0,0,4096,88614,54027510,0,0,4704,422
1.111,55,43.889,0,0,0,0,111300,70134564,0,0,5510,360
0.556,55.556,43.889,0,0,0,0,110134,70139118,0,0,4514,359
0,55.556,44.444,0,0,0,0,108756,70151506,0,0,4506,360
0.552,55.249,43.094,1.105,0,0,40960,108968,70208702,0,0,4511,356
0.541,54.054,45.405,0,0,0,36864,113526,69830178,0,0,3802,377
2.488,48.259,49.254,0,0,0,0,105152,70527238,0,0,1640,432
0.503,49.246,50.251,0,0,0,0,105364,70558872,0,0,1695,416
3.061,48.980,47.959,0,0,0,0,109392,70071052,0,0,5026,404
2.128,52.128,44.681,1.064,0,0,12288,109710,70092060,0,0,4968,422
1.081,44.324,54.595,0,0,0,40960,89991,53974836,0,0,7431,451
0.552,55.249,44.199,0,0,0,0,108332,70403006,0,0,4505,343
1.099,54.945,43.956,0,0,0,0,110558,70401244,0,0,4498,350
1.042,51.042,47.917,0,0,0,0,110240,69834732,0,0,2859,399
