"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-macsec-aesgcm-we-frag-jumbo-1500-dstat.csv",,,,"Date:","18 Oct 2019 02:19:53 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.741,38.982,59.024,0.253,0,8341.086,22941.270,0,0,0,0,6890.177,852.260
2.247,15.169,82.584,0,0,0,0,252640,252640,0,0,5130,3471
2.286,12,85.714,0,0,0,0,267360,267520,0,0,5022,3610
2.825,14.124,83.051,0,0,0,0,252480,252320,0,0,5171,3471
2.890,10.983,86.127,0,0,0,0,256320,256320,0,0,5062,3478
3.468,10.983,84.393,1.156,0,0,32768,249120,249390,0,0,5121,3456
2.273,13.636,84.091,0,0,0,0,250002,250002,0,0,5124,3435
2.793,14.525,82.682,0,0,0,0,251680,251680,0,0,5145,3422
1.170,12.281,86.550,0,0,0,0,249280,249120,0,0,5086,3402
3.390,12.994,83.616,0,0,0,0,251200,251360,0,0,5133,3405
2.260,14.124,83.051,0.565,0,0,12288,248000,248000,0,0,5090,3392
3.911,13.408,82.682,0,0,0,0,257440,257280,0,0,5083,3499
2.299,12.644,85.057,0,0,0,0,249280,249440,0,0,5109,3417
3.390,12.429,84.181,0,0,0,0,246880,246720,0,0,5054,3363
4.348,15.217,80.435,0,0,0,0,251040,251200,0,0,5151,3421
3.846,10.989,84.615,0.549,0,0,12288,287840,287840,0,0,4397,3834
2.857,12.571,84.571,0,0,0,0,251840,251680,0,0,5045,3433
3.804,15.217,80.978,0,0,0,4096,246720,246880,0,0,5069,3365
2.825,14.124,83.051,0,0,0,0,250240,250240,0,0,5142,3418
2.793,14.525,82.682,0,0,0,0,249760,249600,0,0,5113,3394
3.955,11.299,83.051,1.695,0,0,12288,245120,245230,0,0,5021,3357
2.793,14.525,82.682,0,0,0,0,247360,247520,0,0,5046,3385
2.312,7.514,80.925,9.249,0,0,114688,289120,289120,0,0,4339,3856
3.977,11.932,84.091,0,0,0,0,250642,250482,0,0,5122,3439
2.247,14.607,83.146,0,0,0,0,246400,246560,0,0,5043,3367
4.348,14.674,79.891,1.087,0,0,57344,243680,243520,0,0,5018,3371
2.874,12.069,85.057,0,0,0,0,248320,248320,0,0,5087,3411
3.911,13.408,82.682,0,0,0,2654208,249120,249280,0,0,5120,3405
3.977,11.932,84.091,0,0,0,0,245600,245440,0,0,5022,3331
3.911,12.849,83.240,0,0,0,0,249600,249600,0,0,5115,3395
2.286,12.571,82.857,2.286,0,0,28672,243360,243360,0,0,4996,3327
3.315,14.917,81.768,0,0,0,0,249760,249760,0,0,5138,3425
3.297,15.934,80.769,0,0,0,0,318354,318354,0,0,5014,3365
3.825,15.847,80.328,0,0,0,0,443520,443520,0,0,5067,3374
2.857,12.571,84.571,0,0,0,0,442080,442368,0,0,5047,3350
2.793,12.291,83.799,1.117,0,0,16384,472032,471744,0,0,4698,3582
4.444,13.889,81.667,0,0,0,0,445536,445824,0,0,5100,3419
3.279,15.847,80.874,0,0,0,0,444672,444672,0,0,5078,3373
3.468,10.983,85.549,0,0,0,0,443232,442944,0,0,5032,3351
2.825,14.124,83.051,0,0,0,0,446112,446400,0,0,5088,3382
3.352,13.966,81.564,1.117,0,0,12288,439488,439488,0,0,5014,3341
3.333,15,81.667,0,0,0,0,444096,444096,0,0,5067,3374
1.734,12.717,85.549,0,0,0,0,444384,444384,0,0,5048,3350
4.444,13.889,81.667,0,0,0,0,441216,440928,0,0,5036,3346
4.396,12.637,82.967,0,0,0,0,468288,468288,0,0,4780,3498
2.312,12.717,84.393,0.578,0,0,12288,444384,444672,0,0,5053,3391
1.648,11.538,86.813,0,0,0,0,516960,516672,0,0,4159,3804
