"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-orig-we-1500-dstat.csv",,,,"Date:","17 Oct 2019 21:20:12 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.574,16.440,81.511,0.475,0,37748.239,23244.192,0,0,0,0,5612.168,979.298
2.841,13.068,84.091,0,0,0,0,245544,245388,0,0,5082,3449
1.705,13.636,84.659,0,0,0,0,239304,239460,0,0,5025,3334
3.409,12.500,84.091,0,0,0,0,240396,240240,0,0,5040,3347
2.747,14.286,82.967,0,0,0,0,254280,254542,0,0,4979,3560
2.890,11.561,84.971,0.578,0,0,32768,239070,239070,0,0,5022,3345
3.763,12.903,83.333,0,0,0,0,268788,268632,0,0,4551,3717
3.846,14.286,81.868,0,0,0,0,241488,241644,0,0,5067,3376
3.352,13.966,82.682,0,0,0,0,241644,241644,0,0,5059,3363
2.198,11.538,86.264,0,0,0,0,273936,273936,0,0,4297,3750
1.648,10.989,86.264,1.099,0,0,12288,281892,281892,0,0,4051,3835
2.809,13.483,83.708,0,0,0,0,246324,246168,0,0,4956,3449
2.222,12.222,85.556,0,0,0,0,263952,264108,0,0,4589,3629
3.352,13.408,83.240,0,0,0,0,241020,240864,0,0,5063,3368
2.793,12.849,84.358,0,0,0,0,252876,252876,0,0,4935,3509
1.136,14.773,83.523,0.568,0,0,12288,238524,238680,0,0,5048,3396
3.352,12.849,83.799,0,0,0,0,246792,246636,0,0,4945,3456
3.390,12.429,84.181,0,0,0,0,239304,239304,0,0,5021,3331
2.778,14.444,82.778,0,0,0,0,240396,240502,0,0,5058,3377
1.744,12.209,86.047,0,0,0,0,239304,239304,0,0,5023,3350
2.235,13.966,82.682,1.117,0,0,12288,238056,238056,0,0,5007,3327
1.734,12.717,85.549,0,0,0,0,241488,241644,0,0,5063,3384
3.889,13.333,82.778,0,0,0,28672,240708,240552,0,0,5072,3371
2.247,14.607,83.146,0,0,0,0,238212,238368,0,0,5008,3323
3.352,13.408,83.240,0,0,0,0,239772,239616,0,0,5037,3353
1.136,14.205,83.523,1.136,0,0,53248,236340,236496,0,0,4968,3312
4.918,13.115,81.967,0,0,0,0,248040,248040,0,0,4974,3484
3.955,11.864,78.531,5.650,0,0,131072,241644,241488,0,0,5096,3393
2.247,14.045,83.708,0,0,0,0,239928,239928,0,0,5046,3343
2.809,14.045,83.146,0,0,0,0,238368,238524,0,0,5009,3332
4.348,14.130,79.891,1.630,0,0,20480,235716,235716,0,0,4964,3306
