"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/iperf3-1571322977-1-macsec-aesgcm-e-frag-dstat.csv",,,,"Date:","17 Oct 2019 16:37:25 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.693,12.957,85.909,0.441,0,36559.204,7673.557,0,0,0,0,1223.465,284.031
1.156,56.647,42.197,0,0,0,0,119676,33757276,0,0,16812,392
1.156,57.803,41.040,0,0,0,0,116494,34347764,0,0,17058,367
0.578,57.803,41.618,0,0,0,0,99322,34668964,0,0,17145,355
2.273,56.818,39.773,1.136,0,0,49152,98580,34656974,0,0,17112,372
0.581,58.140,41.279,0,0,0,0,110134,34638450,0,0,17156,353
0.578,57.803,41.618,0,0,0,0,101124,34570998,0,0,17178,333
1.714,57.143,41.143,0,0,0,0,98050,34477740,0,0,17010,379
1.724,56.897,41.379,0,0,0,0,113844,34446478,0,0,16984,370
0.498,49.751,49.751,0,0,0,12288,88616,34956548,0,0,1545,425
1.005,49.246,49.749,0,0,0,0,82256,34892308,0,0,1594,411
