"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-orig-jumbo-without-encryption-9000-dstat.csv",,,,"Date:","17 Oct 2019 22:03:09 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.623,26.325,71.675,0.377,0,24940.350,23270.055,0,0,0,0,5985.934,923.568
1.667,9.444,88.889,0,0,0,0,260052,260052,0,0,3773,3549
2.732,9.290,87.978,0,0,0,0,258648,258492,0,0,3870,3528
1.648,10.989,87.363,0,0,0,0,257868,257868,0,0,3921,3517
1.093,14.754,84.153,0,0,0,0,236652,236758,0,0,4160,3289
1.685,14.045,83.146,1.124,0,0,90112,222690,222690,0,0,4309,3128
2.703,18.378,78.919,0,0,0,0,208104,208260,0,0,4446,2946
4.787,14.894,80.319,0,0,0,0,223236,223080,0,0,4254,3114
3.911,14.525,81.564,0,0,0,0,211536,211536,0,0,4492,2967
4.301,17.204,78.495,0,0,0,0,207792,207792,0,0,4461,2942
2.703,11.351,82.703,3.243,0,0,131072,246012,246012,0,0,3907,3395
3.333,15.556,81.111,0,0,0,0,211692,211848,0,0,4521,2985
3.977,11.932,84.091,0,0,0,0,216996,216840,0,0,4363,3049
1.613,11.828,86.559,0,0,0,0,261612,261612,0,0,3792,3563
2.747,9.890,87.363,0,0,0,0,258180,258336,0,0,3934,3525
2.732,9.290,87.432,0.546,0,0,12288,258336,258336,0,0,3784,3537
3.784,17.297,78.919,0,0,0,0,209820,209664,0,0,4483,2955
2.273,14.773,82.955,0,0,0,0,208104,208260,0,0,4408,2926
3.371,13.483,83.146,0,0,0,0,218712,218712,0,0,4320,3066
3.297,15.934,80.769,0,0,0,0,216996,216996,0,0,4617,3063
3.867,14.365,80.663,1.105,0,0,12288,219024,218974,0,0,4674,3128
3.763,17.204,79.032,0,0,0,0,215904,216060,0,0,4581,3043
3.409,13.068,83.523,0,0,0,0,219648,219492,0,0,4636,3087
2.874,12.644,84.483,0,0,0,0,223392,223548,0,0,4692,3130
3.488,10.465,86.047,0,0,0,0,225108,225108,0,0,4732,3150
3.933,13.483,81.461,1.124,0,0,86016,228072,228072,0,0,4818,3248
2.825,13.559,83.616,0,0,0,0,231036,230880,0,0,4864,3267
2.778,15.556,81.667,0,0,0,0,236652,236652,0,0,4995,3326
3.846,15.385,80.769,0,0,0,0,237588,237744,0,0,5015,3330
3.333,15,81.667,0,0,0,0,238368,238368,0,0,5024,3347
3.390,12.429,82.486,1.695,0,0,24576,236808,236652,0,0,4985,3361
2.841,13.636,83.523,0,0,0,0,237432,237588,0,0,4987,3325
2.299,13.218,84.483,0,0,0,0,235092,235092,0,0,4947,3291
3.352,14.525,82.123,0,0,0,0,236652,236652,0,0,4977,3292
2.247,16.292,81.461,0,0,0,0,273408,273252,0,0,4770,3190
3.825,16.393,78.689,1.093,0,0,16384,376868,376868,0,0,4429,2932
3.371,14.607,82.022,0,0,0,3198976,379502,379502,0,0,4434,2937
4.324,16.216,79.459,0,0,0,0,388512,388512,0,0,4454,3013
4.972,14.365,80.663,0,0,0,0,378288,378572,0,0,4420,2931
4.301,16.667,79.032,0,0,0,0,385672,385672,0,0,4496,3018
3.763,16.129,79.032,1.075,0,0,28672,399588,399588,0,0,4248,3110
4.023,12.069,83.908,0,0,0,0,383968,383684,0,0,4409,2956
2.762,13.260,83.978,0,0,0,0,443608,443608,0,0,4327,3367
1.667,10,88.333,0,0,0,0,463566,463850,0,0,3879,3469
2.762,9.945,87.293,0,0,0,0,458944,458944,0,0,3986,3467
2.688,17.204,79.570,0.538,0,0,12288,400156,399872,0,0,4255,3089
2.198,9.890,87.912,0,0,0,0,474848,474848,0,0,3768,3545
2.778,12.778,84.444,0,0,0,0,420604,420604,0,0,4258,3215
2.732,9.836,87.432,0,0,0,0,475700,475984,0,0,3778,3560
3.846,9.341,86.813,0,0,0,0,464056,464056,0,0,3994,3507
2.198,9.890,86.813,1.099,0,0,12288,473428,473428,0,0,3772,3565
3.846,11.538,84.615,0,0,0,0,439632,439348,0,0,4133,3327
4.945,14.835,80.220,0,0,0,0,391068,391352,0,0,4589,3065
2.825,14.124,83.051,0,0,0,0,395896,395718,0,0,4605,3071
3.279,16.393,80.328,0,0,0,0,406972,406972,0,0,4756,3171
3.846,10.440,84.615,1.099,0,0,12288,468032,468032,0,0,4136,3558
2.778,15,82.222,0,0,0,57344,423160,423444,0,0,4929,3272
2.299,12.644,85.057,0,0,0,0,431112,430828,0,0,4850,3317
2.857,13.143,84,0,0,0,0,428272,428556,0,0,4938,3282
2.874,12.644,84.483,0,0,0,0,429976,429976,0,0,4985,3352
2.339,11.696,84.211,1.754,0,0,12288,424580,424296,0,0,4907,3288
2.747,16.484,80.769,0,0,0,0,433100,433384,0,0,5015,3321
2.874,12.644,84.483,0,0,0,0,435372,435088,0,0,5019,3352
2.353,11.765,85.882,0,0,0,0,434236,434520,0,0,5000,3325
4,12,84,0,0,0,0,435656,435656,0,0,5039,3350
2.874,13.218,83.333,0.575,0,0,12288,431112,431112,0,0,4983,3309
3.429,13.143,83.429,0,0,0,2916352,433668,433668,0,0,5027,3360
3.955,12.994,83.051,0,0,0,0,433952,433668,0,0,5023,3348
3.333,10.556,86.111,0,0,0,0,816806,817062,0,0,3854,3469
3.243,17.838,78.919,0,0,0,0,678240,678240,0,0,4177,2733
3.352,15.084,79.888,1.676,0,0,32768,660960,660960,0,0,4050,2672
4.545,13.636,79.545,2.273,0,0,69632,690120,689580,0,0,4245,2875
3.297,17.033,79.670,0,0,0,0,668520,668520,0,0,4118,2696
4.372,16.393,79.235,0,0,0,0,670140,670680,0,0,4103,2692
3.352,15.642,81.006,0,0,0,0,662040,661500,0,0,4049,2666
2.747,17.582,79.670,0,0,0,0,678780,678780,0,0,4166,2747
3.889,15,80.556,0.556,0,0,20480,676620,676620,0,0,4163,2739
4.372,16.393,79.235,0,0,0,0,662580,663120,0,0,4089,2680
4.348,16.848,78.804,0,0,0,0,673920,673380,0,0,4158,2701
3.846,15.934,80.220,0,0,0,0,685800,686340,0,0,4210,2736
5.085,12.994,81.921,0,0,0,0,676080,675540,0,0,4121,2689
3.665,19.372,75.916,1.047,0,0,12288,673380,673380,0,0,4158,2703
5.435,16.304,78.261,0,0,0,0,659880,659880,0,0,4063,2674
2.632,21.579,75.789,0,0,0,0,650160,650160,0,0,4047,2619
3.911,15.084,81.006,0,0,0,0,663660,663660,0,0,4062,2632
2.299,14.368,83.333,0,0,0,0,668520,668520,0,0,4102,2690
3.784,17.838,77.297,1.081,0,0,12288,650238,650778,0,0,4027,2625
3.911,11.732,84.358,0,0,0,0,764100,763560,0,0,3962,3044
3.867,15.470,80.663,0,0,0,0,687420,687420,0,0,4092,2773
6.989,15.054,77.957,0,0,0,0,670140,670140,0,0,4148,2710
3.911,15.642,80.447,0,0,0,0,648000,648540,0,0,3995,2615
2.235,15.642,81.564,0.559,0,0,12288,682020,681480,0,0,4180,2752
2.247,16.854,80.899,0,0,0,0,662040,662580,0,0,4075,2670
4.046,12.717,83.237,0,0,0,0,650700,650700,0,0,4008,2647
4.839,16.129,79.032,0,0,0,0,686340,686340,0,0,4196,2737
4.348,17.391,78.261,0,0,0,0,660420,659880,0,0,4057,2668
2.235,16.760,79.888,1.117,0,0,12288,642600,642600,0,0,3952,2599
3.352,13.408,78.771,4.469,0,16384,2449408,642060,642600,0,0,3945,2596
3.371,15.730,80.899,0,0,0,0,655020,655020,0,0,4010,2628
3.352,12.291,84.358,0,0,0,0,763020,763020,0,0,3991,3041
4.918,15.301,79.781,0,0,0,0,681480,681480,0,0,4178,2733
4.188,19.372,74.869,1.571,0,0,24576,649158,648618,0,0,4012,2588
3.390,15.254,78.531,2.825,0,0,86016,664740,664740,0,0,4081,2702
2.890,13.295,83.815,0,0,0,0,658800,658800,0,0,4035,2646
4.972,14.917,80.110,0,0,0,0,667980,668520,0,0,4093,2663
5.495,15.934,78.571,0,0,0,0,641520,640980,0,0,3961,2607
3.409,13.636,81.250,1.705,0,0,12288,649620,650160,0,0,3999,2628
5.376,17.204,77.419,0,0,0,0,655560,655020,0,0,4056,2653
7.576,20.202,72.222,0,0,0,0,1123496,1124548,0,0,3773,2636
3.825,18.033,78.142,0,0,0,0,1232944,1231892,0,0,3792,2593
5.556,16.111,78.333,0,0,0,0,1204540,1204540,0,0,3848,2538
5.085,14.689,79.661,0.565,0,0,20480,1207696,1207696,0,0,3847,2526
6.630,15.470,77.901,0,0,0,0,1189812,1190864,0,0,3815,2527
3.175,21.693,75.132,0,0,0,0,1206644,1206644,0,0,3881,2550
7.065,16.304,76.630,0,0,0,0,1202436,1202542,0,0,3847,2524
6.250,13.636,80.114,0,0,0,0,1185604,1185604,0,0,3772,2490
2.778,18.333,78.333,0.556,0,0,12288,1177188,1176136,0,0,3752,2445
4.712,21.466,73.822,0,0,0,0,1185604,1186656,0,0,3825,2493
4.762,20.635,74.603,0,0,0,0,1184552,1184552,0,0,3795,2458
6.417,18.182,75.401,0,0,0,0,1188760,1187708,0,0,3808,2496
2.747,19.231,78.022,0,0,0,0,1203488,1203488,0,0,3851,2574
4.211,21.579,73.158,1.053,0,0,12288,1190864,1191916,0,0,3809,2490
5.028,15.642,79.330,0,0,0,0,1203488,1203488,0,0,3830,2520
4.324,19.459,76.216,0,0,0,0,1179292,1178240,0,0,3789,2479
5.528,23.618,70.854,0,0,0,0,1164564,1165616,0,0,3755,2428
2.222,20,77.778,0,0,0,0,1150888,1149836,0,0,3682,2404
4.255,21.277,73.936,0.532,0,0,12288,1150888,1151940,0,0,3702,2404
5.028,16.201,78.771,0,0,0,0,1175084,1175084,0,0,3758,2458
4.469,16.760,78.771,0,0,0,2252800,1156148,1155096,0,0,3697,2418
4.372,19.126,76.503,0,0,0,0,1161486,1161486,0,0,3739,2430
4.712,21.466,73.822,0,0,0,0,1175084,1175084,0,0,3789,2464
8.333,18.229,71.875,1.562,0,0,20480,1141420,1141420,0,0,3685,2396
4.762,20.635,74.603,0,0,0,0,1172980,1172980,0,0,3778,2453
4,15.429,80.571,0,0,0,0,1159304,1159304,0,0,3691,2416
3.636,11.515,84.848,0,0,0,0,1146758,1147810,0,0,3634,2395
6.771,20.312,72.917,0,0,0,0,1145628,1145628,0,0,3692,2381
5.319,20.213,73.936,0.532,0,0,12288,1135108,1135108,0,0,3678,2393
2.778,18.889,78.333,0,0,0,0,1154044,1152992,0,0,3697,2406
4.324,20.541,75.135,0,0,0,4096,1128796,1128796,0,0,3652,2378
4.324,20,75.676,0,0,0,0,1138264,1138264,0,0,3666,2386
7.447,17.553,75,0,0,0,0,1170876,1171928,0,0,3695,2489
4.926,25.616,67.980,1.478,0,0,12288,1125640,1124588,0,0,3687,2395
4.688,22.917,72.396,0,0,0,0,1117224,1117224,0,0,3653,2366
5.348,19.786,74.866,0,0,0,16384,1126692,1127744,0,0,3630,2366
3.429,17.143,79.429,0,0,0,0,1133004,1131952,0,0,3623,2385
5.236,21.990,72.775,0,0,0,0,1104600,1104600,0,0,3577,2334
4.762,21.164,72.487,1.587,0,0,12288,1098288,1098288,0,0,3549,2318
4.972,18.232,76.796,0,0,0,0,1102496,1102496,0,0,3554,2333
3.209,21.390,75.401,0,0,0,0,1171928,1171928,0,0,3545,2442
3.315,19.890,76.796,0,0,0,0,1105652,1106704,0,0,3574,2338
6.842,20.526,72.632,0,0,0,0,1095132,1094080,0,0,3577,2327
4.420,18.785,76.243,0.552,0,0,12288,1084612,1085664,0,0,3520,2296
6.566,23.737,69.697,0,0,0,0,1087768,1086716,0,0,3559,2297
5.294,14.118,80.588,0,0,0,0,1204500,1205928,0,0,3435,2288
2.198,14.286,83.516,0,0,0,0,1963500,1962072,0,0,3380,2943
2.564,8.974,88.462,0,0,0,0,1429428,1430856,0,0,3364,2223
5.233,15.116,79.070,0.581,0,0,16384,1420860,1419432,0,0,3376,2212
7.104,17.486,75.410,0,0,0,0,1429428,1429428,0,0,3427,2234
10.185,25.926,63.889,0,0,0,2084864,1428000,1428000,0,0,3497,2226
1.342,6.711,91.946,0,0,0,0,1428000,1429428,0,0,3360,2234
1.333,7.333,91.333,0,0,0,0,1428000,1428000,0,0,3361,2223
1.935,8.387,87.097,2.581,0,0,20480,1402296,1402296,0,0,3299,2178
6.417,19.786,73.797,0,0,0,0,1429428,1428000,0,0,3437,2237
7.429,14.286,78.286,0,0,0,8192,1429428,1430856,0,0,3379,2222
7.692,33.333,58.974,0,0,0,0,1437996,1436568,0,0,3567,2237
3.550,14.793,81.657,0,0,0,0,1428000,1429428,0,0,3397,2219
0.602,15.663,81.928,1.807,0,0,20480,1409436,1408008,0,0,3354,2199
6.222,32.889,60.889,0,0,0,0,1429506,1429506,0,0,3538,2239
9.746,31.780,58.475,0,0,0,0,1428000,1428000,0,0,3520,2221
12.605,29.412,57.983,0,0,0,0,1428000,1428000,0,0,3534,2240
9.170,30.568,60.262,0,0,0,0,1428000,1428000,0,0,3507,2230
8.772,30.702,59.649,0.877,0,0,12288,1416576,1416576,0,0,3473,2212
7.009,28.972,64.019,0,0,0,0,1428078,1429506,0,0,3482,2241
0,2.128,97.872,0,0,0,0,1428000,1428000,0,0,3312,2200
1.961,6.536,91.503,0,0,0,0,1490832,1489404,0,0,3145,2298
9.052,31.034,59.914,0,0,0,0,1428000,1428000,0,0,3533,2224
8.824,32.773,56.723,1.681,0,0,12288,1398012,1398012,0,0,3486,2190
6.303,35.714,57.983,0,0,0,0,1428000,1428000,0,0,3564,2240
4.651,15.116,80.233,0,0,0,0,1428000,1429428,0,0,3412,2219
2.128,0,97.872,0,0,0,0,1428000,1428000,0,0,3312,2230
0.719,0,99.281,0,0,0,0,1428000,1428000,0,0,3307,2215
7.463,23.881,67.662,0.995,0,0,12288,1418004,1416576,0,0,3449,2216
9.251,29.956,60.793,0,0,0,0,1429428,1429428,0,0,3556,2249
8.654,25,66.346,0,0,0,0,1428000,1429428,0,0,3489,2215
1.408,1.408,97.183,0,0,0,4096,1428000,1428000,0,0,3326,2215
