"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final7/iperf3-1576771569-100-macsec-aesgcm-we-frag-jumbo-dstat.csv",,,,"Date:","19 Dec 2019 22:45:32 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.096,0.383,95.499,0.022,0,18270.951,34792.687,0,0,0,0,17049.470,892.416
1.299,1.039,97.662,0,0,0,0,414581,114632887,0,0,4095,344
0.264,0,99.736,0,0,0,65536,449546,122690410,0,0,4079,246
0,0.526,99.474,0,0,0,0,450288,122690408,0,0,4048,204
0.263,0.263,99.474,0,0,0,0,448556,122690410,0,0,4072,230
0.263,0.263,99.474,0,0,0,0,446684,122690408,0,0,4059,226
0.526,0,99.474,0,0,0,0,450182,122691926,0,0,4058,224
0,0.263,99.737,0,0,0,0,447932,122688892,0,0,4051,216
0.785,0.262,98.691,0.262,0,0,12288,450924,122691926,0,0,4085,247
0,0,100,0,0,0,0,449864,122688892,0,0,4050,218
0.261,0.783,98.956,0,0,0,0,448556,122691926,0,0,4058,219
2.835,1.031,96.134,0,0,0,0,364232,100667704,0,0,3601,666
3.599,0.514,95.887,0,0,0,0,446301,122687376,0,0,4194,306
3.109,0.259,96.632,0,0,0,0,446154,122691926,0,0,4175,282
1.842,0.263,97.895,0,0,0,45056,444752,122690518,0,0,4128,264
0.267,0.267,99.467,0,0,0,0,446684,122690410,0,0,4051,207
0,0.532,99.468,0,0,0,0,445836,122688892,0,0,4062,227
0.263,0.263,99.474,0,0,0,0,449758,122684340,0,0,4049,217
0.783,0.261,98.956,0,0,0,0,448698,122691928,0,0,4059,228
0,0.526,99.474,0,0,0,0,451984,122690408,0,0,4050,209
0.526,0.263,99.211,0,0,0,12288,450500,122690410,0,0,4075,249
3.797,1.519,94.684,0,0,0,0,374141,100129278,0,0,3601,668
2.857,0.260,96.883,0,0,0,0,449652,122690410,0,0,4176,278
2.872,0,97.128,0,0,0,3567616,450182,122691926,0,0,4172,279
3.608,0.258,96.134,0,0,0,0,445812,122690410,0,0,4186,296
3.351,0.258,96.392,0,0,0,0,446260,122687374,0,0,4197,287
3.359,0.258,96.124,0.258,0,0,53248,446260,122693444,0,0,4167,285
2.604,0.260,97.135,0,0,0,0,446448,122690408,0,0,4146,255
3.846,0.513,95.641,0,0,0,266240,444458,122691926,0,0,4263,329
3.359,0.258,96.382,0,0,0,0,445518,122688892,0,0,4154,283
3.109,0.259,96.632,0,0,0,0,446790,122690410,0,0,4170,275
2.835,1.031,96.134,0,0,0,0,367714,100426605,0,0,3544,633
0.266,0.532,98.936,0.266,0,0,49152,446154,122691926,0,0,4086,256
0.267,0,99.733,0,0,0,28672,445836,122688892,0,0,4060,229
0.262,0.525,99.213,0,0,0,0,446660,122690410,0,0,4075,217
0.262,0.262,99.475,0,0,0,0,447108,122688892,0,0,4049,205
0,0.264,99.736,0,0,0,0,451030,122691926,0,0,4063,227
0,0.264,99.736,0,0,0,0,450394,122690410,0,0,4056,221
0.525,0.262,99.213,0,0,0,20480,448768,122691926,0,0,4109,244
0.263,0.263,99.474,0,0,0,0,451136,122688892,0,0,4049,213
3.069,0.256,96.675,0,0,0,0,451666,122690408,0,0,4189,276
3.544,1.266,95.190,0,0,0,0,371892,100273285,0,0,3618,661
3.117,0,96.883,0,0,0,0,446842,122690516,0,0,4201,289
3.351,0.515,96.134,0,0,0,0,452514,122690408,0,0,4162,287
3.608,0.258,95.876,0.258,0,0,45056,451136,122691926,0,0,4179,304
