"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final7/iperf3-1576771569-100-orig-e-dstat.csv",,,,"Date:","19 Dec 2019 18:00:35 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.529,0.321,99.127,0.023,0,57273.251,36382.614,0,0,0,0,3487.704,860.728
3.836,1.023,95.141,0,0,0,0,432405,114833115,0,0,4242,402
3.093,0.258,96.649,0,0,0,0,458082,122764204,0,0,4147,267
2.344,0.260,97.396,0,0,0,0,467160,122768746,0,0,4158,271
4.082,0.510,95.408,0,0,0,360448,463488,122764204,0,0,4246,321
3.599,0,96.401,0,0,0,0,462354,122764204,0,0,4214,277
2.591,0.259,97.150,0,0,0,0,467058,122770260,0,0,4190,254
2.344,0.260,97.396,0,0,0,0,466038,122765718,0,0,4155,261
2.604,0,97.396,0,0,0,0,467874,122767232,0,0,4150,260
2.842,0.258,96.899,0,0,0,0,468201,122765718,0,0,4154,264
3.101,0.258,96.641,0,0,0,32768,462509,122767232,0,0,4179,303
2.067,1.550,96.382,0,0,0,0,372388,100471702,0,0,3513,760
0.266,0.532,99.202,0,0,0,0,471138,122765861,0,0,4076,231
0.266,0.266,99.468,0,0,0,0,469506,122765824,0,0,4063,224
0,0.266,99.734,0,0,0,90112,462060,122765718,0,0,4071,217
0.262,0.262,99.476,0,0,0,0,465618,122765718,0,0,4059,222
0.521,0.260,98.958,0.260,0,0,45056,469302,122767232,0,0,4069,231
0,0.263,99.737,0,0,0,0,469812,122767232,0,0,4050,215
0,0,100,0,0,0,0,469710,122764204,0,0,4042,206
0,0.263,99.211,0.526,0,0,5218304,471138,122768746,0,0,4096,238
0,0.263,99.737,0,0,0,0,470322,122765718,0,0,4103,230
1.554,1.295,97.150,0,0,0,0,374597,100380738,0,0,3488,749
0.266,0.266,99.468,0,0,0,61440,478074,122768746,0,0,4078,228
0.532,0.266,99.202,0,0,0,0,476442,122764204,0,0,4076,233
0.266,0.266,99.468,0,0,0,0,477972,122767232,0,0,4059,220
