"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final7/iperf3-1576771569-100-orig-jumbo-without-encryption-2928-dstat.csv",,,,"Date:","19 Dec 2019 19:28:42 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.652,0.360,96.965,0.023,0,34522.747,34388.000,0,0,0,0,18984.174,881.713
7.268,1.253,91.479,0,0,0,0,1989970,115329763,0,0,53947,416
7.789,0,92.211,0,0,0,0,2118744,123715197,0,0,57692,367
8.209,0.249,91.542,0,0,0,0,2118642,123715054,0,0,57700,334
7.750,0.250,92,0,0,0,0,2118744,123715054,0,0,57706,343
7.980,0.249,91.521,0.249,0,0,229376,2118642,123715054,0,0,57733,365
7.519,0.251,92.231,0,0,0,0,2118744,123718032,0,0,57706,337
7.750,0.500,91.750,0,0,0,0,2118744,123715054,0,0,57690,332
7.750,0.250,92,0,0,0,0,2118642,123715054,0,0,57697,359
7.769,0.251,91.980,0,0,0,0,2118744,123715054,0,0,57710,339
7.750,0.250,92,0,0,0,0,2118642,123718032,0,0,57704,341
6.767,1.504,89.724,2.005,0,0,18915328,1766990,101089209,0,0,47748,719
7.731,0.249,91.771,0.249,0,0,0,2118642,123715054,0,0,57703,355
7.769,0,92.231,0,0,0,0,2118744,123715054,0,0,57707,350
7.538,0.251,92.211,0,0,0,0,2118744,123715054,0,0,57712,333
7.980,0.249,91.771,0,0,0,0,2118642,123718032,0,0,57708,355
8,0.250,91.750,0,0,0,413696,2118744,123715054,0,0,57778,387
7.750,0.250,92,0,0,0,0,2118744,123715054,0,0,57706,345
7.750,0.250,92,0,0,0,0,2118642,123718032,0,0,57706,338
7.769,0.251,91.980,0,0,0,0,2118744,123712076,0,0,57699,334
7.750,0.250,92,0,0,0,0,2118744,123718032,0,0,57716,347
6.750,1.500,91.750,0,0,0,0,1772004,101485303,0,0,47948,721
8.209,0.249,91.294,0.249,0,0,45056,2118642,123715054,0,0,57692,363
7.750,0.250,92,0,0,0,0,2118642,123712076,0,0,57709,347
7.980,0.249,91.771,0,0,0,0,2118744,123715054,0,0,57706,341
8.020,0,91.980,0,0,0,0,2118642,123718032,0,0,57709,347
7.750,0.250,92,0,0,0,0,2118744,123715054,0,0,57687,334
7.750,0.250,92,0,0,0,0,2118744,123718032,0,0,57687,342
8,0.250,91.750,0,0,0,12288,2118744,123715054,0,0,57711,352
7.980,0.249,91.771,0,0,0,0,2118642,123715054,0,0,57713,335
7.769,0.251,91.980,0,0,0,0,2118744,123715054,0,0,57705,336
7.250,1,91.750,0,0,0,28672,1771903,101488482,0,0,47934,714
7.750,0.250,92,0,0,0,0,2118969,123715283,0,0,57690,377
7.960,0.498,91.542,0,0,0,0,2118785,123715054,0,0,57702,354
8,0,91.750,0.250,0,0,65536,2118744,123718175,0,0,57707,360
7.960,0.498,91.542,0,0,0,0,2113644,123715054,0,0,57643,354
7.750,0.500,91.750,0,0,0,0,2118642,123715054,0,0,57705,345
8.437,0.248,91.315,0,0,0,0,2118744,123715054,0,0,57706,347
7.750,0.250,92,0,0,0,0,2118642,123715054,0,0,57694,335
8,0.250,91.750,0,0,0,0,2118642,123715054,0,0,57706,330
7.750,0.250,92,0,0,0,12288,2118744,123718032,0,0,57710,353
7.232,1.247,91.521,0,0,0,45056,1781941,102018364,0,0,48247,715
8,0.250,91.750,0,0,0,0,2118642,123712076,0,0,57663,354
7.980,0.249,91.771,0,0,0,0,2113644,123715054,0,0,57639,352
7.750,0.250,92,0,0,0,0,2118642,123715054,0,0,57703,339
7.538,0.251,92.211,0,0,0,0,2118744,123718032,0,0,57701,343
7.960,0.249,91.542,0.249,0,0,45056,2118846,123718032,0,0,57710,341
7.538,0.251,92.211,0,0,0,0,2118642,123712076,0,0,57694,347
8.209,0.249,91.542,0,0,0,0,2118642,123715054,0,0,57712,345
