"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final7/iperf3-1576847161-100-macsec-aegis128l-we-1500-dstat.csv",,,,"Date:","20 Dec 2019 15:18:11 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.725,0.158,98.106,0.011,0,11866.278,19792.102,0,0,0,0,8588.710,397.953
1.282,1.282,97.436,0,0,0,53248,445983,114376009,0,0,8422,337
0,0.518,99.482,0,0,0,0,481664,122454024,0,0,4066,208
0.517,0.258,98.966,0.258,0,0,77824,483360,122455542,0,0,4073,245
0,0,100,0,0,0,0,483042,122452506,0,0,4066,218
0,0.259,99.741,0,0,0,0,479614,122455542,0,0,4068,220
0,0.260,99.740,0,0,0,753664,481982,122454024,0,0,4169,252
0.259,0.259,99.482,0,0,0,0,480498,122450988,0,0,4062,223
0.260,0.260,99.481,0,0,0,0,477106,122455542,0,0,4093,301
0.517,0.258,99.225,0,0,0,16384,479226,122449470,0,0,4068,234
0,0.260,99.740,0,0,0,0,478484,122460096,0,0,4051,214
1.790,1.535,96.675,0,0,0,0,1594827,100438054,0,0,7904,608
0.261,0.261,99.478,0,0,0,0,2118304,122444916,0,0,4053,221
0.260,0.519,99.221,0,0,0,0,2118451,122440509,0,0,4070,249
0,0.262,99.738,0,0,0,0,2118728,122466168,0,0,4063,218
0.519,0.260,98.961,0.260,0,0,45056,2121634,122452616,0,0,4099,261
0.260,0.260,99.479,0,0,0,0,2118516,122455542,0,0,4061,222
0.519,0.260,99.221,0,0,0,0,2118516,122454024,0,0,4052,215
0,0.262,99.738,0,0,0,0,2118516,122449470,0,0,4054,207
0.261,0,99.739,0,0,0,0,2118516,122454024,0,0,4058,220
0,0.522,99.478,0,0,0,0,2118304,122446434,0,0,4059,213
0.518,1.295,98.187,0,0,0,12288,866887,100336347,0,0,7631,588
0,0.260,99.740,0,0,0,4046848,480604,122455542,0,0,4069,216
0.517,0.258,99.225,0,0,0,0,479120,122454024,0,0,4064,236
0,0.259,99.482,0.259,0,0,0,480604,122444916,0,0,4068,221
0,0.260,99.740,0,0,0,0,480710,122463132,0,0,4049,207
0,0.260,99.740,0,0,0,61440,479084,122449470,0,0,4076,232
0.517,0.258,99.225,0,0,0,0,480286,122444916,0,0,4072,223
0.259,0.259,99.482,0,0,0,0,480604,122455542,0,0,4066,224
0.517,0.258,99.225,0,0,0,0,480922,122463132,0,0,4046,204
0,0.260,99.740,0,0,0,0,480922,122443398,0,0,4057,209
0.773,1.289,97.938,0,0,0,0,392890,100035783,0,0,3475,568
0,0.259,99.482,0.259,0,0,77824,480604,122461614,0,0,4089,242
0,0,100,0,0,0,0,481982,122454024,0,0,4065,216
0.771,0.514,98.715,0,0,0,0,482300,122454024,0,0,4076,263
0.259,0.259,99.482,0,0,0,0,482194,122454024,0,0,4055,227
0.259,0.259,99.482,0,0,0,0,473996,122454024,0,0,4064,221
0.259,0.259,99.482,0,0,0,114688,483148,122447952,0,0,4097,231
0,0,100,0,0,0,0,479226,122450988,0,0,4051,210
0.259,0.259,99.482,0,0,0,0,473926,122463132,0,0,4053,219
0,0.519,99.481,0,0,0,0,476046,122452506,0,0,4057,214
0.258,1.292,98.450,0,0,0,0,392348,100324204,0,0,5359,551
0.775,0.258,98.966,0,0,0,225280,480278,122454130,0,0,6693,253
0,0,100,0,0,0,61440,484102,122450988,0,0,4077,233
0.258,0.517,99.225,0,0,0,0,483254,122455542,0,0,4063,216
0,0.260,99.740,0,0,0,0,485162,122443398,0,0,4057,208
0.259,0.259,99.482,0,0,0,0,480780,122457060,0,0,4058,221
0.518,0,99.482,0,0,0,0,483890,122461614,0,0,4065,222
0.258,0.517,99.225,0,0,0,0,483678,122443398,0,0,4072,217
0,0,99.740,0.260,0,0,12288,484632,122463132,0,0,4073,217
0,0.260,99.740,0,0,0,0,485374,122455542,0,0,4048,207
1.282,0.256,98.462,0,0,0,0,440399,110770297,0,0,3712,495
1.535,1.279,97.187,0,0,0,0,437527,112416271,0,0,8363,345
1.538,0,98.462,0,0,0,0,483678,122463132,0,0,4077,251
0,0.260,99.740,0,0,0,0,484950,122454024,0,0,4064,214
0.518,0.259,99.223,0,0,0,45056,484420,122454024,0,0,4077,248
0,0.260,99.740,0,0,0,0,478554,122444916,0,0,4057,215
0.259,0.259,99.482,0,0,0,0,484526,122461614,0,0,4054,213
0,0.259,99.482,0.259,0,0,0,485480,122454024,0,0,4060,220
0,0.260,99.740,0,0,0,0,484102,122452506,0,0,4061,213
0,0.260,99.740,0,0,0,0,485374,122449470,0,0,4055,219
0.260,0,99.740,0,0,0,12288,485056,122460096,0,0,4056,226
1.036,1.295,97.668,0,0,0,0,390448,100230087,0,0,3512,590
0.263,0.263,99.474,0,0,0,4096,477742,122450988,0,0,4073,232
0,0.264,99.736,0,0,0,0,478802,122450988,0,0,4071,230
0.262,0.262,99.475,0,0,0,0,478484,122450988,0,0,4054,209
0,0.264,99.736,0,0,0,0,478248,122467686,0,0,4051,212
0.262,0.262,99.213,0.262,0,0,45056,479438,122450988,0,0,4068,234
0.526,0,99.474,0,0,0,0,478484,122450988,0,0,4078,239
0.263,0.263,99.474,0,0,0,0,491204,122457060,0,0,4053,209
0.262,0.262,99.475,0,0,0,0,492052,122455542,0,0,4054,217
0.525,0.262,99.213,0,0,0,0,491522,122441880,0,0,4054,220
1.546,1.289,97.165,0,0,0,0,393478,100305987,0,0,7982,593
0.259,0.259,99.482,0,0,0,131072,476364,122452506,0,0,4100,237
0,0.260,99.740,0,0,0,0,477848,122444916,0,0,4060,221
0.517,0.258,99.225,0,0,0,0,477021,122461614,0,0,4069,230
0,0.260,99.740,0,0,0,0,476870,122454024,0,0,4070,235
0.517,0.258,99.225,0,0,0,0,473755,122454171,0,0,4074,222
0,0.260,99.740,0,0,0,0,477212,122443398,0,0,4065,221
0,0.260,99.481,0.260,0,0,20480,477106,122455542,0,0,4080,228
0,0.260,99.740,0,0,0,0,476894,122463132,0,0,4056,213
0,0,100,0,0,0,0,477212,122443398,0,0,4052,207
0.514,2.057,97.429,0,0,0,0,395111,100155705,0,0,3439,562
0.264,0,99.736,0,0,0,221184,489402,122458578,0,0,4122,255
0.262,0.262,99.475,0,0,0,0,491522,122443398,0,0,4061,214
0.260,0.260,99.481,0,0,0,49152,490144,122457060,0,0,4071,225
0,0.260,99.740,0,0,0,0,487894,122461614,0,0,4049,210
0.517,0.258,99.225,0,0,0,0,490780,122454134,0,0,4078,228
0.773,0.258,98.969,0,0,0,0,490674,122454024,0,0,4063,237
0,0.260,99.740,0,0,0,0,489932,122452506,0,0,4045,199
0,0.260,99.740,0,0,0,0,489720,122454024,0,0,4052,212
0.517,0.258,99.225,0,0,0,12288,490144,122454024,0,0,4069,224
1.285,1.028,97.686,0,0,0,0,402982,100310541,0,0,5108,569
1.044,0.261,98.695,0,0,0,0,475728,122461614,0,0,6940,248
0,0.263,99.737,0,0,0,0,478908,122441880,0,0,4069,220
1.558,0.260,97.922,0.260,0,0,217088,480180,122457060,0,0,4120,293
0,0.264,99.736,0,0,0,0,480180,122467686,0,0,4060,225
0.524,0.262,99.215,0,0,0,0,477612,122450988,0,0,4070,218
0,0.264,99.736,0,0,0,0,479438,122444916,0,0,4050,215
0.524,0.524,98.953,0,0,0,8192,483254,122464650,0,0,4067,223
0,0.264,99.736,0,0,0,0,489614,122452506,0,0,4056,222
0.524,0.262,98.953,0.262,0,0,20480,488130,122443398,0,0,4074,224
0,0.262,99.738,0,0,0,0,453117,112800272,0,0,3739,196
2.571,1.028,96.401,0,0,0,40960,427878,109982509,0,0,8380,640
0.263,0.263,99.474,0,0,0,0,496186,122441880,0,0,4065,226
0.263,0,99.737,0,0,0,0,495974,122463132,0,0,4054,210
0,0.264,99.736,0,0,0,0,494808,122458578,0,0,4056,215
0.785,0.262,98.953,0,0,0,0,493924,122452506,0,0,4069,218
0,0.263,99.737,0,0,0,0,496504,122446434,0,0,4061,228
0.525,0.262,99.213,0,0,0,98304,487812,122458578,0,0,4079,230
0.262,0.262,99.475,0,0,0,0,486010,122446434,0,0,4057,219
0.525,0.262,99.213,0,0,0,0,481770,122457060,0,0,4062,224
0.264,0,99.736,0,0,0,0,475092,122449470,0,0,4058,229
1.535,1.535,96.931,0,0,0,0,389353,100331793,0,0,8016,591
0,0.260,99.740,0,0,0,32768,494490,122444916,0,0,4072,216
0.773,0.258,98.969,0,0,0,53248,495550,122454024,0,0,4071,243
0,0,100,0,0,0,0,492476,122461614,0,0,4054,217
0.259,0.259,99.482,0,0,0,0,493324,122454024,0,0,4059,205
0.259,0.259,99.482,0,0,0,0,491392,122444916,0,0,4052,215
2.036,0.254,97.710,0,0,0,0,493430,122455542,0,0,4201,254
2.532,0.253,97.215,0,0,0,0,495550,122464650,0,0,4178,269
2.041,0,97.959,0,0,0,12288,496716,122454024,0,0,4172,256
1.282,0.256,98.462,0,0,0,0,497988,122455542,0,0,4156,235
1.790,1.279,96.931,0,0,0,0,398176,100559491,0,0,3542,602
0.525,0,99.213,0.262,0,0,204800,497034,122450988,0,0,4112,274
0.525,0.262,99.213,0,0,0,0,496822,122447952,0,0,4071,219
0.524,0.262,99.215,0,0,0,0,493536,122454024,0,0,4083,232
0.259,0.259,99.482,0,0,0,49152,489590,122452506,0,0,4068,230
0,0.260,99.740,0,0,0,0,496292,122464650,0,0,4069,227
1.282,0.256,98.462,0,0,0,0,491946,122454024,0,0,4059,218
0,0.260,99.740,0,0,0,0,486010,122454024,0,0,4057,210
0.259,0.259,99.482,0,0,0,0,485692,122454024,0,0,4051,213
0,0.260,99.740,0,0,0,0,485162,122452506,0,0,4057,215
0.517,1.292,98.191,0,0,0,12288,401046,100327239,0,0,6462,594
0,0.260,99.740,0,0,0,4096,477638,122460096,0,0,4066,217
0,0.518,99.482,0,0,0,0,477742,122455542,0,0,4091,228
0,0.260,99.740,0,0,0,0,478908,122444916,0,0,4050,213
0.259,0.259,99.482,0,0,0,0,475056,122454024,0,0,4056,213
0,0.518,99.482,0,0,0,0,479438,122454024,0,0,4059,220
0.775,0,99.225,0,0,0,45056,477742,122455542,0,0,4071,251
0.517,0.258,99.225,0,0,0,0,477212,122463132,0,0,4060,229
0.259,0.259,99.482,0,0,0,0,480498,122454024,0,0,4048,213
0.258,0.517,99.225,0,0,0,0,478908,122452506,0,0,4058,220
0.773,1.031,98.196,0,0,0,0,394210,100535205,0,0,4977,589
2.538,0.254,97.208,0,0,0,0,478048,122458578,0,0,7191,306
1.535,0.256,98.210,0,0,0,94208,490038,122452506,0,0,4194,254
2.030,0.508,97.462,0,0,0,0,486964,122452506,0,0,4167,265
2.041,0,97.959,0,0,0,0,488236,122446434,0,0,4162,256
1.535,0.256,98.210,0,0,0,0,489578,122454024,0,0,4200,262
2.778,0.253,96.970,0,0,0,0,491416,122452506,0,0,4219,265
2.284,0.254,97.462,0,0,0,0,490886,122464650,0,0,4159,253
1.535,0.256,98.210,0,0,0,12288,492158,122457060,0,0,4170,262
