"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final7/ping-1576771569-macsec-aesgcm-e-jumbo-Ethernet-9000-dstat.csv",,,,"Date:","19 Dec 2019 23:02:44 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.974,0.383,95.621,0.022,0,17548.890,34160.859,0,0,0,0,16534.149,868.226
2.778,2.273,94.949,0,0,0,0,2184640,2184640,0,0,28348,27384
3.980,2.488,93.532,0,0,0,0,2185600,2185600,0,0,28388,27562
3.283,1.768,94.949,0,0,0,0,2181280,2181280,0,0,28321,27358
3.283,2.020,94.697,0,0,0,0,3026272,3026510,0,0,29948,28965
3.258,3.008,93.484,0.251,0,0,159744,4629394,4629394,0,0,33219,32253
4.963,2.233,92.804,0,0,0,0,4655647,4655520,0,0,33379,32465
3.518,3.015,93.467,0,0,0,0,5570656,5570368,0,0,33030,32035
3.778,2.519,93.703,0,0,0,0,8500147,8500147,0,0,32298,31326
4.975,2.488,92.537,0,0,0,0,8377600,8378144,0,0,31841,30879
3.544,2.532,93.671,0.253,0,0,1314816,8566400,8565856,0,0,32253,31122
4.467,2.978,92.556,0,0,0,0,14263392,14264448,0,0,28063,27114
4.726,2.239,93.035,0,0,0,0,14700576,14700576,0,0,28882,27908
3.778,2.015,94.207,0,0,0,0,14521056,14521056,0,0,28542,27559
4,2.750,93.250,0,0,0,0,15900864,15899808,0,0,27811,26801
4.511,1.504,93.985,0,0,0,24576,18071840,18071840,0,0,26292,25304
2.278,2.532,95.190,0,0,0,0,17629352,17630784,0,0,25662,24695
4.261,1.754,93.985,0,0,0,0,17758232,17756800,0,0,25844,24848
3.283,2.020,94.697,0,0,0,0,17670446,17670556,0,0,25305,24312
4.489,1.746,93.766,0,0,0,0,18678990,18678990,0,0,25655,24695
5.160,2.457,92.138,0.246,0,0,24576,18562104,18562104,0,0,25504,24567
4.010,1.754,94.236,0,0,0,28672,18240288,18240288,0,0,25077,24131
