"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final7/ping-1576771569-macsec-aesgcm-we-1500-dstat.csv",,,,"Date:","19 Dec 2019 20:03:47 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.885,0.364,96.729,0.023,0,29792.588,34323.096,0,0,0,0,20460.551,844.507
0.758,1.263,97.980,0,0,0,0,1138080,1138080,0,0,14605,14296
0.254,1.015,98.731,0,0,0,0,1137600,1137760,0,0,14550,14274
1.008,1.259,97.733,0,0,0,0,1133440,1133280,0,0,14482,14211
0.756,1.259,97.985,0,0,0,0,1136640,1136640,0,0,14532,14247
0.759,1.013,98.228,0,0,0,40960,1136480,1136590,0,0,14567,14281
1.008,1.008,97.985,0,0,0,0,1136689,1136562,0,0,14535,14254
1.256,1.256,97.487,0,0,0,0,1134387,1134240,0,0,14520,14254
0.756,1.511,97.733,0,0,0,0,2003872,2004307,0,0,14540,14160
1.256,1.256,97.487,0,0,0,0,2037312,2037024,0,0,14543,14210
0.752,2.005,97.243,0,0,0,24576,2040768,2041056,0,0,14536,14230
0.765,0.510,98.724,0,0,0,0,2031840,2031552,0,0,14439,14167
0.756,1.259,97.985,0,0,0,0,2034144,2034144,0,0,14435,14159
1.263,0.758,97.727,0.253,0,0,0,2030400,2030688,0,0,14472,14153
1.003,1.504,97.494,0,0,0,4096,2040480,2040480,0,0,14536,14229
0.509,1.018,98.473,0,0,0,24576,3620576,3620288,0,0,14452,14100
0.254,1.269,98.477,0,0,0,0,3824864,3824864,0,0,14396,14110
0.510,0.765,98.724,0,0,0,0,3821056,3821600,0,0,14400,14117
0.758,1.263,97.980,0,0,0,0,3819424,3819424,0,0,14389,14102
0.506,1.266,98.228,0,0,0,0,3823776,3823776,0,0,14382,14105
0.505,1.515,97.980,0,0,0,94208,3827584,3827150,0,0,14429,14131
1.008,1.259,97.733,0,0,0,0,3827584,3827584,0,0,14405,14119
0.754,2.010,97.236,0,0,0,0,6490207,6490080,0,0,14260,13903
1.256,1.508,97.236,0,0,0,0,7314003,7313856,0,0,14200,13910
0.763,0.763,98.473,0,0,0,0,7312800,7314003,0,0,14201,13896
0.510,0.510,98.724,0.255,0,0,1196032,7312800,7312800,0,0,14366,13978
0.506,1.519,97.975,0,0,0,0,7314912,7314912,0,0,14187,13898
0.759,1.013,98.228,0,0,0,0,7315968,7315968,0,0,14198,13917
1.010,1.263,97.727,0,0,0,0,7317024,7315968,0,0,14170,13886
1.263,1.263,97.475,0,0,0,0,8507024,8508456,0,0,13960,13617
0,1.527,98.473,0,0,0,24576,9575784,9574352,0,0,13697,13432
1.010,1.515,97.475,0,0,0,0,9582944,9584376,0,0,13717,13433
0.510,0.765,98.724,0,0,0,0,9587240,9585808,0,0,13715,13424
1.266,1.013,97.722,0,0,0,0,9591536,9592968,0,0,13711,13445
0.758,1.515,97.727,0,0,0,0,9591536,9590104,0,0,13728,13445
0.510,1.020,96.939,1.531,0,0,15085568,9113248,9114680,0,0,13078,12802
1.010,1.515,97.475,0,0,0,0,9521694,9520262,0,0,13717,13376
1.010,1.263,97.727,0,0,0,0,9962634,9962634,0,0,13452,13188
1.263,1.010,97.727,0,0,0,0,9942900,9944418,0,0,13431,13155
0.253,1.772,97.975,0,0,0,0,9965670,9964152,0,0,13445,13170
0.759,1.266,97.975,0,0,0,24576,9947454,9947454,0,0,13436,13163
0.501,2.506,96.992,0,0,0,0,9947536,9949054,0,0,13442,13167
0.505,1.515,97.980,0,0,0,0,9965670,9964152,0,0,13444,13177
1.013,1.013,97.975,0,0,0,0,9942900,9944418,0,0,13421,13155
