"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final1/ping-1570630571-macsec-morus640-e-1500-1500-dstat.csv",,,,"Date:","09 Oct 2019 16:39:17 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.323,3.019,87.045,4.613,0,6851.013,29055834.671,0,0,0,0,23180.343,26141.187
0.255,0.510,99.235,0,0,0,0,1130880,1130720,0,0,14539,14187
0.756,1.511,97.733,0,0,0,0,1131520,1131520,0,0,14513,14187
0,1.523,98.477,0,0,0,0,1131200,1131360,0,0,14488,14203
0.254,1.269,98.477,0,0,0,0,1129440,1129280,0,0,14447,14163
1.256,1.256,97.487,0,0,0,40960,1130400,1130510,0,0,14486,14197
0.509,0.763,98.728,0,0,0,0,1126609,1126482,0,0,14395,14125
0.754,1.759,97.487,0,0,0,0,1130560,1130560,0,0,14534,14194
1.504,1.253,97.243,0,0,0,0,1961459,1961459,0,0,14480,14125
0.761,0.761,98.477,0,0,0,0,2028384,2028672,0,0,14414,14126
1.256,1.005,97.487,0.251,0,0,24576,2029824,2029536,0,0,14442,14174
0.761,0.761,98.477,0,0,0,0,2027520,2027520,0,0,14441,14151
1.010,1.010,97.980,0,0,0,0,2026656,2026656,0,0,14392,14120
0.758,1.263,97.980,0,0,0,0,2023488,2023776,0,0,14359,14087
0.756,1.511,97.733,0,0,0,0,2027520,2027520,0,0,14411,14124
1.247,2.494,96.259,0,0,0,24576,3468768,3468480,0,0,14358,14015
1.750,1.250,97,0,0,0,0,3815072,3815616,0,0,14508,14083
0.750,2.250,97,0,0,0,0,3815072,3814528,0,0,14375,14072
0.752,2.005,97.243,0,0,0,0,3809088,3809632,0,0,14381,14069
1.995,2.244,95.511,0.249,0,0,0,3816160,3815726,0,0,14482,14231
0.998,2.244,96.758,0,0,0,12288,3814528,3815072,0,0,14396,14099
1.241,2.730,95.782,0.248,0,0,9428992,3813984,3813984,0,0,14444,14097
1.754,1.253,96.992,0,0,0,0,6166239,6165568,0,0,14282,13910
0.506,1.519,97.975,0,0,0,0,7305408,7305408,0,0,14205,13898
0.505,1.768,97.727,0,0,0,0,7306611,7306611,0,0,14194,13905
0.505,1.515,97.727,0.253,0,0,73728,7306464,7307520,0,0,14182,13891
0.509,1.018,98.473,0,0,0,0,7309714,7309714,0,0,14206,13895
0.508,1.269,98.223,0,0,0,0,7319218,7319218,0,0,14195,13914
1.013,1.013,97.975,0,0,0,0,7307520,7307520,0,0,14176,13894
1.515,1.010,97.475,0,0,0,0,8290224,8289168,0,0,14054,13665
0.512,0.767,98.721,0,0,0,24576,9720416,9721848,0,0,13913,13635
1.005,1.759,97.236,0,0,0,0,9724712,9723280,0,0,13968,13651
1.013,1.013,97.975,0,0,0,0,9721848,9723280,0,0,13890,13616
0.763,0.763,98.473,0,0,0,0,9740464,9740464,0,0,13945,13652
1.008,1.259,97.481,0.252,0,0,0,9767672,9766240,0,0,13982,13705
0.759,1.266,97.975,0,0,0,12288,9750488,9750488,0,0,13962,13686
0.759,1.519,97.722,0,0,0,0,9699668,9701186,0,0,13962,13586
0.508,1.269,98.223,0,0,0,0,10020318,10018800,0,0,13530,13246
0,1.276,98.724,0,0,0,0,9996030,9997548,0,0,13504,13232
0.508,1.523,97.970,0,0,0,0,9989958,9988440,0,0,13497,13216
0.505,1.515,97.727,0.253,0,0,24576,9956562,9958080,0,0,13437,13167
1.015,0.761,98.223,0,0,0,0,9964152,9964152,0,0,13495,13174
0.509,1.018,98.473,0,0,0,0,9968706,9968706,0,0,13453,13175
0.510,0.765,98.724,0,0,0,0,9923166,9921648,0,0,13422,13140
