"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final1/ping-1570630571-macsec-aesgcm-e-frag-jumbo-1500-dstat.csv",,,,"Date:","09 Oct 2019 16:30:06 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.342,3.028,86.992,4.639,0,6894.084,29216067.760,0,0,0,0,23208.675,26192.293
0.758,1.010,98.232,0,0,0,0,1134880,1134880,0,0,14541,14247
0.506,1.266,98.228,0,0,0,0,1136640,1136640,0,0,14567,14276
0.505,1.263,98.232,0,0,0,0,1137280,1137280,0,0,14556,14257
0.758,1.263,97.980,0,0,0,0,1136800,1136960,0,0,14537,14249
0.253,1.515,97.980,0.253,0,0,40960,1135840,1135840,0,0,14549,14247
1.995,1.247,96.758,0,0,0,0,1126929,1126752,0,0,14424,14167
0.253,1.519,98.228,0,0,0,0,1131840,1132000,0,0,14475,14196
0.759,1.013,98.228,0,0,0,0,1996947,1996928,0,0,14576,14182
0.763,0.509,98.728,0,0,0,0,2028096,2027808,0,0,14416,14145
0.255,1.020,98.724,0,0,0,24576,2038464,2038464,0,0,14532,14240
1.010,0.758,98.232,0,0,0,0,2033568,2033856,0,0,14502,14173
1.013,0.759,98.228,0,0,0,0,2036160,2036160,0,0,14530,14193
0.759,0.759,98.228,0.253,0,0,0,2036160,2036160,0,0,14488,14185
1.259,1.008,97.733,0,0,0,4096,2022048,2022048,0,0,14381,14099
1.013,1.013,97.975,0,0,0,24576,3582560,3582816,0,0,14473,14091
1.266,0.506,98.228,0,0,0,0,3823776,3823776,0,0,14440,14107
0.254,1.269,98.477,0,0,0,0,3824864,3824864,0,0,14419,14114
0.509,0.763,98.728,0,0,0,0,3825952,3825952,0,0,14417,14118
0.759,1.013,97.975,0.253,0,0,1683456,3824320,3824320,0,0,14756,14233
0.253,1.519,98.228,0,0,0,32768,3824320,3824320,0,0,14406,14112
0.508,1.015,98.477,0,0,0,0,3823776,3823776,0,0,14427,14106
0.759,1.266,97.975,0,0,0,0,6434879,6435264,0,0,14311,13942
0.763,0.763,98.473,0,0,0,0,7323360,7323360,0,0,14208,13922
0.254,1.272,98.473,0,0,0,16384,7327731,7326528,0,0,14259,13922
0.254,1.269,98.223,0.254,0,0,53248,7319136,7320302,0,0,14222,13929
1.013,1.013,97.975,0,0,0,0,7321248,7320192,0,0,14258,13922
0.257,0.257,99.486,0,0,0,0,7320192,7320192,0,0,14204,13917
1.010,1.010,97.980,0,0,0,0,7319136,7319136,0,0,14211,13897
0.512,0.767,98.721,0,0,0,4096,8537474,8538906,0,0,14062,13707
0.509,1.018,98.473,0,0,0,32768,9696072,9694640,0,0,13883,13598
1.266,0.759,97.975,0,0,0,0,9677456,9677456,0,0,13882,13581
0.254,1.527,98.219,0,0,0,0,9726144,9727576,0,0,13905,13618
0.761,1.015,98.223,0,0,0,0,9717552,9717552,0,0,13905,13614
0.508,1.523,97.208,0.761,0,0,14802944,9713256,9711824,0,0,13929,13621
0.508,1.015,98.223,0.254,0,0,28672,9716120,9716120,0,0,13915,13636
0.759,1.519,97.722,0,0,0,0,9713538,9715056,0,0,13916,13547
0.504,2.015,97.481,0,0,0,0,10111398,10111398,0,0,13649,13368
0.509,1.018,98.473,0,0,0,0,10140240,10140240,0,0,13690,13408
0.509,1.018,98.473,0,0,0,0,10138722,10137204,0,0,13682,13407
0.512,0.767,98.721,0,0,0,24576,10082556,10082556,0,0,13615,13333
0.761,1.015,98.223,0,0,0,0,10047642,10049160,0,0,13578,13280
0.254,1.272,98.473,0,0,0,0,10085592,10085592,0,0,13604,13325
0.510,0.765,98.724,0,0,0,0,10059786,10059786,0,0,13592,13304
