"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final1/Http-1570630571-1-macsec-aesgcm-we-frag-1500-1500-dstat.csv",,,,"Date:","09 Oct 2019 16:27:07 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.347,3.031,86.976,4.646,0,6908.168,29257592.229,0,0,0,0,23234.674,26220.780
0,0,100,0,0,0,0,127,0,0,0,159,87
0,0,100,0,0,0,0,147,147,0,0,72,59
0,0,100,0,0,0,0,0,0,0,0,45,33
0,0,99.500,0.500,0,0,5300224,0,0,0,0,112,73
6.015,3.759,90.226,0,0,0,81920,86435317,1519492,0,0,15004,28754
8,5.500,86.500,0,0,0,0,120655568,2118516,0,0,20543,40163
7.809,5.290,86.902,0,0,0,0,120657174,2116926,0,0,20523,40127
8.060,5.038,86.902,0,0,0,0,120655568,2121368,0,0,20718,39784
8.020,5.514,86.466,0,0,0,0,120655568,2120206,0,0,20704,39851
8.020,5.263,86.466,0.251,0,0,12288,120655568,2118516,0,0,20588,40183
8.521,5.013,86.466,0,0,0,0,120657086,2120206,0,0,20672,39846
8.040,5.276,86.683,0,0,0,0,120654050,2118516,0,0,20563,40153
7.769,5.764,86.466,0,0,0,0,120657174,2120312,0,0,20707,39846
8.521,5.013,86.466,0,0,0,0,120655568,2118410,0,0,20598,40188
8.291,5.276,86.432,0,0,0,12288,120657174,2120206,0,0,20699,39860
8.060,5.038,86.902,0,0,0,0,120655568,2119994,0,0,20681,39858
8.020,5.263,86.717,0,0,0,0,120655568,2118622,0,0,20589,40160
8.291,5.025,86.683,0,0,0,0,120653962,2119994,0,0,20724,39864
7.809,5.290,86.902,0,0,0,0,120657174,2118516,0,0,20566,40146
7.089,5.063,70.886,16.962,0,0,113340416,112360578,1952090,0,0,19443,37576
8.291,5.779,63.819,22.111,0,0,169082880,120657174,2118516,0,0,20660,40216
4.450,5.759,69.110,20.681,0,0,167772160,120655568,2119888,0,0,20760,39916
5.469,5.208,69.271,20.052,0,0,168558592,120655568,2119934,0,0,20789,39920
5.514,5.013,66.416,23.058,0,0,165675008,76054711,1335600,0,0,13234,25432
