"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final1/Http-1570630571-1-macsec-aes-gcm-we-jumbo-Ethernet-1500-9000-dstat.csv",,,,"Date:","09 Oct 2019 16:33:31 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.334,3.024,87.012,4.629,0,6877.960,29156367.331,0,0,0,0,23192.748,26161.671
0.501,0,97.243,2.256,0,0,18890752,0,0,0,0,1083,115
0,0,100,0,0,0,0,0,0,0,0,1031,37
0,0,100,0,0,0,0,0,0,0,0,1034,53
0,0,100,0,0,0,77824,0,0,0,0,1036,47
10.380,6.329,83.291,0,0,0,0,88339027,3027942,0,0,58019,85902
15.090,7.673,77.238,0,0,0,0,122817282,4189968,0,0,80164,127223
15.696,7.595,76.456,0.253,0,0,0,122814174,4190392,0,0,80186,127815
15.365,8.564,76.071,0,0,0,0,122818836,4192194,0,0,80124,93731
15.075,8.543,76.382,0,0,0,24576,122722594,4198744,0,0,80553,67744
16.373,7.557,76.071,0,0,0,4096,122817282,4188484,0,0,80156,117942
14.975,8.376,76.650,0,0,0,0,122817282,4188484,0,0,80140,103434
15.829,8.291,75.879,0,0,0,0,122815728,4188696,0,0,80209,126568
15.228,8.122,76.650,0,0,0,0,122815728,4188484,0,0,80110,82768
15.789,8.521,75.689,0,0,0,8192,122815728,4188590,0,0,80191,136942
15.617,8.312,76.071,0,0,0,4096,122702286,4190950,0,0,80612,155447
15.306,7.908,76.786,0,0,0,0,122817282,4188696,0,0,80153,157853
14.541,8.418,77.041,0,0,0,0,122814174,4188696,0,0,80187,157722
15.711,8.728,75.561,0,0,0,0,122815728,4188590,0,0,80089,65581
16.291,8.271,65.915,9.524,0,0,80027648,122818836,4188590,0,0,80331,73542
14.721,9.137,59.645,16.497,0,0,121667584,122815728,4188590,0,0,80284,116045
15.190,8.354,61.519,14.937,0,0,117440512,122702286,4190596,0,0,80667,93675
16.667,7.576,60.354,15.404,0,0,109060096,122817409,4188696,0,0,80265,124018
9.091,11.616,63.636,15.657,0,0,117440512,74776347,2550258,0,0,49329,71799
