"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final1/ping-1570630571-macsec-aesgcm-we-1500-dstat.csv",,,,"Date:","09 Oct 2019 16:23:51 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.355,3.035,86.954,4.656,0,6923.672,29316514.856,0,0,0,0,23260.993,26254.727
1.256,1.005,97.739,0,0,0,0,1137280,1137280,0,0,14589,14273
0,1.020,98.980,0,0,0,0,1138400,1138400,0,0,14577,14266
0.504,1.511,97.985,0,0,0,0,1138240,1138240,0,0,14568,14288
0.508,1.015,98.477,0,0,0,0,1138400,1138400,0,0,14575,14270
0.504,1.259,97.985,0.252,0,0,98304,1138400,1138240,0,0,14570,14279
0.509,0.763,98.728,0,0,0,0,1139249,1139232,0,0,14616,14294
0.254,1.015,98.731,0,0,0,0,1139200,1139360,0,0,14598,14307
1.015,0.761,98.223,0,0,0,0,2016243,2015936,0,0,14540,14173
0.506,1.013,98.481,0,0,0,0,2038464,2038752,0,0,14499,14193
0.756,1.511,97.481,0.252,0,0,6025216,2037888,2037600,0,0,14805,14314
1.256,1.256,97.487,0,0,0,0,2026080,2026080,0,0,14450,14136
0.758,1.263,97.980,0,0,0,0,2037600,2037888,0,0,14544,14202
0.508,1.015,98.477,0,0,0,0,2037888,2037888,0,0,14495,14209
0.759,1.013,98.228,0,0,0,0,2038752,2038464,0,0,14554,14201
0.759,1.266,97.975,0,0,0,24576,3644480,3645024,0,0,14428,14102
0.506,1.266,98.228,0,0,0,0,3823776,3823232,0,0,14403,14108
0.508,1.015,98.477,0,0,0,0,3822688,3822688,0,0,14379,14105
0.506,1.013,98.228,0.253,0,0,0,3822688,3823232,0,0,14394,14104
0.509,0.763,98.728,0,0,0,0,3823776,3823776,0,0,14384,14117
0.509,1.018,98.473,0,0,0,12288,3819968,3819968,0,0,14388,14111
0.508,1.015,98.477,0,0,0,0,3822688,3822688,0,0,14380,14096
1.013,1.013,97.975,0,0,0,0,6548543,6548928,0,0,14310,13943
0.255,1.020,98.724,0,0,0,0,7325472,7325582,0,0,14230,13946
0.758,1.515,97.727,0,0,0,0,7326675,7325472,0,0,14249,13938
0.509,0.763,98.473,0.254,0,0,24576,7319136,7320192,0,0,14192,13910
0.508,1.269,98.223,0,0,0,16384,7318080,7318080,0,0,14265,13909
0.759,1.266,97.975,0,0,0,0,7311744,7310688,0,0,14179,13905
0.512,0.512,98.977,0,0,0,0,7321248,7322304,0,0,14189,13910
0.508,1.269,98.223,0,0,0,0,8616424,8615368,0,0,14031,13689
1.013,1.266,97.722,0,0,0,49152,9634496,9634496,0,0,13811,13516
1.005,1.759,96.482,0.754,0,0,13340672,9464088,9465520,0,0,13633,13296
1.253,1.754,96.992,0,0,0,0,9657408,9657408,0,0,13849,13539
1.256,1.508,97.236,0,0,0,0,9688912,9687480,0,0,13872,13587
1.008,1.511,97.481,0,0,0,0,9680320,9681752,0,0,13854,13564
0.759,1.266,97.722,0.253,0,0,28672,9650248,9650248,0,0,13813,13543
2.015,0.504,97.481,0,0,0,81920,9627662,9627748,0,0,13880,13463
0.761,1.015,98.223,0,0,0,0,9945936,9945936,0,0,13423,13151
1.005,1.759,97.236,0,0,0,0,9929238,9929238,0,0,13433,13125
0.763,0.763,98.473,0,0,0,0,9939864,9938346,0,0,13425,13154
0.505,1.768,97.727,0,0,0,24576,9961198,9961198,0,0,13474,13181
0.763,0.763,98.473,0,0,0,0,9959598,9959598,0,0,13469,13164
0.758,1.515,97.727,0,0,0,0,9917094,9918612,0,0,13389,13101
0.505,1.768,97.727,0,0,0,0,9920130,9920130,0,0,13390,13120
