"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final1/Http-1570630571-1-macsec-aesgcm-we-jumbo-1500-2928-dstat.csv",,,,"Date:","09 Oct 2019 16:29:30 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.342,3.028,86.990,4.640,0,6896.870,29219183.536,0,0,0,0,23216.813,26200.849
0.251,0,99.749,0,0,0,0,127,0,0,0,1065,113
0,0,100,0,0,0,0,147,147,0,0,1043,61
0,0,100,0,0,0,0,0,0,0,0,1034,36
0,0,100,0,0,0,57344,0,0,0,0,1038,58
5.556,2.525,91.919,0,0,0,0,88123021,866178,0,0,8639,16070
5.013,3.509,91.228,0.251,0,0,0,122817282,546324,0,0,5043,8137
5.764,3.008,91.228,0,0,0,0,122817282,546752,0,0,5027,8124
5.500,3.500,91,0,0,0,0,122814174,546218,0,0,5029,8112
6.250,2.750,91,0,0,0,5091328,122817282,545582,0,0,5036,8132
6.468,3.234,90.299,0,0,0,40960,122815728,550246,0,0,5042,8144
5.250,3.500,91.250,0,0,0,0,122814174,555440,0,0,5027,8101
4.774,3.769,91.457,0,0,0,0,122817282,555122,0,0,5033,8102
5.276,3.266,91.457,0,0,0,0,122817282,554486,0,0,5029,8108
5.779,2.764,91.457,0,0,0,0,122817282,555864,0,0,5036,8138
5.500,3.500,91,0,0,0,12288,122814174,554804,0,0,5031,8109
5.500,3.250,91,0.250,0,0,0,122815728,555122,0,0,5032,8107
5.500,3.500,91,0,0,0,0,122817282,554698,0,0,5030,8114
5.514,3.509,90.977,0,0,0,0,122815728,554380,0,0,5036,8119
5.693,4.208,81.931,8.168,0,0,75841536,122815834,556818,0,0,5175,8154
5.051,3.788,69.949,21.212,0,0,164933632,122815834,567418,0,0,5191,8164
6,3.500,67.500,23,0,0,168558592,122817282,570810,0,0,5194,8483
5.750,3.750,67,23.500,0,0,169082880,122815728,571234,0,0,5196,8329
3.023,2.771,70.781,23.426,0,0,167772160,74675337,348316,0,0,3631,5202
