"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final1/Http-1570630571-1-macsec-aesgcm-we-1464-1500-dstat.csv",,,,"Date:","09 Oct 2019 16:24:45 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.353,3.033,86.961,4.653,0,6919.408,29298690.832,0,0,0,0,23254.193,26245.532
0,0,100,0,0,0,0,0,0,0,0,169,105
0,0,100,0,0,0,0,147,0,0,0,58,51
0,0,100,0,0,0,0,0,0,0,0,52,45
0,0,100,0,0,0,61440,0,0,0,0,52,41
5.025,3.266,91.709,0,0,0,0,87795347,1526204,0,0,15122,28618
6.983,5.237,87.781,0,0,0,0,122454024,2118626,0,0,20575,40128
6.533,4.774,88.693,0,0,0,0,122455542,2118516,0,0,20575,40134
5.779,5.779,88.442,0,0,0,5558272,122454024,2118516,0,0,20579,40120
6.313,4.545,88.889,0.253,0,0,49152,122454024,2122164,0,0,20830,39530
6.468,5.224,88.308,0,0,0,0,122454024,1832846,0,0,17586,34248
2.799,3.308,93.893,0,0,0,0,122454024,562118,0,0,4344,8155
3.053,3.053,93.893,0,0,0,0,122455542,560422,0,0,4333,8152
3.299,3.046,93.655,0,0,0,0,122460096,562436,0,0,4342,8158
3.553,3.046,93.401,0,0,0,12288,122452506,561164,0,0,4357,8174
3.778,3.275,92.947,0,0,0,0,122460096,560210,0,0,4387,8147
3.788,3.030,93.182,0,0,0,0,122455542,559656,0,0,4415,8039
3.299,3.046,93.655,0,0,0,0,122452506,556924,0,0,4346,8151
3.061,3.061,93.878,0,0,0,176128,122454024,557984,0,0,4396,8180
2.551,3.571,85.969,7.908,0,0,75751424,122454024,558832,0,0,4500,8208
2.813,3.325,80.307,13.555,0,0,117469184,122454024,557030,0,0,4464,8206
3.562,2.799,81.679,11.959,0,0,109051904,122452506,558196,0,0,4457,8184
3.069,3.069,78.772,15.090,0,0,119545856,122450988,556582,0,0,4512,8098
2.284,8.376,79.442,9.898,0,0,102764544,85064797,386370,0,0,3303,5871
