"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final1/ping-1570630571-macsec-aes-gcm-we-jumbo-MACsec-Ethernet-9000-dstat.csv",,,,"Date:","09 Oct 2019 16:34:37 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.334,3.024,87.015,4.627,0,6872.793,29140912.570,0,0,0,0,23199.484,26172.886
3,2.500,94.500,0,0,0,0,2198080,2198080,0,0,28522,27552
4.261,1.253,94.486,0,0,0,0,2193760,2193760,0,0,28462,27479
3.518,1.759,93.216,1.508,0,0,18939904,2191360,2191360,0,0,28456,27478
3.500,2.500,94,0,0,0,0,3085216,3085344,0,0,30163,29165
4.051,1.519,94.430,0,0,0,0,4645152,4644974,0,0,33300,32327
4.020,2.010,93.970,0,0,0,0,4658897,4659058,0,0,33400,32433
4,3,93,0,0,0,0,5687251,5687360,0,0,33092,32089
4,2.500,93.250,0.250,0,0,40960,8541344,8540947,0,0,32450,31500
3.769,2.513,93.719,0,0,0,0,8554944,8555488,0,0,32490,31514
3.291,2.278,94.430,0,0,0,0,9153056,9153568,0,0,32361,31358
4.020,2.010,93.970,0,0,0,0,14711136,14711136,0,0,28903,27981
3.553,1.523,94.924,0,0,0,0,14776608,14776608,0,0,29021,28081
3.023,2.771,94.207,0,0,0,24576,14694240,14694240,0,0,28870,27933
3.299,1.777,94.924,0,0,0,0,16257936,16258312,0,0,27446,26452
2.296,1.786,95.918,0,0,0,0,18020288,18018856,0,0,26204,25244
3.788,1.515,94.697,0,0,0,0,18015992,18015992,0,0,26199,25259
1.781,2.799,95.420,0,0,0,0,18003104,18003104,0,0,26179,25207
3.258,2.506,94.236,0,0,0,24576,17915672,17915672,0,0,25414,24428
2.785,2.025,95.190,0,0,0,0,17903292,17904810,0,0,24632,23667
3.008,2.506,94.486,0,0,0,0,17910882,17910882,0,0,24635,23671
3.275,1.763,94.710,0.252,0,0,0,17960976,17961086,0,0,24708,23749
