"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final1/ping-1570630571-macsec-chachapoly-e-1500-1500-dstat.csv",,,,"Date:","09 Oct 2019 16:36:36 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.331,3.023,87.024,4.621,0,6863.515,29108077.826,0,0,0,0,23201.567,26168.074
0.759,1.519,97.722,0,0,0,0,1094720,1094880,0,0,14050,13751
1.013,1.013,97.975,0,0,0,319488,1096320,1096320,0,0,14119,13780
0.254,1.272,98.473,0,0,0,0,1095520,1095520,0,0,14046,13763
1.010,1.263,97.727,0,0,0,0,1094080,1094080,0,0,14040,13719
0.253,1.772,97.722,0.253,0,0,61440,1092800,1092750,0,0,14017,13720
1.013,1.266,97.722,0,0,0,0,1095409,1095442,0,0,14089,13749
1.263,1.010,97.727,0,0,0,6033408,1093600,1093587,0,0,14094,13764
1.015,1.269,97.716,0,0,0,0,1690259,1690400,0,0,13958,13608
1.005,2.010,96.985,0,0,0,0,1954656,1954656,0,0,13924,13636
0.510,0.765,98.724,0,0,0,32768,1959264,1959264,0,0,13951,13672
0.763,1.018,98.219,0,0,0,0,1953504,1953504,0,0,13914,13628
0.759,1.519,97.722,0,0,0,4096,1955520,1955232,0,0,13928,13648
0.510,1.020,98.469,0,0,0,0,1958976,1958976,0,0,13936,13641
0,1.527,98.473,0,0,0,0,1958688,1958976,0,0,13923,13641
1.266,1.013,97.468,0.253,0,0,24576,2520992,2521248,0,0,13962,13611
0.510,1.020,98.469,0,0,0,0,3661664,3661120,0,0,13803,13505
0.769,0.256,98.974,0,0,0,0,3668192,3668736,0,0,13848,13544
0.512,0.767,98.721,0,0,0,0,3668192,3668192,0,0,13820,13531
0.256,1.023,98.721,0,0,0,0,3668736,3668192,0,0,13849,13545
0.257,0.514,98.972,0.257,0,0,12288,3667648,3668302,0,0,13800,13536
0.256,1.023,98.721,0,0,0,0,3668736,3668192,0,0,13836,13528
0.256,1.023,98.721,0,0,0,0,3662879,3662752,0,0,13779,13517
1.015,1.269,97.716,0,0,0,12288,6694898,6695045,0,0,13703,13345
1.263,1.515,97.222,0,0,0,0,7014099,7013952,0,0,13635,13328
0.512,1.023,98.465,0,0,0,40960,7017120,7018176,0,0,13648,13359
1.010,1.768,97.222,0,0,0,0,7015008,7015008,0,0,13696,13349
1.013,1.519,97.468,0,0,0,0,7006560,7005504,0,0,13626,13334
0.759,1.772,97.468,0,0,0,4096,7005504,7005504,0,0,13620,13331
0.506,2.025,97.468,0,0,0,0,7006560,7007616,0,0,13637,13338
0.756,2.267,96.725,0.252,0,0,32768,7814944,7813888,0,0,13572,13198
1.750,2,96.250,0,0,0,0,9300840,9300840,0,0,13420,13073
0.761,1.523,97.716,0,0,0,0,9300840,9302272,0,0,13336,13048
1.259,2.015,95.718,1.008,0,0,13619200,9300840,9300840,0,0,13368,13072
0.513,1.026,98.462,0,0,0,0,9318024,9316592,0,0,13358,13060
1.010,1.768,97.222,0,0,0,28672,9308000,9309432,0,0,13372,13081
2.005,1.754,96.241,0,0,0,0,9315160,9315160,0,0,13392,13091
1.259,1.763,96.977,0,0,0,0,9308000,9308000,0,0,13351,13066
1.496,2.494,95.761,0.249,0,0,282624,9527642,9526210,0,0,13324,12938
0.763,1.527,97.710,0,0,0,0,9739488,9741006,0,0,13186,12893
0.763,1.527,97.710,0,0,0,40960,9747078,9745560,0,0,13172,12912
1.015,1.269,97.716,0,0,0,0,9737970,9739488,0,0,13174,12891
0.256,1.282,98.462,0,0,0,0,9754668,9753150,0,0,13197,12899
1.504,2.005,96.491,0,0,0,57344,9747160,9747160,0,0,13243,12910
0.256,1.282,98.462,0,0,0,0,9753150,9754668,0,0,13198,12885
0.756,2.267,96.725,0.252,0,0,12288,9742524,9742524,0,0,13198,12920
