"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","pi"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet1/ping-1579625450-orig-we-1500-dstat.csv",,,,"Date:","21 Jan 2020 17:46:22 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
11.516,7.128,81.295,0.061,0,68706.189,117538.932,0,0,0,0,16921.617,12580.659
3.183,8.223,88.329,0.265,0,0,557056,638400,638248,0,0,12608,25372
4.500,11,84.500,0,0,0,0,636728,636728,0,0,8564,23026
3.008,11.028,85.965,0,0,0,0,643720,643822,0,0,8651,24033
4.545,8.586,86.869,0,0,0,0,626240,626240,0,0,8402,23218
3.069,8.440,88.235,0.256,0,0,98304,602984,603136,0,0,8100,22485
4.326,8.142,87.532,0,0,0,2637824,623578,623426,0,0,8435,23386
2.806,9.439,87.755,0,0,0,0,627000,627152,0,0,8413,23464
3.581,8.440,87.980,0,0,0,0,627152,627000,0,0,8407,23509
2.577,8.247,89.175,0,0,0,0,605568,605568,0,0,8116,22625
2.558,9.207,87.980,0.256,0,0,40960,627000,627152,0,0,8418,22546
3.085,8.483,88.432,0,0,0,0,626392,626240,0,0,8389,23444
2.078,8.571,89.351,0,0,0,0,627608,627760,0,0,8409,23393
2.128,8.777,89.096,0,0,0,0,966190,966216,0,0,10755,22049
2.625,8.136,89.239,0,0,0,0,1070160,1070160,0,0,11621,23251
2.116,8.730,88.889,0.265,0,0,32768,1105720,1105440,0,0,12004,23982
1.857,8.753,89.390,0,0,0,0,1109360,1109360,0,0,12036,24074
3.448,7.692,88.859,0,0,0,0,1060080,1060080,0,0,11527,23003
2.426,6.199,91.375,0,0,0,0,1070160,1070262,0,0,11612,23226
1.847,9.235,88.918,0,0,0,0,1109640,1109920,0,0,12038,24121
2.145,7.507,90.349,0,0,0,24576,1106840,1106840,0,0,12021,24026
3.209,7.487,89.305,0,0,0,0,1058680,1058400,0,0,11501,22955
2.375,7.916,89.710,0,0,0,7495680,1050840,1051120,0,0,10561,21239
2.180,4.087,93.733,0,0,0,0,1110760,1110760,0,0,8050,22382
3.655,6.266,90.078,0,0,0,0,1109640,1109640,0,0,8075,22369
1.887,5.121,92.722,0.270,0,0,40960,1106840,1106840,0,0,8042,22176
4.233,6.349,89.418,0,0,0,0,1754128,1754384,0,0,10131,20297
3.141,8.639,88.220,0,0,0,0,1930672,1930136,0,0,10983,21855
2.432,6.486,91.081,0,0,0,0,1946216,1946216,0,0,11057,22066
5.051,9.343,85.606,0,0,0,0,1965512,1965512,0,0,10237,21731
3.951,10.864,84.938,0.247,0,0,32768,1848664,1848664,0,0,7104,19420
2.500,10.750,86.750,0,0,0,0,1961760,1961760,0,0,7493,21380
3.951,11.111,84.938,0,0,0,4677632,1968192,1968728,0,0,7560,21461
2.519,10.579,86.902,0,0,0,0,1983200,1982664,0,0,7581,21646
4.511,8.521,86.967,0,0,0,0,1955864,1956400,0,0,7476,21369
3.912,11.247,84.597,0.244,0,0,40960,1935496,1935496,0,0,7424,21219
3.291,9.367,87.342,0,0,0,0,1983736,1983200,0,0,7576,21657
3.980,9.950,86.070,0,0,0,0,1990704,1991240,0,0,7608,20915
2.757,10.526,86.717,0,0,0,0,1980520,1980520,0,0,7563,21361
4.511,9.023,86.466,0,0,0,0,1872408,1871872,0,0,7057,19259
2.850,12.176,84.974,0,0,0,32768,2478622,2478520,0,0,8479,15013
3.412,9.711,86.877,0,0,0,0,1596104,1597152,0,0,6260,10145
3.158,9.474,87.368,0,0,0,0,1599248,1599248,0,0,6266,10135
2.660,9.043,88.298,0,0,0,0,1597152,1597152,0,0,6249,10142
2.639,10.026,87.335,0,0,0,0,1597226,1596178,0,0,6266,10189
1.862,9.574,88.298,0.266,0,0,24576,1594008,1594008,0,0,6268,10146
3.906,9.896,86.198,0,0,0,0,1597152,1597152,0,0,6272,10176
2.094,10.995,86.911,0,0,0,0,1596104,1597152,0,0,6234,10157
2.857,6.753,90.390,0,0,0,0,3174392,3174392,0,0,6339,17113
2.308,8.718,88.974,0,0,0,0,3403904,3403904,0,0,6664,19204
1.786,9.439,88.520,0.255,0,0,24576,3394472,3394574,0,0,6650,19182
3.077,7.949,88.974,0,0,0,0,3409218,3408170,0,0,6679,19247
2.821,8.974,87.949,0.256,0,0,6979584,3098936,3098936,0,0,6358,16463
3.069,8.184,88.747,0,0,0,0,3402856,3402856,0,0,6656,19236
1.813,8.031,90.155,0,0,0,0,3409144,3410192,0,0,6669,19260
2.041,9.439,88.265,0.255,0,0,65536,3388184,3388184,0,0,6638,19188
4.156,5.195,90.649,0,0,0,0,3306440,3305392,0,0,6469,18664
2.785,9.114,88.101,0,0,0,0,3381896,3381896,0,0,6626,19169
3.030,9.343,87.626,0,0,0,0,3407048,3407048,0,0,6668,19332
