"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","pi"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet1/ping-1579625450-macsec-aesgcm-e-1500-dstat.csv",,,,"Date:","21 Jan 2020 18:05:29 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
10.828,8.829,80.290,0.054,0,54798.097,103545.449,0,0,0,0,17181.238,18110.485
3.368,10.363,86.269,0,0,0,65536,656292,656136,0,0,12947,25576
1.084,8.672,90.244,0,0,0,0,669814,669864,0,0,13166,26066
2.122,9.549,88.329,0,0,0,0,669552,669502,0,0,13180,26062
2.057,12.596,85.347,0,0,0,57344,623376,623532,0,0,11153,23648
3.085,8.997,87.918,0,0,0,0,646932,646776,0,0,8579,25165
3.234,11.940,84.577,0.249,0,0,73728,660582,660582,0,0,8783,25613
2.344,8.854,88.802,0,0,0,0,664872,664872,0,0,8807,25591
3.448,6.101,90.451,0,0,0,0,665340,665496,0,0,8800,25635
5.155,5.928,88.918,0,0,0,0,609960,609804,0,0,8086,23664
3.125,7.292,89.583,0,0,0,0,626964,627120,0,0,8309,24191
3.125,7.031,89.583,0.260,0,0,24576,624780,624624,0,0,8274,24223
2.618,7.330,90.052,0,0,0,0,626964,627120,0,0,8305,24161
4.061,9.391,86.548,0,0,0,0,910552,910680,0,0,6973,18271
3.553,8.629,87.817,0,0,0,8192,1075508,1075224,0,0,7844,20233
3.896,6.234,89.870,0,0,0,0,1094252,1094252,0,0,7965,20429
3.970,10.174,85.608,0.248,0,0,32768,1089992,1090276,0,0,7972,20469
1.918,3.288,94.795,0,0,0,0,1084986,1084880,0,0,7871,20272
2.538,9.645,87.817,0,0,0,0,1065000,1065106,0,0,7782,20189
4.703,9.653,85.644,0,0,0,49152,1091128,1090844,0,0,8006,20762
2.400,5.600,92,0,0,0,0,1093400,1093684,0,0,7943,20693
3.759,9.524,86.466,0.251,0,0,81920,1085732,1085732,0,0,7943,20862
2.261,10.302,87.437,0,0,0,0,1054776,1054492,0,0,7692,20053
2.764,10.553,86.683,0,0,0,0,1088288,1088288,0,0,7945,20833
2.785,9.620,87.595,0,0,0,237568,1091980,1092264,0,0,8018,20773
1.882,5.376,92.742,0,0,0,0,1091412,1091128,0,0,7810,20862
3.150,7.349,89.501,0,0,0,32768,1445036,1445036,0,0,8765,19054
1.626,6.233,92.141,0,0,0,0,1786860,1786860,0,0,8901,19066
2.273,10.101,87.626,0,0,0,0,1887840,1888380,0,0,7155,17752
1.804,8.763,89.433,0,0,0,8192,1888920,1888380,0,0,7146,17756
2.571,7.712,89.717,0,0,0,0,1820880,1820880,0,0,6891,17103
2.771,9.572,87.406,0.252,0,0,40960,1880280,1880820,0,0,7129,17662
3.722,10.174,86.104,0,0,0,0,1887300,1886760,0,0,7164,17742
4.370,6.427,89.203,0,0,0,0,1887300,1887300,0,0,7138,17762
2.577,8.247,88.918,0.258,0,0,15900672,1777680,1778220,0,0,6814,16676
2.057,8.740,89.203,0,0,0,0,1876038,1875498,0,0,7099,18005
3.562,8.142,88.041,0.254,0,0,49152,1878660,1878660,0,0,7132,17652
2.792,9.137,88.071,0,0,0,0,1888380,1888920,0,0,7138,17745
2.062,7.990,89.948,0,0,0,0,1845720,1845720,0,0,6979,17326
2.030,9.645,88.325,0,0,0,0,1860300,1859760,0,0,7043,17482
3.491,10.723,85.786,0,0,0,0,1810408,1811460,0,0,6870,16786
2.857,8.571,88.312,0.260,0,0,32768,2499552,2498500,0,0,6390,13211
2,11.500,86.500,0,0,0,0,2911936,2911936,0,0,5882,14137
4.416,6.234,89.351,0,0,0,0,2747824,2748876,0,0,5721,13495
3.623,12.319,84.058,0,0,0,8192,2817256,2816204,0,0,5730,13667
2.564,8.462,88.974,0,0,0,0,2908780,2908780,0,0,5850,14077
2.469,12.346,85.185,0,0,0,24576,2899312,2900364,0,0,5874,14099
3.258,10.276,86.466,0,0,0,0,2779384,2778438,0,0,5789,13684
4.404,5.699,89.896,0,0,0,0,2766866,2766760,0,0,5600,13456
2.850,7.254,89.896,0,0,0,0,2901416,2901416,0,0,5832,14045
1.305,8.355,90.339,0,0,0,0,2902546,2903598,0,0,5833,14181
2.792,9.645,87.310,0.254,0,0,24576,2822516,2821464,0,0,5809,13767
2.757,10.276,86.967,0,0,0,0,2735200,2735200,0,0,5616,13389
3.038,9.367,87.595,0,0,0,0,2909832,2909832,0,0,5881,14045
1.847,6.596,91.557,0,0,0,0,2903520,2904572,0,0,5832,14085
1.832,7.853,90.314,0,0,0,0,2879324,2878272,0,0,5840,13975
4.061,7.868,87.817,0.254,0,0,24576,2682600,2683652,0,0,5556,13106
2.278,10.127,87.595,0,0,0,0,2907728,2907728,0,0,5863,14274
4.703,9.653,85.644,0,0,0,0,2916144,2916144,0,0,5891,14123
2.041,10.714,87.245,0,0,0,49152,2978488,2978864,0,0,6417,13951
3.866,11.082,85.052,0,0,0,0,1522248,1520820,0,0,4322,6557
3.117,6.494,90.390,0,0,0,32768,3342948,3342948,0,0,4998,11908
1.562,8.073,90.365,0,0,0,0,3528588,3530016,0,0,5243,12641
2.350,7.050,90.601,0,0,0,0,3528588,3527160,0,0,5237,12657
2.604,7.812,89.323,0.260,0,0,10477568,3371508,3371508,0,0,5185,12163
2.597,7.013,90.390,0,0,0,0,3324384,3324384,0,0,5019,11905
2.419,4.301,93.011,0.269,0,0,40960,3521448,3521448,0,0,5220,12586
0.800,6.667,92.533,0,0,0,0,3537156,3538584,0,0,5240,12636
1.344,5.376,93.280,0,0,0,0,3490032,3490032,0,0,5209,12524
1.892,5.405,92.703,0,0,0,16384,3121608,3121608,0,0,5014,11415
2.667,4.267,93.067,0,0,0,0,3431484,3430056,0,0,5085,12211
1.044,8.355,90.339,0.261,0,0,40960,3511530,3512958,0,0,5231,12579
2.646,5.556,91.799,0,0,0,0,3530016,3528588,0,0,5236,12629
2.625,6.824,90.551,0,0,0,0,3378648,3378648,0,0,5178,12252
2.314,7.969,89.717,0,0,0,0,3370080,3371508,0,0,5034,12088
1.587,6.614,91.799,0,0,0,0,3527160,3525732,0,0,5224,12621
3.377,6.494,89.870,0.260,0,0,24576,3511452,3511452,0,0,5247,12696
1.837,7.349,90.814,0,0,0,0,3422916,3422916,0,0,5258,12443
