"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","pi"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet1/ping-1579625450-macsec-aegis128l-e-1500-1500-dstat.csv",,,,"Date:","21 Jan 2020 20:54:07 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
6.426,12.108,81.431,0.035,0,19677.623,68334.658,0,0,0,0,17006.116,12494.487
1.882,8.065,89.785,0.269,0,0,65536,833040,833040,0,0,16219,11274
1.882,8.602,89.516,0,0,0,0,850618,850668,0,0,16518,11468
1.600,9.067,89.333,0,0,0,0,840216,840060,0,0,12107,11261
1.061,9.284,89.655,0,0,0,0,878124,878386,0,0,11404,11753
2.646,7.672,89.683,0,0,0,0,853866,853710,0,0,11078,11406
2.941,6.684,90.374,0,0,0,24576,874848,874848,0,0,11359,11693
1.600,8.267,90.133,0,0,0,0,877500,877500,0,0,11382,11721
1.877,7.507,90.617,0,0,0,0,876720,876876,0,0,11377,11720
2.400,7.200,90.400,0,0,0,0,851760,851604,0,0,11057,11376
2.350,9.922,87.728,0,0,0,0,1386924,1386924,0,0,10194,10522
2.850,9.326,87.824,0,0,0,32768,1494692,1494692,0,0,10682,11001
2.116,8.201,89.683,0,0,0,49152,1499236,1499520,0,0,10715,11035
3.125,8.073,88.802,0,0,0,0,1465440,1465156,0,0,10462,10760
2.591,9.326,88.083,0,0,0,0,1489864,1489864,0,0,10631,10930
3.141,8.115,88.743,0,0,0,0,1499804,1499804,0,0,10709,11006
2.326,9.819,87.597,0.258,0,0,65536,1494124,1494124,0,0,10671,10998
3.675,7.349,88.976,0,0,0,147456,1491674,1491568,0,0,10724,11037
1.050,9.449,89.501,0,0,0,0,1462600,1462600,0,0,10443,10727
3.636,8.571,87.792,0,0,0,0,1692856,1693396,0,0,9668,9990
2.926,6.383,90.691,0,0,0,0,2557440,2557546,0,0,9614,9902
2.887,7.612,89.501,0,0,0,32768,2547720,2547720,0,0,9581,9866
1.837,8.399,89.764,0,0,0,40960,2534760,2534220,0,0,9538,9787
2.139,6.417,91.444,0,0,0,0,2497500,2497500,0,0,9379,9640
1.348,6.469,92.183,0,0,0,0,2558520,2559060,0,0,9593,9857
3.158,7.105,89.737,0,0,0,0,2559060,2558520,0,0,9622,9896
3.226,4.839,91.667,0.269,0,0,57344,2547180,2547180,0,0,9573,9875
2.618,7.592,89.791,0,0,0,8192,2474820,2474820,0,0,9316,9568
2.145,6.434,91.421,0,0,0,0,2556900,2556900,0,0,9600,9875
2.842,9.044,88.114,0,0,0,0,2556360,2556360,0,0,9622,9894
0.809,8.086,91.105,0,0,0,0,3100924,3101976,0,0,10070,8016
0.543,7.337,92.120,0,0,0,49152,3962884,3962884,0,0,11691,7968
1.648,6.044,92.308,0,0,0,19677184,3820864,3820864,0,0,11376,7806
1.604,7.219,91.176,0,0,0,0,3984002,3982950,0,0,11736,7992
1.587,8.201,90.212,0,0,0,0,3917648,3918700,0,0,8366,7837
2.041,10.204,87.755,0,0,0,0,4091228,4091228,0,0,7933,8114
3.836,7.417,88.491,0.256,0,0,49152,3963936,3963936,0,0,7687,7889
1.285,10.283,88.432,0,0,0,0,4075448,4075448,0,0,7899,8084
2.067,8.786,89.147,0,0,0,0,4095436,4094384,0,0,7934,8138
2.078,8.571,89.351,0,0,0,0,4090176,4091228,0,0,7916,8124
2.604,7.812,89.583,0,0,0,0,4064928,4064928,0,0,7875,8062
1.795,9.487,88.718,0,0,0,24576,3982872,3982872,0,0,7724,7922
2.375,6.860,90.765,0,0,0,0,4092280,4091228,0,0,7914,8117
4.103,8.462,87.436,0,0,0,0,4200510,4200510,0,0,8635,7504
1.340,8.847,89.812,0,0,0,0,2831724,2833152,0,0,7007,4333
2.880,6.283,90.838,0,0,0,0,4868052,4868052,0,0,6964,7141
2.887,6.299,90.814,0,0,0,32768,4926600,4926600,0,0,7058,7242
2.111,6.860,91.029,0,0,0,0,4950876,4949448,0,0,7073,7260
1.828,7.833,90.339,0,0,0,0,4948020,4948020,0,0,7082,7242
1.847,6.332,91.821,0,0,0,0,4788190,4788084,0,0,6838,7000
1.847,6.860,91.293,0,0,0,0,4949448,4950876,0,0,7072,7250
3.906,5.990,89.844,0.260,0,0,24576,4933740,4933740,0,0,7074,7278
3.125,6.771,90.104,0,0,0,73728,4948020,4946698,0,0,7134,7296
1.592,6.101,92.308,0,0,0,0,4790940,4790940,0,0,6854,7018
1.832,7.853,90.314,0,0,0,0,4950876,4952304,0,0,7074,7238
1.587,6.878,91.534,0,0,0,0,4945164,4945164,0,0,7072,7239
1.579,7.368,91.053,0,0,0,57344,4919460,4919460,0,0,7041,7219
1.316,7.368,91.316,0,0,0,0,4856628,4856628,0,0,6944,7094
2.122,6.897,90.981,0,0,0,0,4618192,4618278,0,0,6571,6801
1.657,3.315,95.028,0,0,0,0,4897790,4897790,0,0,6807,6882
1.847,6.860,91.293,0,0,0,0,5126404,5126404,0,0,6942,7099
3.599,7.455,88.946,0,0,0,32768,5111342,5111342,0,0,6914,7080
3.368,6.995,89.119,0.518,0,0,13426688,4853884,4853884,0,0,6661,6782
4.348,7.161,88.491,0,0,0,0,5135488,5135488,0,0,7039,7050
2.577,8.247,89.175,0,0,0,0,5132460,5132460,0,0,7013,7035
1.567,8.094,90.339,0,0,0,0,5135488,5135488,0,0,7042,7058
3.636,5.974,90.130,0.260,0,0,40960,4937154,4937154,0,0,6769,6795
2.963,11.605,85.432,0,0,0,16384,5126404,5124890,0,0,7044,7047
2.356,7.068,90.576,0,0,0,0,5135488,5135488,0,0,7026,7046
3.627,6.736,89.637,0,0,0,0,5132460,5133974,0,0,7022,7037
3.896,5.974,90.130,0,0,0,0,5073414,5073414,0,0,6941,6958
2.261,10.553,87.186,0,0,0,40960,5003770,5003770,0,0,6868,6881
2.133,5.600,92.267,0,0,0,0,5133974,5133974,0,0,7011,7042
