"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","pi"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet1/ping-1579625450-macsec-chachapoly-e-1500-1500-dstat.csv",,,,"Date:","21 Jan 2020 20:35:41 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
6.744,11.257,81.964,0.036,0,21160.102,69767.074,0,0,0,0,15987.330,13288.091
1.583,11.082,87.335,0,0,0,0,921648,921804,0,0,17900,12443
2.432,7.838,89.730,0,0,0,0,933660,933504,0,0,17770,12589
2.439,7.317,90.244,0,0,0,0,915826,915720,0,0,11889,12224
2.375,8.971,88.654,0,0,0,0,961116,961222,0,0,12469,12862
2.902,7.652,89.182,0.264,0,0,65536,933348,933504,0,0,12125,12505
0.787,11.024,88.189,0,0,0,0,962130,962130,0,0,12489,12857
2.350,9.922,87.728,0,0,0,0,960336,960336,0,0,12453,12815
2.128,8.511,89.362,0,0,0,0,959400,959400,0,0,12437,12838
2.375,10.026,87.599,0,0,0,16384,1293180,1293024,0,0,14408,11015
2.632,9.211,88.158,0,0,0,57344,1560580,1560580,0,0,11755,11480
3.599,9.512,86.889,0,0,0,0,1640668,1640952,0,0,11709,12044
2.865,9.375,87.760,0,0,0,0,1641520,1641236,0,0,11716,12051
4.103,8.974,86.923,0,0,0,0,1618800,1619084,0,0,11542,11873
1.818,10.390,87.792,0,0,0,0,1619368,1619368,0,0,11553,11905
2.887,8.399,88.451,0.262,0,0,24576,1636976,1636692,0,0,11685,12038
1.571,9.948,88.482,0,0,0,0,1642088,1642088,0,0,11711,12047
4.615,8.718,86.667,0,0,0,0,1641804,1641804,0,0,11718,12052
3.158,8.947,87.895,0,0,0,0,2387084,2387084,0,0,13748,9882
1.348,7.817,90.836,0,0,0,32768,2676780,2676780,0,0,14794,10437
3.166,7.652,89.182,0,0,0,65536,2674080,2674726,0,0,10213,10367
3.665,7.330,89.005,0,0,0,0,2807026,2806380,0,0,10544,10850
2.320,10.309,87.371,0,0,0,0,2804760,2804760,0,0,10527,10825
4.872,7.436,87.692,0,0,0,0,2728080,2728620,0,0,10255,10544
2.895,7.632,89.474,0,0,0,40960,2806380,2805840,0,0,10541,10859
1.550,10.594,87.855,0,0,0,57344,2795118,2795118,0,0,10515,10805
2.350,8.877,88.773,0,0,0,0,2808540,2809080,0,0,10547,10843
2.611,9.399,87.990,0,0,0,0,2627640,2627100,0,0,9932,10267
2.314,8.997,88.689,0,0,0,0,4314252,4314252,0,0,8396,8618
2.850,8.290,88.860,0,0,0,114688,4494144,4495196,0,0,8726,8978
3.133,7.050,89.556,0.261,0,0,49152,4478364,4477312,0,0,8657,8897
2.413,5.630,91.957,0,0,0,0,4498352,4499404,0,0,8675,8927
2.584,8.527,88.889,0,0,0,0,4366852,4366852,0,0,8443,8663
2.375,7.124,90.501,0,0,0,0,4499482,4499482,0,0,8689,8913
2.320,5.412,84.021,8.247,0,8192,19922944,2567932,2566880,0,0,5284,5242
2.646,6.614,90.476,0.265,0,0,2285568,4428920,4429972,0,0,8589,8823
2.842,8.527,88.630,0,0,0,0,4504664,4503612,0,0,8705,8932
2.564,9.487,87.949,0,0,0,0,4504664,4504664,0,0,8709,8926
2.062,9.021,88.918,0,0,0,0,4371060,4372112,0,0,8443,8669
2.887,7.087,90.026,0,0,0,0,4504664,4503612,0,0,8695,8937
4.113,8.226,87.661,0,0,0,32768,4840932,4840932,0,0,7587,7859
3.077,8.462,88.462,0,0,0,0,5433540,5433540,0,0,7758,7944
2.344,7.552,90.104,0,0,0,0,5302164,5303592,0,0,7556,7749
3.876,6.718,89.406,0,0,0,0,5400696,5400696,0,0,7707,7902
2.813,8.951,88.235,0,0,0,0,5433540,5433540,0,0,7754,7939
2.604,7.292,89.844,0.260,0,0,24576,5412120,5410692,0,0,7722,7926
4.134,6.718,89.147,0,0,0,0,5420688,5422116,0,0,7731,7919
5.102,6.633,88.265,0,0,0,0,5259324,5259324,0,0,7508,7691
2.821,8.718,88.462,0,0,0,0,5430684,5429256,0,0,7748,7932
4.381,6.701,88.918,0,0,0,0,5430762,5432190,0,0,7746,7952
2.067,8.786,89.147,0,0,0,24576,5414976,5414976,0,0,7730,7934
1.804,8.763,89.433,0,0,0,0,5259324,5259324,0,0,7502,7687
3.117,7.532,89.351,0,0,0,0,5432112,5430790,0,0,7752,7949
2.356,8.115,89.529,0,0,0,0,5133712,5133712,0,0,8679,7534
1.867,7.733,90.400,0,0,0,0,5244496,5244496,0,0,10994,7325
