"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","pi"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet1/ping-1579625450-macsec-chachapoly-we-1500-1500-dstat.csv",,,,"Date:","21 Jan 2020 20:17:24 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
6.961,10.197,82.806,0.037,0,22867.354,71383.264,0,0,0,0,13567.750,14145.082
3.448,9.019,87.533,0,0,0,65536,958152,957996,0,0,18585,12948
2.618,10.733,86.649,0,0,0,0,974532,974532,0,0,18885,13123
2.302,13.043,84.655,0,0,0,0,974844,975000,0,0,18898,13127
2.887,11.024,86.089,0,0,0,0,929086,929086,0,0,18030,12528
2.703,6.486,90.811,0,0,0,0,979290,979134,0,0,13111,13074
5.249,6.824,87.927,0,0,0,24576,999336,999492,0,0,12965,13372
2.604,9.896,87.500,0,0,0,0,1003548,1003548,0,0,13007,13388
3.117,10.649,86.234,0,0,0,0,947036,946880,0,0,12338,12746
1.887,8.086,90.027,0,0,0,0,1672476,1672476,0,0,17826,12382
1.630,8.967,89.402,0,0,0,0,1640384,1640668,0,0,17478,12138
2.880,10.209,86.649,0.262,0,0,131072,1713088,1713088,0,0,18268,12708
3.226,6.989,89.785,0,0,0,0,1690084,1690084,0,0,13210,12415
3.618,9.044,87.339,0,0,0,0,1729276,1728992,0,0,12325,12689
3.359,9.819,86.822,0,0,0,0,1759380,1759664,0,0,12537,12908
3.342,10.026,86.632,0,0,0,0,1764492,1764492,0,0,12579,12936
2.611,9.661,87.728,0,0,0,188416,1757676,1757676,0,0,12611,13007
1.907,7.902,90.191,0,0,0,0,2465640,2465896,0,0,14640,11381
1.081,8.378,90.541,0,0,0,0,3015900,3015900,0,0,16889,11746
3.714,8.223,88.064,0,0,0,0,2893320,2893320,0,0,12893,11190
2.180,5.450,92.371,0,0,0,0,3157380,3157380,0,0,11814,12182
2.338,9.610,87.792,0.260,0,0,98304,3138586,3137940,0,0,11796,12145
2.872,8.355,88.773,0,0,0,0,3073680,3073786,0,0,11537,11867
2.910,7.407,89.683,0,0,0,0,3146040,3146580,0,0,11792,12127
1.892,6.757,91.351,0,0,0,0,3146040,3146040,0,0,11784,12132
2.368,8.684,88.947,0,0,0,0,3147120,3146580,0,0,11806,12171
3.403,8.901,87.696,0,0,0,40960,4614928,4614928,0,0,13670,9944
1.084,7.859,91.057,0,0,0,0,5023378,5023378,0,0,14467,10038
1.583,9.763,88.654,0,0,0,0,5107538,5108590,0,0,13851,10199
3.636,7.532,88.831,0,0,0,0,5383084,5383084,0,0,10385,10673
3.385,7.812,88.802,0,0,0,0,5389396,5388344,0,0,10381,10688
2.880,8.115,88.743,0.262,0,8192,7380992,5155852,5156904,0,0,9996,10328
4.439,6.789,88.773,0,0,0,14974976,5308392,5308392,0,0,10310,10614
2.872,8.094,89.034,0,0,0,0,5386240,5386240,0,0,10389,10641
3.133,7.572,89.295,0,0,0,0,5392552,5392552,0,0,10388,10690
2.872,8.094,89.034,0,0,0,0,5390448,5390448,0,0,10393,10676
2.918,7.692,89.390,0,0,0,57344,5811364,5810312,0,0,12328,9127
2.174,5.707,92.120,0,0,0,0,6610212,6611640,0,0,12284,9713
2.094,7.853,90.052,0,0,0,0,6822984,6821556,0,0,9682,9960
2.646,6.349,91.005,0,0,0,0,6808704,6808704,0,0,9665,9947
2.681,5.094,92.225,0,0,0,0,6665904,6667332,0,0,9459,9733
2.332,8.549,88.860,0.259,0,0,24576,6792996,6792996,0,0,9663,9940
2.368,7.105,90.526,0,0,0,0,6818700,6817272,0,0,9679,9971
3.299,9.645,87.056,0,0,0,0,6838692,6840120,0,0,9732,9989
2.046,9.719,88.235,0,0,0,0,6714456,6714456,0,0,9542,9790
3.927,6.021,90.052,0,0,0,0,6802992,6801564,0,0,9667,9932
4.615,8.205,87.179,0,0,0,24576,6434036,6434036,0,0,9853,9527
2.128,9.574,88.298,0,0,0,0,5173338,5173338,0,0,10437,7207
1.657,8.011,90.331,0,0,0,0,3747228,3747228,0,0,7636,5238
2.842,8.527,88.630,0,0,0,0,6548050,6549564,0,0,8962,9030
3.023,10.076,86.902,0,0,0,0,6937148,6937148,0,0,9323,9560
3.448,5.305,91.247,0,0,0,32768,7055240,7053726,0,0,9463,9739
2.139,5.882,91.979,0,0,0,73728,7088548,7090062,0,0,9537,9802
1.075,6.720,92.204,0,0,0,0,7093090,7093090,0,0,9501,9759
2.083,7.812,90.104,0,0,0,0,6931092,6929578,0,0,9288,9556
1.644,4.384,93.973,0,0,0,0,7096302,7097710,0,0,9498,9772
2.792,9.645,87.310,0.254,0,0,57344,7079464,7079570,0,0,9523,9783
1.078,6.199,92.722,0,0,0,0,7091576,7091576,0,0,9499,9761
