"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","pi"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet1/ping-1579625450-macsec-morus640-e-frag-1500-dstat.csv",,,,"Date:","21 Jan 2020 19:58:48 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
7.357,9.416,83.188,0.038,0,24914.223,73397.279,0,0,0,0,13365.826,15294.622
3.243,6.757,90,0,0,0,65536,842556,842400,0,0,16396,11400
2.400,8.533,89.067,0,0,0,0,854568,854568,0,0,14143,11470
2.865,9.115,88.021,0,0,0,0,889774,889668,0,0,11556,11896
2.872,8.877,88.251,0,0,0,0,889044,889150,0,0,11557,11901
2.406,6.952,90.642,0,0,0,0,865098,865254,0,0,11227,11568
1.344,7.527,90.860,0.269,0,0,24576,886548,886392,0,0,11514,11856
2.128,8.245,89.628,0,0,0,0,889824,889824,0,0,11544,11899
1.837,9.449,88.714,0,0,0,0,889824,889980,0,0,11555,11878
4.404,8.549,87.047,0,0,0,163840,853432,853560,0,0,11040,11068
1.355,7.588,91.057,0,0,0,0,1456352,1456352,0,0,15654,10799
1.877,7.775,89.812,0.536,0,0,65536,1431644,1431644,0,0,10664,10671
2.133,7.200,90.667,0,0,0,0,1510880,1510596,0,0,10776,11093
1.867,7.733,90.400,0,0,0,0,1504916,1504916,0,0,10724,11062
2.387,7.162,90.451,0,0,0,0,1475096,1475096,0,0,10528,10834
2.387,7.692,89.920,0,0,0,0,1512016,1512300,0,0,10780,11091
2.646,7.672,89.418,0.265,0,0,24576,1505200,1504916,0,0,10751,11059
1.359,6.522,92.120,0,0,0,0,1512868,1512868,0,0,10773,11106
1.837,8.661,89.501,0,0,0,0,1466860,1466860,0,0,10477,10766
3.333,10,86.667,0,0,0,0,1887160,1887160,0,0,9829,9993
1.070,7.754,91.176,0,0,0,0,2547286,2547180,0,0,9563,9826
2.089,8.877,89.034,0,0,0,32768,2535840,2535840,0,0,9543,9827
2.611,8.094,89.295,0,0,0,0,2486160,2486266,0,0,9359,9615
1.862,7.181,90.957,0,0,0,0,2526660,2526660,0,0,9494,9757
1.554,9.845,88.601,0,0,0,40960,2546640,2546640,0,0,9602,9858
2.632,7.632,89.737,0,0,0,0,2546640,2547180,0,0,9568,9846
4.145,7.254,88.342,0.259,0,0,57344,2523420,2522880,0,0,9499,9765
1.305,9.138,89.556,0,0,0,0,2477520,2478060,0,0,9310,9575
2.089,8.877,89.034,0,0,0,0,2546640,2546640,0,0,9578,9841
2.597,8.571,88.831,0,0,0,8192,2543400,2542860,0,0,9561,9840
1.852,8.201,89.947,0,0,0,0,3449256,3449256,0,0,7829,8092
0.787,8.399,90.551,0.262,0,0,49152,3885036,3886088,0,0,7529,7726
2.887,6.824,90.289,0,0,0,0,4030212,4029160,0,0,7801,8005
1.804,9.278,88.918,0,0,0,0,4021874,4021874,0,0,7792,7983
2.320,10.309,87.371,0,0,0,20733952,4004964,4004964,0,0,7875,8096
2.413,5.094,92.493,0,0,0,0,3969196,3970248,0,0,7687,7883
2.611,7.050,90.078,0.261,0,0,49152,3960780,3959728,0,0,7682,7879
1.596,6.915,91.489,0,0,0,0,4032316,4032316,0,0,7803,8006
3.101,7.752,89.147,0,0,0,0,4030212,4030212,0,0,7798,7997
1.312,8.399,90.289,0,0,0,0,4030212,4030212,0,0,7803,8001
2.067,8.269,89.664,0,0,0,0,3901868,3901868,0,0,7560,7741
1.600,6.400,91.733,0.267,0,0,24576,4028186,4028186,0,0,7809,8014
2.381,6.614,91.005,0,0,0,0,4033368,4034420,0,0,7810,8010
3.200,8,88.800,0,0,0,0,3544616,3543564,0,0,8009,6363
2.910,8.201,88.889,0,0,0,90112,2466156,2467584,0,0,6398,3924
2.122,6.101,91.777,0,0,0,0,4796652,4796652,0,0,6865,7023
2.688,4.301,93.011,0,0,0,32768,4798080,4796652,0,0,6851,7046
2.368,6.579,91.053,0,0,0,0,4810932,4810932,0,0,6886,7059
2.105,6.579,91.316,0,0,0,0,4789512,4789512,0,0,6847,7021
1.857,6.101,92.042,0,0,0,0,4678128,4679556,0,0,6692,6859
2.872,6.527,90.601,0,0,0,0,4816644,4816644,0,0,6887,7061
1.832,7.592,90.314,0.262,0,0,24576,4803792,4803792,0,0,6880,7059
2.128,5.851,92.021,0,0,0,0,4815216,4815216,0,0,6879,7052
3.439,4.497,92.063,0,0,0,0,4653852,4653852,0,0,6658,6823
1.330,6.383,92.287,0,0,0,0,4808076,4808076,0,0,6876,7027
1.596,6.383,92.021,0,0,0,0,4806754,4805220,0,0,6871,7042
2.094,7.330,90.314,0.262,0,0,24576,4786656,4788084,0,0,6858,7038
3.125,6.510,90.365,0,0,0,0,4738104,4736782,0,0,6782,6943
2.089,7.311,90.601,0,0,0,0,4715256,4716684,0,0,6748,6902
3.175,8.201,88.624,0,0,0,0,4087754,4086326,0,0,8725,5960
1.604,8.289,90.107,0,0,0,0,4402712,4402712,0,0,9448,6167
3.412,7.874,88.714,0,0,0,32768,4389086,4389086,0,0,9426,6175
1.579,8.947,89.474,0,0,0,0,4304302,4304302,0,0,9194,6030
3.141,6.545,90.314,0,0,0,0,4225574,4227088,0,0,6323,5983
2.632,6.316,90.789,0.263,0,0,12730368,4720652,4720652,0,0,6463,6634
1.862,6.117,92.021,0,0,0,0,4947752,4947752,0,0,6673,6844
2.105,6.579,91.053,0.263,0,0,40960,4932690,4932690,0,0,6676,6842
1.583,7.124,91.293,0,0,0,0,4975004,4973490,0,0,6700,6866
1.857,6.101,92.042,0,0,0,0,4937154,4937154,0,0,6667,6840
2.094,6.806,91.099,0,0,0,16384,4816034,4816034,0,0,6505,6651
1.075,5.914,93.011,0,0,0,0,4956836,4958350,0,0,6682,6847
