"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","pi"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet1/iperf3-1579625450-100-macsec-aesgcm-e-dstat.csv",,,,"Date:","21 Jan 2020 18:07:11 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
10.686,8.823,80.437,0.054,0,53831.579,108100.616,0,0,0,0,16992.316,18068.868
7.576,14.899,77.525,0,0,0,0,470204,13524868,0,0,14068,26120
8.333,15.909,75.758,0,0,0,0,544986,16180220,0,0,16567,35677
9.453,16.418,74.129,0,0,0,8192,549168,16302752,0,0,16742,36077
9.023,16.291,74.687,0,0,0,0,548964,16293668,0,0,16736,36001
5.707,18.859,75.186,0.248,0,0,122880,532630,15925766,0,0,16099,34992
6.045,16.877,77.078,0,0,0,0,532452,15815452,0,0,15888,34854
5.793,17.128,77.078,0,0,0,0,531726,15797280,0,0,15847,34975
5.928,14.948,79.124,0,0,0,0,531114,15777496,0,0,15804,34576
5.051,17.677,77.273,0,0,0,0,530196,15739544,0,0,15782,34606
6.516,16.792,76.692,0,0,0,0,531114,15753272,0,0,15788,34551
6.549,14.106,79.345,0,0,0,24576,423285,11872288,0,0,12323,23520
5.076,17.513,77.411,0,0,0,0,534684,15863692,0,0,15890,35385
8.271,15.288,76.441,0,0,0,0,520608,15995410,0,0,15925,35279
7.595,14.937,77.468,0,0,0,0,732250,14127236,0,0,16020,35638
7.519,15.789,76.692,0,0,0,0,527952,15739544,0,0,15982,35105
7.250,17.250,75.250,0.250,0,0,90112,573444,15892560,0,0,16508,35519
11.028,14.035,74.937,0,0,0,0,547230,16245322,0,0,16538,35574
7.750,17.500,74.750,0,0,0,0,546822,16230080,0,0,16528,35660
7.268,17.794,74.937,0,0,0,0,546618,16227154,0,0,16536,35758
7.250,17.750,75,0,0,0,0,547128,16249864,0,0,16529,35714
5.263,16.040,78.697,0,0,0,0,420285,12173678,0,0,12650,26155
6.549,16.877,76.574,0,0,0,90112,533664,15825944,0,0,16142,35064
5.793,17.380,76.826,0,0,0,2269184,523872,15887916,0,0,16012,35045
