"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","pi"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet1/iperf3-1579625450-100-macsec-aesgcm-we-dstat.csv",,,,"Date:","21 Jan 2020 18:26:05 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
9.952,9.995,80.004,0.050,0,44986.186,98582.175,0,0,0,0,16644.786,20449.842
9.975,13.965,76.060,0,0,0,0,578270,16462130,0,0,16964,34157
11.250,14.250,74.500,0,0,0,131072,664632,19907688,0,0,20106,44235
7.035,18.342,74.623,0,0,0,8192,665856,19904558,0,0,20091,44099
9.500,16,74.500,0,0,0,0,665754,19924240,0,0,20099,44102
10.076,15.113,74.811,0,0,0,0,667692,19948566,0,0,20134,44274
10,15.500,74.500,0,0,0,0,666978,19943922,0,0,20102,44358
10.500,15,74.500,0,0,0,0,665448,19934838,0,0,20122,44204
7.250,18.250,74.250,0.250,0,0,24576,665550,19892446,0,0,20105,44218
8.521,16.792,74.687,0,0,0,0,665958,19916772,0,0,20083,44137
8.040,17.337,74.623,0,0,0,0,666876,19953108,0,0,20157,44037
7.089,13.671,79.241,0,0,0,0,540860,15071472,0,0,15456,33534
9.023,15.539,75.439,0,0,0,0,665568,19654952,0,0,19712,43171
7.750,18,74.250,0,0,0,81920,667488,19895474,0,0,20043,44428
11.028,14.536,74.436,0,0,0,0,670332,19919800,0,0,20044,44426
10.697,15.423,73.881,0,0,0,0,667692,19901734,0,0,20016,44306
9.548,15.829,74.623,0,0,0,0,667182,19909100,0,0,20027,44375
8,17.500,74.500,0,0,0,0,666060,19875894,0,0,19948,44436
8.229,17.706,74.065,0,0,0,24576,664836,19850054,0,0,19933,44284
8.020,17.544,74.436,0,0,0,0,665958,19875996,0,0,19993,44362
