"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","pi"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet1/iperf3-1579625450-100-macsec-chachapoly-we-1500-dstat.csv",,,,"Date:","21 Jan 2020 20:18:22 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
6.943,10.189,82.831,0.037,0,22771.331,72780.835,0,0,0,0,13561.019,14131.358
5.556,17.677,76.768,0,0,0,0,734198,68031734,0,0,4368,267
5.500,19.500,75,0,0,0,0,837828,74214624,0,0,4620,214
5.500,19.750,74.750,0,0,0,0,845376,74214624,0,0,4705,211
4.534,21.159,64.736,9.572,0,0,15613952,839154,73792950,0,0,4813,361
6.250,18.750,75,0,0,0,0,840888,74285538,0,0,4635,220
7,18,75,0,0,0,0,839868,74355182,0,0,4693,214
5.764,19.298,74.937,0,0,0,0,839766,74355182,0,0,4621,218
6.750,18.250,75,0,0,0,0,840582,74284268,0,0,4689,212
6,19,75,0,0,0,0,839664,74355182,0,0,4638,227
5.250,19.750,74.750,0.250,0,0,24576,838950,74285538,0,0,4670,238
1.972,23.662,74.366,0,0,0,0,655460,68513474,0,0,38814,1412
1.208,30.211,68.580,0,0,0,0,897600,93646450,0,0,56271,1831
1.497,30.240,68.263,0,0,0,0,900150,93587404,0,0,56164,1837
1.511,29.909,68.580,0,0,0,0,905556,93616170,0,0,56225,1826
1.796,29.940,68.263,0,0,0,0,885258,93580078,0,0,56280,1821
1.502,30.030,68.168,0.300,0,0,81920,884238,93522302,0,0,56370,1869
1.201,30.330,68.468,0,0,0,0,885462,93657048,0,0,56327,1838
1.208,30.211,68.580,0,0,0,0,917082,93569236,0,0,56137,1824
1.502,30.030,68.468,0,0,0,0,905148,93533144,0,0,56169,1821
2.096,29.940,67.964,0,0,0,0,904434,93637122,0,0,56204,1837
2.011,23.563,74.425,0,0,0,24576,694323,69269010,0,0,41579,1520
1.205,30.120,68.675,0,0,0,0,939624,93310830,0,0,56039,1824
1.796,30.240,67.964,0,0,0,0,937992,93381988,0,0,56111,1825
1.205,30.422,68.373,0,0,0,0,929934,93377202,0,0,56175,1842
1.502,30.330,68.168,0,0,0,0,934014,93344138,0,0,56147,1821
0.904,30.422,68.373,0.301,0,0,81920,940848,93105415,0,0,55762,1827
1.493,28.657,69.851,0,0,0,0,865674,90957624,0,0,52297,1852
0.906,30.211,68.882,0,0,0,0,901272,93259598,0,0,56269,1843
1.506,30.120,68.373,0,0,0,122880,894948,93396884,0,0,56533,1907
2.090,29.851,68.060,0,0,0,0,910758,93405968,0,0,56385,1844
2.006,23.496,74.499,0,0,0,24576,667497,68141254,0,0,41183,1485
1.205,30.422,68.373,0,0,0,0,918306,93471070,0,0,55935,1817
0.906,30.211,68.882,0,0,0,0,888828,93489238,0,0,56297,1849
1.502,30.330,68.168,0,0,0,65536,908208,93371390,0,0,55893,1852
1.497,30.240,68.263,0,0,0,0,896580,93540714,0,0,56152,1840
1.205,30.120,68.373,0.301,0,0,90112,891072,93564694,0,0,56179,1856
1.497,30.539,67.964,0,0,0,0,896274,93610114,0,0,56239,1836
1.502,30.030,68.468,0,0,0,0,914838,93561666,0,0,55926,1827
1.515,29.697,68.788,0,0,0,0,894846,93505892,0,0,56119,1863
