"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final8/ping-1576855657-macsec-chachapoly-e-1500-1500-dstat.csv",,,,"Date:","20 Dec 2019 16:27:50 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.662,0.159,98.167,0.012,0,11523.873,20201.038,0,0,0,0,8288.330,393.952
1.020,0.510,98.469,0,0,0,36864,1088640,1088800,0,0,14027,13697
1.015,1.015,97.970,0,0,0,0,1095360,1095200,0,0,14085,13745
0.254,1.523,98.223,0,0,0,0,1094527,1094400,0,0,14051,13747
1.005,2.010,96.985,0,0,0,0,1095200,1095360,0,0,14092,13760
1.508,1.005,97.236,0.251,0,0,0,1095667,1095470,0,0,14144,13773
1.008,1.763,97.229,0,0,0,12288,1095282,1095569,0,0,14113,13762
1.256,1.759,96.985,0,0,0,0,1095520,1095520,0,0,14151,13769
1.266,1.013,97.722,0,0,0,0,1694624,1694611,0,0,14004,13646
0.759,1.519,97.722,0,0,0,0,1955232,1955520,0,0,13929,13631
0.512,0.767,98.721,0,0,0,0,1956096,1955808,0,0,13935,13645
0.758,1.768,97.222,0.253,0,0,24576,1951200,1951488,0,0,13935,13643
0.255,1.276,98.469,0,0,0,0,1954368,1954368,0,0,13913,13617
0,1.781,98.219,0,0,0,0,1953792,1953792,0,0,13899,13607
0.253,2.025,97.722,0,0,0,0,1954368,1954080,0,0,13904,13619
0.765,1.020,98.214,0,0,0,0,2508032,2508576,0,0,13975,13598
0,0.515,99.485,0,0,0,24576,3670368,3670368,0,0,13877,13544
0.258,0.515,99.227,0,0,0,0,3670912,3670912,0,0,13924,13541
0.258,0,99.742,0,0,0,0,3671456,3671456,0,0,13848,13529
1.263,1.010,97.475,0.253,0,0,0,3669407,3669280,0,0,13943,13579
0.258,0.258,99.485,0,0,0,0,3670912,3670912,0,0,13874,13531
0.515,0.258,99.227,0,0,0,12288,3671059,3670912,0,0,13845,13555
0,0,100,0,0,0,1245184,3672000,3672237,0,0,14135,13616
0.513,1.282,98.205,0,0,0,0,6668256,6668768,0,0,13637,13286
0.758,2.020,97.222,0,0,0,0,7009728,7008819,0,0,13678,13341
0.253,2.278,97.468,0,0,0,0,7006560,7007616,0,0,13642,13326
0.504,2.267,96.977,0.252,0,0,53248,7010784,7010784,0,0,13605,13333
0.510,1.276,98.214,0,0,0,4096,7012896,7012896,0,0,13661,13354
1.008,2.015,96.977,0,0,0,0,7011840,7011840,0,0,13612,13322
0.761,1.523,97.716,0,0,0,0,7013952,7013952,0,0,13616,13331
0.508,2.030,97.462,0,0,0,0,7807800,7808176,0,0,13548,13183
1.489,2.978,95.285,0.248,0,0,32768,9290816,9289384,0,0,13346,13078
2.239,2.239,95.025,0.498,0,0,13275136,9287952,9287952,0,0,13345,13050
1.015,1.523,97.462,0,0,0,0,9310864,9312296,0,0,13355,13061
1.263,1.768,96.970,0,0,0,0,9262176,9260744,0,0,13283,12998
0.761,1.523,97.716,0,0,0,0,9306568,9306568,0,0,13358,13066
1.493,2.985,95.522,0,0,0,28672,9309432,9309432,0,0,13348,13066
1.269,1.269,97.462,0,0,0,0,9310864,9310864,0,0,13340,13063
1.008,2.267,96.725,0,0,0,0,9526176,9527694,0,0,13250,12913
0.255,1.786,97.959,0,0,0,0,9748596,9748596,0,0,13199,12916
0.256,1.279,98.465,0,0,0,0,9742524,9742524,0,0,13180,12891
0.506,2.025,97.215,0.253,0,0,24576,9745560,9744042,0,0,13171,12900
0.765,1.276,97.959,0,0,0,0,9757704,9759222,0,0,13217,12907
0.763,1.527,97.710,0,0,0,0,9744042,9744042,0,0,13181,12902
0.508,1.777,97.716,0,0,0,0,9745560,9745560,0,0,13180,12894
0.510,1.531,97.959,0,0,0,0,9750114,9748596,0,0,13178,12888
