"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-macsec-chachapoly-we-1500-1500-dstat.csv",,,,"Date:","08 Jan 2020 01:58:31 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.318,9.001,86.647,0.034,0,11634.119,37673.572,0,0,0,0,5136.122,12749.967
0.259,0.518,99.223,0,0,0,81920,138216,138060,0,0,2795,1880
0.769,3.077,96.154,0,0,0,0,128388,128544,0,0,2607,1735
1.292,1.809,96.899,0,0,0,0,128806,128544,0,0,2597,1733
0.781,1.562,97.656,0,0,0,0,128544,128650,0,0,2605,1741
1.527,3.053,95.420,0,0,0,0,128622,128778,0,0,2609,1749
1.282,2.564,95.897,0.256,0,0,24576,127296,127296,0,0,1900,1744
1.535,2.558,95.908,0,0,0,0,127452,127452,0,0,1765,1719
1.272,3.308,95.420,0,0,0,0,127452,127452,0,0,1765,1725
2.030,2.792,95.178,0,0,0,0,127452,127296,0,0,1759,1725
1.285,2.571,96.144,0,0,0,0,127296,127452,0,0,1770,1732
1.523,3.046,95.178,0.254,0,0,24576,126984,126984,0,0,1768,1731
2.020,3.535,94.444,0,0,0,0,127140,127140,0,0,1765,1728
1.005,4.774,94.221,0,0,0,0,126672,126672,0,0,1752,1699
0.765,3.571,95.663,0,0,0,0,127296,127140,0,0,1768,1715
2.025,3.038,94.937,0,0,0,0,126984,127140,0,0,1764,1727
0.763,4.071,95.165,0,0,0,24576,126984,126984,0,0,1772,1735
1.777,3.046,95.178,0,0,0,0,127296,127296,0,0,1767,1715
1.266,3.797,94.937,0,0,0,0,127452,127452,0,0,1774,1728
1.028,2.571,96.401,0,0,0,0,127870,127608,0,0,1754,1719
1.285,2.571,96.144,0,0,0,106496,127452,127608,0,0,1818,1785
1.781,2.799,95.165,0.254,0,0,147456,127140,127246,0,0,1780,1743
1.263,4.293,94.444,0,0,0,0,127452,127452,0,0,1772,1723
1.531,2.806,95.663,0,0,0,0,126828,126828,0,0,1752,1718
2.320,1.031,96.649,0,0,0,0,125268,125112,0,0,1725,1701
0.529,0,99.471,0,0,0,0,124800,124800,0,0,1693,1682
0.265,0.265,97.884,1.587,0,0,24576,121212,121368,0,0,1665,1651
0.266,0,99.734,0,0,0,0,124800,124644,0,0,1700,1678
0.265,0,99.735,0,0,0,0,124644,124800,0,0,1692,1677
0.266,0,99.734,0,0,0,0,124800,124800,0,0,1702,1680
0.526,0.789,98.421,0.263,0,0,172032,124956,124956,0,0,1808,1780
0.765,3.571,95.408,0.255,0,0,40960,126594,126594,0,0,1765,1727
1.031,2.320,96.649,0,0,0,0,127608,127608,0,0,1761,1728
1.026,2.821,96.154,0,0,0,0,127608,127608,0,0,1765,1724
0.765,3.571,95.663,0,0,0,0,127452,127452,0,0,1764,1722
2.030,3.299,94.416,0.254,0,0,3416064,126360,126360,0,0,1787,1748
1.795,2.051,94.872,1.282,0,0,57344,124176,124176,0,0,1730,1697
1.279,2.813,95.908,0,0,0,0,127296,127296,0,0,1763,1725
1.786,2.806,95.408,0,0,0,0,127296,127296,0,0,1760,1723
1.263,4.040,94.697,0,0,0,0,126828,126828,0,0,1754,1708
1.531,2.806,95.663,0,0,0,0,126984,126984,0,0,1766,1724
0.765,3.827,95.408,0,0,0,24576,126828,126828,0,0,1771,1728
2.020,3.283,94.697,0,0,0,0,127140,127140,0,0,1762,1721
1.795,2.051,96.154,0,0,0,0,127140,127140,0,0,1760,1718
1.018,3.562,95.420,0,0,0,0,127452,127296,0,0,1765,1719
1.531,2.806,95.663,0,0,0,0,127296,127452,0,0,1764,1722
2.551,1.786,95.408,0.255,0,0,24576,127374,127374,0,0,1777,1746
1.790,2.302,95.908,0,0,0,0,127608,127452,0,0,1764,1729
0.765,3.827,95.408,0,0,0,0,127452,127608,0,0,1769,1724
1.535,2.558,95.908,0,0,0,0,127608,127608,0,0,1764,1723
1.777,3.046,95.178,0,0,0,0,127296,127296,0,0,1766,1727
0.773,2.577,96.392,0.258,0,0,24576,126984,126984,0,0,1766,1729
2.010,3.769,94.221,0,0,0,0,127246,127140,0,0,1769,1730
1.768,3.535,94.697,0,0,0,0,127140,126984,0,0,1762,1713
1.263,4.040,94.697,0,0,0,0,126828,126984,0,0,1765,1715
1.795,2.308,95.897,0,0,0,0,126828,126828,0,0,1752,1715
2.046,2.046,95.908,0,0,0,24576,126672,126778,0,0,1782,1743
1.535,2.813,95.652,0,0,0,0,127140,127140,0,0,1762,1722
1.023,3.069,95.908,0,0,0,0,127140,127140,0,0,1757,1717
1.519,3.544,94.937,0,0,0,0,127530,127530,0,0,1765,1728
1.527,3.053,95.420,0,0,0,0,127452,127452,0,0,1771,1733
1.777,3.046,94.924,0.254,0,0,24576,127140,127140,0,0,1769,1735
2.320,4.124,93.557,0,0,0,0,163504,163632,0,0,2090,1652
4.819,4.819,90.361,0,0,0,0,227200,227200,0,0,2555,1719
0.266,0,99.734,0,0,0,0,227200,226916,0,0,2496,1684
0.266,0.266,99.468,0,0,0,3022848,223508,223792,0,0,2504,1698
0.265,0,99.469,0.265,0,0,49152,226064,226064,0,0,2518,1694
0.265,0,99.735,0,0,0,0,227200,227200,0,0,2517,1686
0.263,1.053,98.684,0,0,0,0,227200,227200,0,0,2527,1684
5.882,5.647,88.471,0,0,0,0,227200,226916,0,0,2274,1727
0.266,0,99.734,0,0,0,16384,226916,227200,0,0,1719,1688
0.266,0,99.468,0.266,0,0,40960,226632,226632,0,0,1713,1685
0.266,0,99.734,0,0,0,0,227200,227200,0,0,1708,1684
0.265,0,99.735,0,0,0,0,227200,227200,0,0,1700,1680
0.266,0,99.734,0,0,0,0,227200,227200,0,0,1703,1678
4.481,7.075,88.443,0,0,0,0,227200,227200,0,0,1773,1721
0.267,0,99.733,0,0,0,24576,226348,226348,0,0,1715,1692
0.514,3.085,96.401,0,0,0,0,227200,227200,0,0,1737,1686
1.039,1.299,97.662,0,0,0,0,226916,226916,0,0,1709,1677
1.292,1.809,96.899,0,0,0,0,226916,226916,0,0,1718,1685
4.634,3.902,91.463,0,0,0,0,226916,226916,0,0,1746,1717
0.508,4.315,94.924,0.254,0,0,24576,226632,226632,0,0,1735,1697
0.266,0,99.734,0,0,0,0,226916,226916,0,0,1713,1682
0.750,5.500,93.750,0,0,0,0,227200,227200,0,0,1737,1683
0.265,0,99.735,0,0,0,0,226916,226916,0,0,1714,1680
0.266,0,99.734,0,0,0,0,227200,227200,0,0,1718,1683
1.716,6.618,91.667,0,0,0,24576,226710,226710,0,0,1824,1717
2.494,3.990,93.516,0,0,0,0,227562,227562,0,0,2551,1690
0.491,7.125,92.383,0,0,0,0,227484,227484,0,0,2550,1683
0.505,4.798,94.697,0,0,0,0,227484,227200,0,0,2539,1687
3.218,3.960,92.822,0,0,0,0,227200,227484,0,0,2550,1718
0.263,0.789,98.684,0.263,0,0,24576,226632,226632,0,0,2348,1683
0.783,1.044,98.172,0,0,0,0,227200,227200,0,0,1722,1688
0.266,0,99.734,0,0,0,0,226916,226916,0,0,1715,1677
0.266,0,99.734,0,0,0,0,227200,227200,0,0,1713,1680
0.267,0.267,99.467,0,0,0,2998272,225496,225496,0,0,1742,1710
0.266,0,99.468,0.266,0,0,40960,226064,225780,0,0,1717,1687
0.266,0,99.734,0,0,0,0,226916,227200,0,0,1714,1681
0.266,0,99.734,0,0,0,0,227200,227200,0,0,1714,1682
0.526,0.789,98.684,0,0,0,0,227200,227200,0,0,1712,1678
0.265,0.265,99.469,0,0,0,40960,226916,226916,0,0,1739,1707
0.265,0,99.469,0.265,0,0,24576,226916,226632,0,0,1720,1690
0.266,0,99.734,0,0,0,0,226916,227200,0,0,1720,1687
0.266,0,99.734,0,0,0,0,227200,227200,0,0,1707,1679
0.781,1.562,97.656,0,0,0,0,227200,226916,0,0,1731,1686
0.266,0,99.734,0,0,0,8192,226916,227200,0,0,1725,1691
4.988,1.746,93.267,0,0,0,24576,226632,226632,0,0,1744,1728
0.266,0,99.734,0,0,0,0,227200,227200,0,0,1698,1684
1.039,1.558,97.403,0,0,0,0,226916,226916,0,0,1712,1689
0.266,0,99.734,0,0,0,0,227200,227200,0,0,1716,1683
0.257,3.342,96.401,0,0,0,0,227200,227200,0,0,1741,1693
1.786,2.296,95.663,0.255,0,0,24576,226632,226632,0,0,1733,1699
0.266,0,99.734,0,0,0,0,227200,226916,0,0,1713,1677
0.266,0,99.734,0,0,0,0,226916,227200,0,0,1708,1679
1.508,4.271,94.221,0,0,0,0,227200,227200,0,0,1762,1696
1.511,4.030,94.458,0,0,0,0,227100,226994,0,0,1741,1693
0.529,0.265,98.942,0.265,0,0,24576,226632,226348,0,0,1725,1696
0.266,0,99.734,0,0,0,0,226916,227200,0,0,1699,1670
1.724,5.911,92.365,0,0,0,0,226916,226916,0,0,1746,1683
2.956,4.680,92.365,0,0,0,0,226916,226916,0,0,1743,1676
0.514,2.828,96.658,0,0,0,0,227200,227200,0,0,1716,1686
0.267,0,99.733,0,0,0,24576,226348,226348,0,0,1718,1691
0.526,0.789,98.684,0,0,0,0,227200,227200,0,0,1729,1685
0.265,0.529,99.206,0,0,0,0,226916,227022,0,0,1710,1680
0.265,0,99.735,0,0,0,0,227200,227200,0,0,1713,1680
1.837,3.150,95.013,0,0,0,0,362476,362192,0,0,2258,1631
1.039,2.078,96.623,0.260,0,0,3031040,423438,423978,0,0,2396,1714
0.519,2.078,97.403,0,0,0,0,429840,429840,0,0,1694,1676
1.295,1.813,96.891,0,0,0,0,429840,429840,0,0,1692,1672
1.538,2.308,96.154,0,0,0,0,429840,429840,0,0,1693,1679
1.813,1.295,96.891,0,0,0,0,430380,429840,0,0,1689,1676
0.775,2.326,96.641,0.258,0,0,24576,428760,429300,0,0,1699,1690
0.771,3.085,96.144,0,0,0,0,430380,429840,0,0,1697,1676
1.295,1.554,97.150,0,0,0,0,429840,430380,0,0,1695,1673
0.785,1.309,97.906,0,0,0,0,429840,429840,0,0,1687,1671
1.292,1.809,96.899,0,0,0,0,429840,429840,0,0,1695,1669
1.302,1.042,97.396,0.260,0,0,32768,428760,428760,0,0,1701,1685
1.031,2.577,96.392,0,0,0,0,430380,429840,0,0,1701,1683
0.261,1.828,97.911,0,0,0,0,429840,430380,0,0,1691,1665
1.042,1.562,97.396,0,0,0,0,430380,430380,0,0,1697,1678
1.039,1.558,97.403,0,0,0,0,429840,429840,0,0,1690,1670
0.771,3.085,95.887,0.257,0,0,24576,428220,428220,0,0,1703,1679
0.777,2.332,96.891,0,0,0,0,430380,430380,0,0,1695,1665
0.781,1.562,97.656,0,0,0,0,430458,430458,0,0,1687,1658
0.517,2.842,96.641,0,0,0,0,430380,430380,0,0,1693,1668
1.044,1.044,97.911,0,0,0,0,430920,430920,0,0,1694,1685
1.050,1.050,97.900,0,0,0,24576,429840,429840,0,0,1697,1684
0.260,2.083,97.656,0,0,0,0,430920,430920,0,0,1700,1674
0.524,1.571,97.906,0,0,0,0,431460,431460,0,0,1695,1674
1.558,1.039,97.403,0,0,0,0,430920,430380,0,0,1690,1667
1.058,0,98.942,0,0,0,0,430920,431460,0,0,1683,1671
0.260,2.083,97.396,0.260,0,0,24576,430380,430380,0,0,1706,1684
0.789,0.789,98.421,0,0,0,0,430380,430380,0,0,1691,1676
0.779,1.818,97.403,0,0,0,0,431460,430920,0,0,1689,1672
0.521,2.083,97.396,0,0,0,0,430920,431460,0,0,1695,1667
0.521,1.823,97.656,0,0,0,0,431460,431460,0,0,1693,1675
2.338,1.039,96.364,0.260,0,0,3055616,425520,425520,0,0,1715,1698
1.042,1.562,97.396,0,0,0,0,430920,430380,0,0,1685,1672
0.518,2.332,97.150,0,0,0,0,430380,430380,0,0,1689,1668
1.031,2.577,96.392,0,0,0,0,430380,430380,0,0,1693,1667
1.550,1.550,96.899,0,0,0,0,430380,430920,0,0,1692,1684
0.794,0.265,98.677,0.265,0,0,57344,429300,429300,0,0,1706,1698
0.787,0.787,98.425,0,0,0,0,430380,430380,0,0,1690,1682
1.042,1.562,97.396,0,0,0,0,430380,430380,0,0,1685,1672
1.299,1.299,97.403,0,0,0,0,430380,430380,0,0,1695,1682
0.519,2.338,97.143,0,0,0,0,430380,429840,0,0,1695,1672
0.265,0.529,98.942,0.265,0,0,24576,429300,429840,0,0,1699,1684
1.554,1.554,96.891,0,0,0,0,430380,430380,0,0,1716,1680
0.781,1.562,97.656,0,0,0,0,430380,430380,0,0,1720,1679
0.779,2.078,97.143,0,0,0,0,430380,429840,0,0,1705,1666
0.775,2.326,96.899,0,0,0,0,429840,430380,0,0,1723,1678
0.785,1.571,97.644,0,0,0,57344,429378,429378,0,0,1731,1699
0.771,2.828,96.401,0,0,0,0,430380,430380,0,0,1721,1685
1.302,1.302,97.396,0,0,0,0,430380,429840,0,0,1715,1679
0.521,1.823,97.656,0,0,0,0,429840,430380,0,0,1720,1676
0.524,1.571,97.906,0,0,0,0,430380,430380,0,0,1717,1674
0.260,2.338,97.143,0.260,0,0,24576,429378,429378,0,0,1736,1701
0.518,2.332,97.150,0,0,0,0,430380,430380,0,0,1720,1680
1.305,1.044,97.650,0,0,0,0,430380,430380,0,0,1716,1678
1.295,1.554,97.150,0,0,0,0,430380,430380,0,0,1725,1685
0.261,2.089,97.650,0,0,0,0,430920,430380,0,0,1722,1679
1.034,2.067,96.641,0.258,0,0,24576,429300,429840,0,0,1731,1695
0.519,2.338,97.143,0,0,0,0,431460,430920,0,0,1723,1686
1.031,2.320,96.649,0,0,0,0,430920,430920,0,0,1726,1685
0.519,2.338,97.143,0,0,0,0,430380,430920,0,0,1720,1676
1.047,0.785,98.168,0,0,0,0,430920,430920,0,0,1720,1689
1.047,1.571,96.073,1.309,0,8192,3047424,415800,415800,0,0,1715,1688
1.316,0.263,98.421,0,0,0,0,426600,426060,0,0,1725,1726
2.267,3.526,94.207,0,0,0,0,802676,803728,0,0,2530,1736
1.026,3.077,95.897,0,0,0,0,815300,815300,0,0,2457,1636
0.769,3.333,95.897,0,0,0,0,816352,816352,0,0,2466,1651
