"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-macsec-aes-gcm-we-jumbo-MACsec-Ethernet-9000-dstat.csv",,,,"Date:","08 Jan 2020 01:33:30 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.238,8.861,86.867,0.035,0,12111.499,37665.883,0,0,0,0,5069.891,12389.956
2.206,4.902,92.892,0,0,0,0,125580,125424,0,0,2556,4909
1.790,3.836,94.373,0,0,0,0,111228,111228,0,0,2229,4328
4.116,5.811,90.073,0,0,0,0,110086,110136,0,0,1564,3615
3.571,8.095,88.333,0,0,0,0,109980,109824,0,0,1581,3606
3.756,8.920,87.089,0.235,0,0,73728,109356,109618,0,0,1611,3612
6.147,5.910,87.943,0,0,0,0,109746,109746,0,0,1570,3609
5.581,8.140,86.279,0,0,0,0,109668,109668,0,0,1596,3605
3.186,5.637,91.176,0,0,0,0,109980,109980,0,0,1547,3593
2.963,5.679,91.358,0,0,0,155648,110604,110604,0,0,2025,4104
1.269,4.822,93.655,0.254,0,0,24576,110916,110916,0,0,2256,4367
1.768,4.798,93.434,0,0,0,0,111228,111072,0,0,2258,4359
2.290,3.817,93.893,0,0,0,0,111228,111228,0,0,2260,4353
1.508,5.528,92.965,0,0,0,0,110916,111072,0,0,2141,4226
3.171,6.098,90.732,0,0,0,0,110136,109980,0,0,1569,3610
1.995,5.736,92.269,0,0,0,24576,110292,110292,0,0,1961,4034
2.941,6.127,90.931,0,0,0,0,109824,109980,0,0,1564,3602
3.008,4.010,92.982,0,0,0,0,110916,110916,0,0,2014,4109
2.564,2.821,94.615,0,0,0,0,111334,111228,0,0,2265,4363
1.777,4.315,93.909,0,0,0,73728,111228,111228,0,0,2300,4404
1.519,5.063,93.418,0,0,0,81920,110760,110760,0,0,2259,4363
1.500,6,92.500,0,0,0,0,110916,110760,0,0,1974,4052
0.741,7.407,91.852,0,0,0,0,109980,110242,0,0,1562,3612
2.469,5.926,91.605,0,0,0,0,110292,110136,0,0,1556,3606
2.445,6.601,90.954,0,0,0,8192,109980,110136,0,0,1578,3631
2.683,6.829,90.244,0.244,0,0,40960,109980,109980,0,0,1570,3623
2.451,6.373,91.176,0,0,0,0,110136,109980,0,0,1561,3603
2.956,5.419,91.626,0,0,0,0,109980,110136,0,0,1553,3606
3.546,8.747,87.707,0,0,0,0,109902,109902,0,0,1597,3603
4.019,8.274,87.707,0,0,0,0,109980,109980,0,0,1587,3600
4.953,7.311,87.500,0.236,0,0,24576,109668,109512,0,0,1601,3616
1.966,6.634,91.400,0,0,0,0,109980,110136,0,0,1558,3600
3.163,6.569,90.268,0,0,0,0,110136,110136,0,0,1567,3612
2.421,7.506,90.073,0,0,0,0,110136,110136,0,0,1566,3602
2.415,8.454,89.130,0,0,0,2908160,109200,109200,0,0,1591,3607
1.956,7.090,90.709,0.244,0,0,57344,109668,109668,0,0,1571,3606
4.988,6.651,88.361,0,0,0,0,109980,109824,0,0,1572,3610
3.632,6.538,89.831,0,0,0,0,109980,110136,0,0,1628,3666
3.365,7.212,89.423,0,0,0,0,109980,109980,0,0,1572,3602
3.365,7.452,89.183,0,0,0,0,109980,109980,0,0,1587,3605
2.927,6.341,90.488,0.244,0,0,24576,109824,109824,0,0,1576,3610
3.171,6.341,90.488,0,0,0,0,110136,110136,0,0,1562,3604
2.427,7.282,90.291,0,0,0,0,110292,110136,0,0,1570,3600
2.906,7.022,90.073,0,0,0,0,109980,110136,0,0,1565,3602
1.716,7.353,90.931,0,0,0,0,110136,110136,0,0,1569,3606
3.890,11.213,84.897,0,0,0,24576,109512,109512,0,0,1624,3604
2.697,13.708,83.596,0,0,0,0,109512,109512,0,0,1633,3581
2.576,10.539,86.885,0,0,0,0,109824,109824,0,0,1594,3601
3.580,7.637,88.783,0,0,0,0,109824,109824,0,0,1580,3593
3.118,7.914,88.969,0,0,0,0,109980,109980,0,0,1580,3611
1.225,7.598,90.931,0.245,0,0,24576,109930,109824,0,0,1569,3616
2.920,6.569,90.511,0,0,0,0,110136,110136,0,0,1567,3603
2.689,6.601,90.709,0,0,0,0,110136,110136,0,0,1561,3603
4.136,5.353,90.511,0,0,0,0,110136,110136,0,0,1561,3620
3.155,6.796,90.049,0,0,0,57344,110136,109980,0,0,1595,3621
1.914,9.330,88.756,0,0,0,24576,109902,109902,0,0,1585,3618
2.899,7.246,89.855,0,0,0,0,109980,109980,0,0,1592,3611
2.670,7.282,90.049,0,0,0,0,109902,110164,0,0,1602,3628
1.980,6.188,91.832,0,0,0,0,109980,109980,0,0,1581,3617
2.123,10.142,87.736,0,0,0,0,109824,109824,0,0,1612,3611
2.625,8.592,88.544,0.239,0,0,24576,109668,109668,0,0,1610,3616
3.431,5.637,90.931,0,0,0,0,110136,110136,0,0,1589,3626
2.179,7.748,90.073,0,0,0,0,110136,110136,0,0,1584,3621
1.493,6.219,92.289,0,0,0,0,110292,110136,0,0,1578,3620
1.720,7.371,90.909,0,0,0,2605056,109668,109668,0,0,1620,3655
2.206,6.618,90.931,0.245,0,0,40960,109824,109980,0,0,1585,3634
