"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/iperf3-1578412664-100-macsec-aegis128l-e-1500-dstat.csv",,,,"Date:","08 Jan 2020 02:53:43 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.098,8.516,87.352,0.035,0,10703.464,38304.868,0,0,0,0,4978.486,11789.762
4.678,6.725,88.596,0,0,0,0,197891,29214699,0,0,3421,351
10.734,4.802,84.463,0,0,0,0,210396,33236842,0,0,3670,260
10.286,4.857,84.571,0.286,0,0,122880,220422,33432148,0,0,3731,289
10.826,4.274,84.900,0,0,0,2146304,220626,33357962,0,0,3729,308
11.080,4.261,84.659,0,0,0,0,214296,33377644,0,0,3692,270
11.549,4.507,83.944,0,0,0,0,220116,33442746,0,0,3768,296
10.765,4.816,84.419,0,0,0,0,220932,33394298,0,0,3778,273
10.632,4.023,85.345,0,0,0,40960,224502,33454858,0,0,3749,282
8.986,4.638,86.377,0,0,0,106496,219402,33348878,0,0,3759,348
10.826,4.558,84.615,0,0,0,0,217872,33550240,0,0,3715,272
4.286,5.429,90.286,0,0,0,0,171508,23309027,0,0,2905,426
10.734,4.802,84.463,0,0,0,0,210798,32775072,0,0,3667,247
9.770,4.598,85.345,0.287,0,0,81920,220728,33627454,0,0,3761,294
9.302,4.070,86.628,0,0,0,8192,221442,33300430,0,0,3723,303
13.425,4.658,81.918,0,0,0,0,216342,33289832,0,0,3673,273
12.912,4.396,82.692,0,0,0,0,215148,33491194,0,0,3693,262
11.517,3.933,84.551,0,0,0,0,216954,33347364,0,0,3678,266
11.549,3.944,84.225,0.282,0,0,24576,220728,33120264,0,0,3689,290
11.326,6.354,82.320,0,0,0,0,222462,33506334,0,0,3682,275
13.624,4.632,81.744,0,0,0,0,222156,33432148,0,0,3703,265
6.775,6.775,86.450,0,0,0,0,174268,24284975,0,0,2925,389
6.015,19.048,74.937,0,0,0,0,233580,33736704,0,0,4105,218
6,19,74.750,0.250,0,0,81920,241434,33542374,0,0,4105,217
4,21,75,0,0,0,0,236640,33522204,0,0,4125,192
