"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-macsec-aesgcm-e-1500-dstat.csv",,,,"Date:","07 Jan 2020 19:40:49 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.458,8.294,87.209,0.039,0,27960.751,36413.554,0,0,0,0,5535.490,13454.937
1.018,2.545,96.438,0,0,0,73728,123240,123240,0,0,2518,4849
1.531,4.592,93.367,0.510,0,0,450560,110136,110136,0,0,2352,4430
0.269,0,99.731,0,0,0,0,109306,109306,0,0,1509,3580
0.268,0,99.732,0,0,0,0,109200,109200,0,0,1514,3589
1.272,4.326,94.402,0,0,0,0,109278,109122,0,0,1528,3586
1.312,1.050,97.375,0.262,0,0,73728,108732,108888,0,0,1528,3590
0.783,2.350,96.867,0,0,0,0,109200,109044,0,0,1527,3581
0.268,0,99.732,0,0,0,0,109044,109200,0,0,1516,3595
1.316,1.053,97.632,0,0,0,0,109200,109044,0,0,1526,3589
2.046,3.069,94.885,0,0,0,0,109044,109200,0,0,1613,3596
0.767,4.604,94.373,0.256,0,0,24576,109980,109980,0,0,2250,4323
2.015,5.038,92.947,0,0,0,0,110136,110136,0,0,2251,4326
2.046,3.581,94.373,0,0,0,892928,110448,110292,0,0,2272,4363
1.759,5.276,92.965,0,0,0,0,110292,110292,0,0,2244,4333
0.796,0.796,98.408,0,0,0,0,109200,109356,0,0,1542,3618
0.269,0,99.731,0,0,0,40960,108888,108888,0,0,1492,3572
0.268,0,99.732,0,0,0,0,109200,109200,0,0,1488,3567
0.268,0.268,99.464,0,0,0,450560,109044,109150,0,0,1512,3595
2.716,5.679,91.605,0,0,0,0,109200,109044,0,0,1551,3590
0.765,4.592,94.643,0,0,0,0,109306,109200,0,0,1545,3583
2.020,4.040,93.687,0.253,0,0,40960,108888,108888,0,0,1551,3596
0.269,0,99.731,0,0,0,0,109044,109200,0,0,1503,3582
2.314,2.314,95.373,0,0,0,442368,109200,109044,0,0,1547,3598
2.778,3.535,93.687,0,0,0,0,109980,109980,0,0,1973,4045
1.535,4.092,94.373,0,0,0,0,110448,110604,0,0,2249,4324
2.073,1.554,96.114,0.259,0,0,40960,109044,109044,0,0,1536,3598
0.269,0,99.731,0,0,0,0,109200,109200,0,0,1514,3588
5.714,5.952,88.333,0,0,0,450560,109200,109044,0,0,1596,3617
5.967,5.489,88.544,0,0,0,0,109200,109200,0,0,1577,3600
4.378,10.138,85.484,0,0,0,0,109200,109200,0,0,1601,3598
5.276,5.516,88.969,0.240,0,0,40960,108888,109044,0,0,1575,3613
0.267,0.800,98.933,0,0,0,0,109356,109200,0,0,1516,3583
4.828,9.885,85.287,0,0,0,434176,109200,109200,0,0,1619,3609
6.279,7.442,86.279,0,0,0,0,109200,109200,0,0,1603,3607
6.437,8.276,85.287,0,0,0,0,109200,109200,0,0,1606,3605
5.687,6.398,87.915,0,0,0,40960,108888,109044,0,0,1577,3614
3,4.250,92.750,0,0,0,0,109356,109200,0,0,1550,3593
4.358,5.811,89.588,0.242,0,0,466944,108576,108576,0,0,1591,3606
5.140,7.944,86.916,0,0,0,0,109200,109200,0,0,1579,3605
4.751,7.126,88.124,0,0,0,0,109200,109200,0,0,1571,3597
5.882,6.824,87.059,0.235,0,0,40960,108888,109044,0,0,1584,3617
0.783,2.089,97.128,0,0,0,0,109356,109200,0,0,1534,3598
1.263,5.051,93.687,0,0,0,442368,109200,109200,0,0,1551,3603
1.795,3.077,95.128,0,0,0,0,109200,109200,0,0,1535,3595
3.308,2.290,94.402,0,0,0,0,109200,109200,0,0,1538,3594
0.794,0.529,96.032,2.646,0,0,40960,103740,103740,0,0,1455,3422
1.575,1.050,97.375,0,0,0,0,109122,109384,0,0,1524,3600
3.234,4.478,92.289,0,0,0,442368,109278,109122,0,0,1565,3607
4.218,3.474,92.308,0,0,0,0,109200,109200,0,0,1551,3604
2.020,4.293,93.687,0,0,0,0,109200,109200,0,0,1542,3592
1.285,3.342,95.116,0.257,0,0,40960,109356,109512,0,0,1918,3988
1.269,4.822,93.909,0,0,0,0,110136,110136,0,0,2238,4309
1.013,5.570,93.418,0,0,0,450560,110292,110292,0,0,2279,4345
1.759,5.528,92.714,0,0,0,0,110398,110292,0,0,2249,4339
1.295,2.591,96.114,0,0,0,0,109824,109824,0,0,1834,3917
0.270,0,99.730,0,0,0,40960,108888,108888,0,0,1496,3575
0.268,0,99.732,0,0,0,0,109200,109200,0,0,1488,3568
1.289,3.351,95.361,0,0,0,450560,109512,109356,0,0,1731,3796
1.763,5.038,93.199,0,0,0,0,110136,110292,0,0,2253,4343
1.263,5.556,93.182,0,0,0,0,110292,110136,0,0,2243,4311
1.538,3.590,94.615,0.256,0,0,40960,109980,109980,0,0,2242,4325
1.299,2.338,96.364,0,0,0,0,109668,109824,0,0,1901,3985
0.781,2.604,96.615,0,0,0,442368,109200,109200,0,0,1550,3576
1.026,4.359,94.615,0,0,0,0,110448,110292,0,0,2237,4316
2.025,4.304,93.671,0,0,0,0,110292,110448,0,0,2246,4328
1.554,2.850,95.596,0,0,0,40960,109980,109980,0,0,2081,4171
0.268,0,99.732,0,0,0,0,109200,109200,0,0,1489,3570
0.269,0,99.462,0.269,0,0,466944,108576,108576,0,0,1518,3584
0.269,0,99.731,0,0,0,0,109356,109200,0,0,1493,3575
2.948,5.651,91.400,0,0,0,0,109200,109200,0,0,1532,3574
2.261,4.774,92.714,0.251,0,0,49152,109668,109824,0,0,2093,4164
1.809,2.584,95.607,0,0,0,0,180148,179992,0,0,2279,4358
1.546,3.351,95.103,0,0,0,458752,194824,195108,0,0,2208,4227
1.292,3.359,95.349,0,0,0,0,195392,195392,0,0,2187,4224
1.289,3.351,95.361,0,0,0,0,194540,194540,0,0,1946,3970
1.531,3.827,94.388,0.255,0,0,49152,193120,193120,0,0,1494,3500
1.282,3.590,95.128,0,0,0,0,193688,193404,0,0,1486,3480
1.781,3.817,94.402,0,0,0,450560,193404,193404,0,0,1500,3504
1.279,3.836,94.885,0,0,0,0,193404,193688,0,0,1485,3495
1.795,3.077,95.128,0,0,0,0,193688,193688,0,0,1478,3479
1.023,4.092,94.885,0,0,0,40960,193404,193404,0,0,1486,3494
1.786,3.571,94.643,0,0,0,0,193404,193404,0,0,1485,3483
1.026,3.846,95.128,0,0,0,434176,193688,193688,0,0,1498,3498
1.282,3.590,95.128,0,0,0,0,193972,193688,0,0,1480,3488
1.527,4.071,94.402,0,0,0,0,193404,193688,0,0,1486,3484
2.778,3.535,93.434,0.253,0,0,40960,193120,192836,0,0,1496,3496
3.535,2.525,93.939,0,0,0,0,193404,193404,0,0,1486,3500
2.051,3.077,94.872,0,0,0,434176,193120,193404,0,0,1495,3504
2.036,3.308,94.656,0,0,0,0,192836,192836,0,0,1480,3484
2.046,3.069,94.885,0,0,0,0,193120,192836,0,0,1473,3476
1.282,3.590,94.872,0.256,0,0,40960,192836,192836,0,0,1481,3481
1.020,4.082,94.898,0,0,0,0,193404,193688,0,0,1483,3487
1.285,3.599,95.116,0,0,0,434176,193482,193482,0,0,1488,3491
2.278,3.544,94.177,0,0,0,0,193688,193688,0,0,1487,3499
1.531,3.827,94.643,0,0,0,0,193766,193766,0,0,1484,3492
