"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-macsec-aegis128l-e-1500-1500-dstat.csv",,,,"Date:","08 Jan 2020 02:46:39 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.126,8.571,87.269,0.034,0,10814.236,37761.021,0,0,0,0,5014.021,11896.231
0.512,1.790,97.698,0,0,0,81920,132756,132756,0,0,2662,1820
1.036,2.332,96.632,0,0,0,0,123708,123552,0,0,2475,1686
1.527,3.308,95.165,0,0,0,0,122254,122304,0,0,1759,1657
1.020,3.571,95.408,0,0,0,0,122304,122304,0,0,1673,1651
0.763,4.071,95.165,0,0,0,0,122304,122304,0,0,1668,1659
2.051,2.308,95.385,0.256,0,0,24576,122226,122332,0,0,1695,1682
1.276,3.316,95.408,0,0,0,0,122460,122460,0,0,1675,1655
0.510,4.082,95.408,0,0,0,0,122148,122148,0,0,1671,1648
1.282,3.077,95.641,0,0,0,0,122616,122616,0,0,1677,1662
1.263,4.293,94.444,0,0,0,57344,122460,122304,0,0,1691,1662
1.023,3.325,95.396,0.256,0,0,65536,121992,121992,0,0,1681,1665
1.546,2.320,96.134,0,0,0,0,122148,122304,0,0,1670,1655
1.781,3.053,95.165,0,0,0,0,122304,122304,0,0,1670,1650
0.771,3.085,96.144,0,0,0,0,122304,122148,0,0,1662,1655
1.527,3.308,95.165,0,0,0,8192,122148,122304,0,0,1674,1663
0.513,3.846,95.641,0,0,0,24576,121992,121992,0,0,1679,1662
0.767,3.836,95.396,0,0,0,0,122304,122304,0,0,1677,1651
2.041,2.551,95.408,0,0,0,0,122148,122148,0,0,1664,1647
1.786,2.806,95.408,0,0,0,0,122566,122460,0,0,1681,1657
0.514,3.599,95.630,0.257,0,0,196608,122148,121992,0,0,1730,1716
1.535,2.813,95.396,0.256,0,0,57344,121992,122148,0,0,1681,1664
0.513,3.590,95.897,0,0,0,0,122460,122460,0,0,1675,1655
0.773,3.093,96.134,0,0,0,0,122460,122460,0,0,1674,1655
2.041,2.551,95.408,0,0,0,0,122460,122566,0,0,1679,1660
0.767,3.581,95.652,0,0,0,0,122460,122460,0,0,1671,1653
1.028,3.085,95.887,0,0,0,24576,122148,122148,0,0,1676,1663
1.276,3.571,95.153,0,0,0,0,122460,122460,0,0,1672,1650
2.030,3.046,94.924,0,0,0,0,122304,122304,0,0,1676,1657
1.276,3.316,95.408,0,0,0,0,122304,122304,0,0,1728,1654
1.531,3.061,95.408,0,0,0,8192,122148,122148,0,0,1676,1659
1.276,3.316,95.153,0.255,0,0,40960,121836,121836,0,0,1672,1661
1.535,3.069,95.396,0,0,0,0,122148,122148,0,0,1675,1652
1.023,3.325,95.652,0,0,0,0,122148,122148,0,0,1667,1655
1.790,2.558,95.652,0,0,0,0,122304,122304,0,0,1674,1657
1.279,3.581,95.141,0,0,0,3325952,119964,119964,0,0,1654,1641
1.279,3.069,95.396,0.256,0,0,49152,122148,122148,0,0,1681,1669
1.279,3.325,95.396,0,0,0,0,122304,122148,0,0,1668,1652
1.018,3.817,95.165,0,0,0,0,122304,122304,0,0,1674,1652
0.765,3.827,95.408,0,0,0,0,122304,122460,0,0,1686,1661
1.538,2.564,95.897,0,0,0,0,122304,122304,0,0,1672,1660
1.795,2.564,95.641,0,0,0,24576,121836,121836,0,0,1674,1664
0.767,3.581,95.652,0,0,0,0,122148,122148,0,0,1671,1650
0.771,3.342,95.887,0,0,0,0,122304,122304,0,0,1671,1652
1.786,2.806,95.408,0,0,0,0,122304,122304,0,0,1671,1644
1.026,3.077,95.897,0,0,0,0,122304,122304,0,0,1674,1654
1.790,2.558,95.396,0.256,0,0,24576,122148,122148,0,0,1679,1666
0.767,3.581,95.652,0,0,0,0,122304,122304,0,0,1671,1647
1.282,3.077,95.641,0,0,0,0,122410,122304,0,0,1676,1652
2.558,1.790,95.652,0,0,0,0,122460,122304,0,0,1677,1659
0.769,3.333,95.897,0,0,0,0,122304,122460,0,0,1672,1647
1.279,3.069,95.396,0.256,0,0,24576,122226,122226,0,0,1686,1664
1.020,3.571,95.408,0,0,0,0,122460,122460,0,0,1674,1647
1.538,2.821,95.641,0,0,0,0,122304,122304,0,0,1673,1658
1.266,4.051,94.684,0,0,0,0,122304,122304,0,0,1676,1655
1.292,2.067,96.641,0,0,0,57344,122304,122304,0,0,1693,1675
0.509,4.326,94.911,0.254,0,0,24576,121992,121992,0,0,1678,1661
1.023,3.325,95.652,0,0,0,0,122304,122304,0,0,1677,1653
1.538,2.821,95.641,0,0,0,0,122382,122382,0,0,1673,1654
1.790,2.558,95.652,0,0,0,0,122460,122460,0,0,1677,1663
1.031,2.577,96.392,0,0,0,0,122460,122304,0,0,1670,1647
1.531,3.316,95.153,0,0,0,24576,122148,122304,0,0,1687,1668
1.527,3.308,95.165,0,0,0,0,122616,122616,0,0,1680,1651
2.057,2.057,95.887,0,0,0,0,122460,122566,0,0,1682,1669
2.799,5.089,92.112,0,0,0,0,123692,123820,0,0,1736,1614
1.047,1.309,97.644,0,0,0,0,218112,218112,0,0,2188,1641
1.023,3.836,94.885,0.256,0,0,2965504,215556,215272,0,0,1685,1643
0.765,3.827,95.408,0,0,0,0,216408,216408,0,0,1629,1594
1.276,3.316,95.408,0,0,0,0,216408,216408,0,0,1628,1597
1.550,2.067,96.382,0,0,0,0,216124,216124,0,0,1623,1598
1.282,2.821,95.897,0,0,0,0,216124,216124,0,0,1619,1587
0.761,4.315,94.670,0.254,0,0,24576,215556,215556,0,0,1643,1614
0.777,2.332,96.891,0,0,0,0,216408,216408,0,0,1621,1592
1.272,3.817,94.911,0,0,0,0,215840,215840,0,0,1630,1595
1.028,2.828,96.144,0,0,0,0,216124,216124,0,0,1624,1589
1.535,2.813,95.652,0,0,0,0,216408,216408,0,0,1629,1607
1.795,2.564,95.641,0,0,0,24576,215840,215840,0,0,1631,1608
1.276,3.571,95.153,0,0,0,0,216408,216408,0,0,1636,1598
1.538,2.564,95.897,0,0,0,0,216408,216408,0,0,1649,1620
0.787,1.312,97.900,0,0,0,0,216692,216692,0,0,1623,1599
1.795,2.308,95.897,0,0,0,0,216692,216692,0,0,1633,1606
1.039,1.818,96.883,0.260,0,0,24576,216124,216124,0,0,1633,1612
0.771,3.085,96.144,0,0,0,0,216692,216692,0,0,1631,1596
