"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-orig-1500-dstat.csv",,,,"Date:","07 Jan 2020 17:08:22 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.197,2.249,96.505,0.050,0,57984.809,33689.963,0,0,0,0,2716.240,1350.609
0.251,4.271,95.477,0,0,0,0,119320,119320,0,0,2503,4812
1.786,4.082,94.133,0,0,0,0,107312,107312,0,0,2228,4301
0,0.268,99.732,0,0,0,0,106400,106502,0,0,1518,3590
0,0.269,99.731,0,0,0,0,106400,106400,0,0,1512,3580
1.575,1.050,97.375,0,0,0,73728,106170,106170,0,0,1529,3600
0.268,0,99.732,0,0,0,8192,106400,106400,0,0,1514,3590
0,0.269,99.731,0,0,0,0,106400,106400,0,0,1505,3572
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1506,3581
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1513,3582
0.264,1.847,97.889,0,0,0,24576,106096,106096,0,0,1516,3588
0,0.269,99.731,0,0,0,0,106400,106400,0,0,1509,3579
1.302,1.823,96.875,0,0,0,0,106552,106400,0,0,1528,3586
5.048,5.769,89.183,0,0,0,0,106400,106400,0,0,1582,3599
0.267,0.267,99.465,0,0,0,0,106248,106400,0,0,1507,3578
3.030,3.030,93.687,0.253,0,0,24576,106248,106248,0,0,1541,3597
0.269,0,99.731,0,0,0,172032,106350,106248,0,0,1569,3646
6.265,7.657,86.079,0,0,0,32768,106400,106248,0,0,1611,3621
3.791,8.057,88.152,0,0,0,0,106400,106400,0,0,1567,3595
1.247,6.484,92.269,0,0,0,0,107008,107262,0,0,2054,4053
3.275,3.778,92.947,0,0,0,73728,107312,107160,0,0,2251,4337
2.284,4.061,93.655,0,0,0,0,107464,107616,0,0,2244,4330
1.279,4.348,94.373,0,0,0,24576,107616,107464,0,0,2256,4334
3.518,3.518,92.965,0,0,0,0,107464,107616,0,0,2251,4337
3.325,1.790,94.885,0,0,0,0,106704,106552,0,0,1639,3706
5.594,7.692,86.480,0.233,0,0,49152,106018,106170,0,0,1563,3589
0.269,0,99.731,0,0,0,0,106400,106400,0,0,1489,3564
0,0.268,99.732,0,0,0,8192,106400,106400,0,0,1491,3569
2.500,4.750,92.750,0,0,0,0,106552,106400,0,0,1530,3570
5.361,7.925,86.713,0,0,0,0,106400,106400,0,0,1565,3579
4.785,6.459,88.756,0,0,0,49152,105944,106096,0,0,1551,3578
0.269,0,99.731,0,0,0,0,106400,106400,0,0,1491,3564
1.763,5.038,93.199,0,0,0,2662400,104272,104120,0,0,1512,3606
2.350,0.522,97.128,0,0,0,0,106400,106400,0,0,1498,3562
4.380,5.353,90.268,0,0,0,0,106400,106400,0,0,1543,3581
2.743,4.489,92.519,0.249,0,0,49152,106096,106096,0,0,1536,3597
0.268,0,99.732,0,0,0,0,106248,106400,0,0,1490,3568
0,0.269,99.731,0,0,0,0,106400,106400,0,0,1481,3556
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1487,3562
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1483,3563
0.265,1.326,98.408,0,0,0,24576,106096,106096,0,0,1495,3576
1.759,5.025,93.216,0,0,0,0,106552,106400,0,0,1521,3570
2.445,6.601,90.954,0,0,0,0,106400,106400,0,0,1532,3578
1.020,4.592,94.388,0,0,0,0,107160,107312,0,0,2089,4155
2.025,4.557,93.418,0,0,0,0,107464,107312,0,0,2244,4316
1.256,6.030,92.714,0,0,0,24576,107160,107312,0,0,2253,4333
5.072,5.314,89.614,0,0,0,0,106856,106704,0,0,1790,3836
3.580,7.876,88.544,0,0,0,0,106400,106400,0,0,1546,3590
0.789,1.316,97.895,0,0,0,0,106248,106400,0,0,1493,3561
0,0.269,99.731,0,0,0,0,106576,106474,0,0,1494,3570
0,0.798,98.936,0.266,0,0,24576,106248,106096,0,0,1490,3572
2.020,4.293,93.687,0,0,0,0,106248,106400,0,0,1516,3575
2.278,4.051,93.671,0,0,0,81920,106930,107032,0,0,1888,3955
1.259,5.542,93.199,0,0,0,0,107312,107312,0,0,2249,4320
2.273,4.293,93.434,0,0,0,0,107464,107464,0,0,2244,4324
2.545,3.562,93.893,0,0,0,24576,107160,107160,0,0,2134,4220
0.268,0,99.732,0,0,0,0,106400,106400,0,0,1487,3569
0,0.269,99.731,0,0,0,0,106400,106400,0,0,1490,3574
3.474,4.218,92.308,0,0,0,0,106400,106400,0,0,1529,3576
5.674,6.619,87.707,0,0,0,0,106552,106400,0,0,1555,3574
4.854,5.097,90.049,0,0,0,24576,106096,106248,0,0,1547,3590
0.268,0,99.732,0,0,0,0,106400,106400,0,0,1489,3569
0.269,0.269,99.462,0,0,0,2596864,105792,105792,0,0,1507,3586
0.269,0,99.731,0,0,0,0,106400,106400,0,0,1481,3560
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1489,3563
0,0.535,98.930,0.535,0,0,40960,105336,105184,0,0,1482,3536
5.543,8.776,85.681,0,0,0,0,106400,106400,0,0,1580,3586
6.019,7.870,86.111,0,0,0,16384,106400,106400,0,0,1582,3603
4.762,6.905,88.333,0,0,0,0,106400,106400,0,0,1563,3580
3.140,7.246,89.614,0,0,0,0,106400,106400,0,0,1537,3571
4,3.250,92.750,0,0,0,40960,106096,106248,0,0,1527,3587
0.268,0,99.732,0,0,0,0,106400,106400,0,0,1489,3563
2.571,5.141,92.288,0,0,0,0,145904,146032,0,0,1421,3217
2.538,3.299,94.162,0,0,0,0,190680,190680,0,0,1481,3486
1.282,3.590,95.128,0,0,0,0,191034,191034,0,0,1484,3490
1.026,3.846,95.128,0,0,0,32768,190680,190400,0,0,1486,3496
1.535,3.581,94.885,0,0,0,0,190960,190960,0,0,1481,3487
0.769,4.103,95.128,0,0,0,0,190680,190960,0,0,1482,3484
2.041,3.316,94.643,0,0,0,0,190960,190680,0,0,1478,3488
2.041,3.316,94.643,0,0,0,0,190680,190960,0,0,1483,3488
1.527,3.817,94.402,0.254,0,0,24576,190400,190120,0,0,1486,3495
1.026,3.846,95.128,0,0,0,0,190120,190400,0,0,1479,3478
2.525,3.535,93.939,0,0,0,0,190120,190120,0,0,1482,3478
1.276,4.082,94.643,0,0,0,0,189840,189840,0,0,1478,3460
0.256,4.859,94.885,0,0,0,0,190680,190400,0,0,1484,3479
2.030,3.807,94.162,0,0,0,24576,190120,190400,0,0,1476,3483
1.023,4.092,94.885,0,0,0,0,190960,190960,0,0,1485,3485
1.279,4.092,94.629,0,0,0,2146304,190120,190120,0,0,1528,3539
2.290,3.308,94.402,0,0,0,0,190960,190960,0,0,1486,3498
2.290,3.308,94.402,0,0,0,0,190960,190960,0,0,1479,3480
1.282,3.590,95.128,0,0,0,40960,190400,190400,0,0,1485,3496
1.527,4.071,94.402,0,0,0,0,190680,190680,0,0,1486,3485
1.285,3.342,95.373,0,0,0,434176,190400,190400,0,0,1486,3499
1.272,4.326,94.402,0,0,0,0,190474,190194,0,0,1485,3482
1.269,4.569,94.162,0,0,0,0,190120,190400,0,0,1485,3486
1.276,3.827,94.643,0.255,0,0,40960,190120,190120,0,0,1501,3504
1.269,4.569,94.162,0,0,0,0,190400,190400,0,0,1482,3475
1.018,4.580,94.402,0,0,0,0,190680,190680,0,0,1500,3497
1.531,3.827,94.643,0,0,0,0,190754,190754,0,0,1483,3480
1.781,3.817,94.402,0,0,0,0,190960,190960,0,0,1492,3490
1.531,3.827,94.643,0,0,0,24576,190400,190400,0,0,1483,3501
2.785,3.291,93.924,0,0,0,0,190960,190960,0,0,1494,3490
1.026,3.846,95.128,0,0,0,0,190960,190680,0,0,1487,3489
1.527,4.071,94.402,0,0,0,0,190680,190960,0,0,1483,3484
1.020,4.337,94.643,0,0,0,0,190960,190680,0,0,1482,3486
1.535,3.581,94.885,0,0,0,24576,190400,190400,0,0,1487,3488
2.036,3.562,94.402,0,0,0,0,190680,190960,0,0,1487,3500
1.781,3.817,94.402,0,0,0,0,190400,190400,0,0,1489,3482
1.527,4.071,94.402,0,0,0,0,190400,190400,0,0,1486,3474
3.023,3.275,93.703,0,0,0,0,190400,190400,0,0,1488,3484
1.790,3.325,94.629,0.256,0,0,24576,190120,190120,0,0,1483,3484
1.527,4.071,94.402,0,0,0,0,190400,190400,0,0,1478,3536
1.772,4.304,93.924,0,0,0,0,190400,190400,0,0,1486,3484
1.527,3.817,94.656,0,0,0,0,190960,190960,0,0,1482,3488
1.020,4.337,94.643,0,0,0,0,190960,190960,0,0,1482,3479
0.256,4.859,94.885,0,0,0,24576,190680,190680,0,0,1476,3489
1.282,3.590,95.128,0,0,0,0,190960,191062,0,0,1491,3505
1.023,4.092,94.885,0,0,0,0,190960,190960,0,0,1494,3498
1.786,3.571,94.643,0,0,0,0,191240,190960,0,0,1480,3490
1.279,3.836,94.885,0,0,0,0,190782,190960,0,0,1486,3492
2.041,3.316,94.643,0,0,0,24576,190400,190400,0,0,1493,3492
