"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-orig-we-1500-dstat.csv",,,,"Date:","07 Jan 2020 17:34:03 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.250,4.371,93.335,0.045,0,46561.327,34431.279,0,0,0,0,3666.370,5243.908
0.515,1.546,97.680,0.258,0,0,172032,122056,122208,0,0,1760,3868
1.531,3.827,94.643,0,0,0,0,108984,109086,0,0,1586,3804
0.744,6.948,92.308,0,0,0,0,107312,107160,0,0,1568,3613
2.778,3.535,93.687,0,0,0,0,107312,107464,0,0,1570,3628
1.737,6.203,92.060,0,0,0,565248,107386,107234,0,0,1709,3769
2.239,5.721,92.040,0,0,0,57344,107008,107160,0,0,1594,3645
1.244,6.219,92.537,0,0,0,0,107312,107312,0,0,1568,3618
1.504,5.514,92.982,0,0,0,0,107312,107312,0,0,1559,3612
2.506,4.261,93.233,0,0,0,0,107312,107160,0,0,1568,3619
1.247,5.985,92.768,0,0,0,0,107160,107312,0,0,1567,3607
2.703,6.143,90.909,0.246,0,0,24576,107008,107008,0,0,1584,3631
1.519,4.304,94.177,0,0,0,0,107312,107312,0,0,1556,3622
2.730,5.211,92.060,0,0,0,0,107312,107312,0,0,1567,3627
2.709,5.665,91.626,0,0,0,0,107312,107312,0,0,1577,3622
2.506,4.511,92.982,0,0,0,892928,107414,107160,0,0,1599,3662
2.273,4.545,93.182,0,0,0,40960,107920,108072,0,0,2287,4381
1.546,3.351,95.103,0,0,0,0,108680,108630,0,0,2298,4389
2.041,3.827,94.133,0,0,0,0,108528,108680,0,0,2287,4386
2.785,3.544,93.671,0,0,0,0,108680,108680,0,0,2289,4389
1.777,4.061,94.162,0,0,0,0,107464,107464,0,0,1634,3706
1.768,4.293,93.687,0.253,0,0,24576,106856,106856,0,0,1572,3624
2.250,5,92.750,0,0,0,0,107312,107312,0,0,1571,3620
3.008,3.759,93.233,0,0,0,0,107312,107312,0,0,1570,3636
1.768,4.545,93.687,0,0,0,0,107464,107464,0,0,1565,3626
1.263,4.798,93.939,0,0,0,0,107464,107464,0,0,1546,3607
