"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/iperf3-1578412664-100-macsec-aes-gcm-we-jumbo-MACsec-Ethernet-dstat.csv",,,,"Date:","08 Jan 2020 01:41:08 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.206,8.803,86.956,0.035,0,11961.591,38277.986,0,0,0,0,5025.533,12278.607
7.692,17.122,75.186,0,0,0,0,554186,26132358,0,0,8210,26841
7.828,16.667,75.505,0,0,0,0,621908,28577092,0,0,8693,30081
10.750,14.750,74.250,0.250,0,0,122880,674106,27534792,0,0,9158,32405
9.114,15.696,75.190,0,0,0,0,628892,27591374,0,0,9494,32210
8.479,17.207,74.314,0,0,0,0,655036,27278684,0,0,9123,32414
9.824,14.106,76.071,0,0,0,0,708872,26188736,0,0,8441,32002
9.068,15.113,75.819,0,0,0,0,681274,26507382,0,0,8717,32091
9.023,15.539,75.439,0,0,0,0,731646,26453778,0,0,8317,32595
6.870,16.539,76.590,0,0,0,24576,704644,26444844,0,0,8462,32160
8.416,16.584,75,0,0,0,0,759224,25393610,0,0,8005,32444
6.281,14.070,79.648,0,0,0,0,428361,20726959,0,0,5959,23407
9.391,14.975,75.635,0,0,0,0,629416,28035096,0,0,9422,31177
6.853,17.259,75.888,0,0,0,0,670306,27773032,0,0,8758,31461
8.291,16.332,75.377,0,0,0,8192,663448,27290596,0,0,8854,31147
8.291,16.834,74.623,0.251,0,0,81920,629220,27147652,0,0,9385,31965
6.700,18.610,74.690,0,0,0,0,720446,26575774,0,0,8681,32512
8.608,15.696,75.696,0,0,0,0,656640,26888566,0,0,8993,32002
9.227,15.960,74.813,0,0,0,0,690344,26760512,0,0,8627,32432
9.548,15.327,75.126,0,0,0,991232,709994,26179802,0,0,8592,32035
8.122,15.482,76.396,0,0,0,0,707276,25971342,0,0,8717,32184
5.038,16.373,78.338,0.252,0,0,40960,501209,20247250,0,0,7036,24274
7,18.750,74.250,0,0,0,0,632674,28851068,0,0,8782,30954
8.271,17.043,74.687,0,0,0,0,580404,27761120,0,0,9937,31655
8.586,16.667,74.747,0,0,0,0,640672,27463320,0,0,9582,32227
8.060,16.877,75.063,0,0,0,0,633856,27123828,0,0,9474,31880
8.543,16.080,75.126,0.251,0,0,81920,563482,27305384,0,0,9692,30305
9.320,14.358,76.322,0,0,0,0,395454,26382204,0,0,10257,27671
11.222,13.965,74.813,0,0,0,0,447780,26599496,0,0,10947,29054
9.524,15.539,74.937,0,0,0,0,450024,26531002,0,0,10999,29015
6.516,18.546,74.937,0,0,0,0,449922,26572694,0,0,11014,29019
6.983,15.711,77.307,0,0,0,0,373340,19841947,0,0,8269,22657
7.519,18.296,74.185,0,0,0,81920,615506,28523488,0,0,9780,31398
8.750,16.750,74.500,0,0,0,0,660242,28148260,0,0,9061,31228
7.519,17.794,74.687,0,0,0,73728,655430,27582440,0,0,9245,32550
9.204,16.418,74.378,0,0,0,0,703182,27198278,0,0,8463,32899
8.521,16.541,74.937,0,0,0,0,610050,26694996,0,0,9667,31076
8.101,16.203,75.696,0,0,0,0,573850,26876654,0,0,9841,30454
10.565,15.479,73.710,0.246,0,0,73728,624400,26379226,0,0,9620,30626
9.500,16,74.500,0,0,0,0,624252,26724776,0,0,9703,31538
9.653,15.842,74.505,0,0,0,0,754794,25971342,0,0,8428,32526
8.750,14.750,76.500,0,0,0,0,694375,24229916,0,0,7982,30447
5.500,17.500,77,0,0,0,0,497735,22143461,0,0,7609,24542
8.772,16.541,74.687,0,0,0,0,558058,27775908,0,0,9891,30097
8.521,16.541,74.687,0.251,0,0,81920,432072,26867516,0,0,10895,28849
7,18,75,0,0,0,0,432276,26784132,0,0,10827,28719
6,19,75,0,0,0,0,430032,26727550,0,0,10842,28696
9.524,15.288,75.188,0,0,0,0,416262,26751374,0,0,10903,28543
9.273,15.288,75.439,0,0,0,0,425938,27317296,0,0,9563,28762
9.500,15.500,75,0,0,0,0,445740,26507179,0,0,10933,28891
6.266,18.797,74.687,0.251,0,0,24576,443700,26474420,0,0,10889,28869
10.500,14.500,75,0,0,0,0,444414,26432728,0,0,10932,28869
6.818,15.152,78.030,0,0,0,0,427128,20440627,0,0,7807,23249
9.524,15.789,74.687,0,0,0,0,595926,28291204,0,0,9606,31038
7.538,17.839,74.623,0,0,0,32768,644278,27927888,0,0,9311,30925
10.025,14.787,75.188,0,0,0,0,582822,27251780,0,0,9554,30057
6.266,17.544,76.190,0,0,0,81920,393090,26355300,0,0,10318,27686
7.809,16.877,75.315,0,0,0,0,502746,27052254,0,0,10433,29581
