"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-macsec-aesgcm-we-frag-jumbo-1500-dstat.csv",,,,"Date:","07 Jan 2020 23:51:57 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.056,8.654,87.255,0.035,0,14143.719,37421.755,0,0,0,0,4948.187,11656.778
0.763,2.799,96.438,0,0,0,0,125580,127250,0,0,2383,4752
1.781,3.817,94.402,0,0,0,278528,112944,112788,0,0,1663,3785
1.519,4.810,93.671,0,0,0,0,112894,112944,0,0,1602,3707
1.790,3.325,94.885,0,0,0,0,112632,112738,0,0,1600,3720
1.733,6.188,91.832,0.248,0,0,122880,109590,111104,0,0,1578,3623
2.716,5.432,91.852,0,0,0,0,109980,109980,0,0,1575,3624
1.759,4.774,93.467,0,0,0,0,110292,110292,0,0,1563,3624
1.733,6.436,91.832,0,0,0,0,110136,110136,0,0,1578,3621
2.256,4.511,93.233,0,0,0,0,110292,110292,0,0,1565,3625
1.259,5.290,93.451,0,0,0,24576,109980,109980,0,0,1571,3630
1.515,4.798,93.687,0,0,0,0,110292,110292,0,0,1565,3625
2.743,4.489,92.768,0,0,0,0,110136,111650,0,0,1574,3628
3.704,4.444,91.852,0,0,0,0,110136,110136,0,0,1570,3630
1.493,6.219,92.289,0,0,0,0,110136,110136,0,0,1572,3622
1.008,5.542,93.199,0.252,0,0,24576,110448,110448,0,0,2061,4143
2.046,3.581,94.373,0,0,0,0,111384,111228,0,0,2268,4369
1.527,4.580,93.893,0,0,0,1392640,110916,111072,0,0,2322,4422
2.030,4.315,93.655,0,0,0,0,111228,111228,0,0,2263,4366
1.781,4.071,94.148,0,0,0,0,111228,111228,0,0,2259,4355
1.003,6.015,92.982,0,0,0,40960,110086,110086,0,0,1642,3711
1.515,4.798,93.687,0,0,0,0,110292,110136,0,0,1546,3615
2.500,4.500,93,0,0,0,0,110136,111806,0,0,1546,3618
1.990,5.473,92.537,0,0,0,0,109980,109980,0,0,1543,3597
2.743,4.738,92.519,0,0,0,0,110214,110058,0,0,1544,3615
3.218,4.455,92.079,0.248,0,0,24576,109668,109824,0,0,1543,3603
1.985,5.955,92.060,0,0,0,0,110136,110136,0,0,1553,3615
0.752,6.015,93.233,0,0,0,0,110292,110292,0,0,1540,3603
1.980,6.188,91.832,0,0,0,0,110292,110136,0,0,1556,3609
3.023,3.275,93.703,0,0,0,0,110292,110292,0,0,1544,3610
1.759,5.025,93.216,0,0,0,24576,109980,110136,0,0,1551,3615
2.010,4.523,93.467,0,0,0,0,110136,110136,0,0,1544,3608
