"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/iperf3-1578412664-100-macsec-aegis128l-e-frag-dstat.csv",,,,"Date:","07 Jan 2020 21:53:39 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.150,7.720,88.093,0.037,0,18434.831,38183.156,0,0,0,0,4955.967,12081.344
0.796,23.077,76.127,0,0,0,0,119954,26766524,0,0,4556,239
0.264,26.121,73.615,0,0,0,1081344,137700,29977204,0,0,5470,261
0.787,25.722,73.228,0.262,0,0,139264,135762,30112784,0,0,5430,238
0.526,26.053,73.421,0,0,0,0,138822,30031188,0,0,5474,222
1.316,25.263,73.421,0,0,0,0,140046,30059052,0,0,5357,232
1.319,25.066,73.615,0,0,0,0,139026,29934478,0,0,5412,221
1.319,25.066,73.615,0,0,0,0,140760,29998376,0,0,5418,237
0.264,26.121,73.615,0,0,0,0,140760,29968254,0,0,5424,242
1.583,24.802,73.615,0,0,0,24576,137904,30026670,0,0,5484,248
0.792,25.594,73.615,0,0,0,0,140352,29992920,0,0,5434,223
1.542,16.452,82.005,0,0,0,0,129024,15707623,0,0,2400,296
4.545,20.707,74.747,0,0,0,0,211344,26185056,0,0,3862,187
1.441,5.476,93.084,0,0,0,0,52524,20177082,0,0,2295,183
1.765,2.059,96.176,0,0,0,0,39780,18934702,0,0,1846,153
2.586,2.011,95.115,0.287,0,0,81920,33792,18736550,0,0,1789,180
0.888,2.071,97.041,0,0,0,0,36210,18615102,0,0,1726,148
1.760,2.639,95.601,0,0,0,0,42126,19183990,0,0,1927,176
3.478,2.029,94.493,0,0,0,0,40290,19239920,0,0,1937,183
1.760,2.639,95.601,0,0,0,0,36822,19116874,0,0,1880,144
0.885,2.950,96.165,0,0,0,0,37536,19398122,0,0,1961,157
2.432,7.027,90.270,0.270,0,0,24576,48302,12393037,0,0,1522,294
4.816,0.567,94.618,0,0,0,65536,39914,18354628,0,0,1771,207
4.011,0.860,95.129,0,0,0,0,43758,18474478,0,0,1713,141
4.261,0.568,95.170,0,0,0,0,42888,18778098,0,0,1739,141
3.746,0.288,95.965,0,0,0,0,40902,18301894,0,0,1697,131
4.298,0.860,94.842,0,0,0,81920,41820,18795676,0,0,1762,160
6.799,0,93.201,0,0,0,0,49062,19308550,0,0,1838,160
3.977,2.557,93.466,0,0,0,0,40698,19526046,0,0,1867,154
2.035,2.616,95.349,0,0,0,0,35700,18982642,0,0,1831,158
3.409,2.841,93.750,0,0,0,0,36006,19180794,0,0,1909,173
1.966,4.494,93.539,0,0,0,0,39235,14122457,0,0,1544,247
2.535,2.817,94.366,0.282,0,0,155648,43758,17835278,0,0,1851,263
4.520,2.260,93.220,0,0,0,0,36720,17910300,0,0,1725,158
1.754,2.047,96.199,0,0,0,0,38964,18554462,0,0,1793,165
1.729,2.017,96.254,0,0,0,0,34476,18076576,0,0,1626,147
4.520,2.542,92.938,0,0,0,0,42636,19479620,0,0,1897,171
3.714,2.571,93.714,0,0,0,0,41208,19105688,0,0,1869,170
1.724,3.161,94.828,0.287,0,0,73728,34476,19377348,0,0,1855,177
1.170,2.047,96.784,0,0,0,0,34476,18527128,0,0,1771,155
2.312,2.312,95.376,0,0,0,0,38454,18957074,0,0,1780,158
2.035,2.326,95.640,0,0,0,0,38137,19294647,0,0,1849,156
5.914,3.763,90.323,0,0,0,0,45806,11888140,0,0,1524,335
2.017,3.170,94.813,0,0,0,0,40950,19578696,0,0,1939,173
3.409,1.420,94.602,0.568,0,0,81920,37638,18252272,0,0,1715,166
1.429,2.571,96,0,0,0,0,34578,18535286,0,0,1711,138
2.292,2.006,95.702,0,0,0,0,36618,18811572,0,0,1810,154
1.437,2.299,96.264,0,0,0,0,34884,18819730,0,0,1745,156
4.267,18.400,77.333,0,0,0,0,115974,27669108,0,0,4111,254
1.316,25.263,73.421,0,0,0,0,141168,29744268,0,0,5395,290
1.579,24.737,73.421,0.263,0,0,24576,141372,29784182,0,0,5302,313
0.792,25.594,73.615,0,0,0,0,142494,29767878,0,0,5383,295
1.571,18.586,79.843,0,0,0,0,120472,18840529,0,0,3494,381
0.787,25.722,73.491,0,0,0,0,171564,29228990,0,0,5897,299
1.312,25.197,73.491,0,0,0,0,167994,29226648,0,0,5804,302
2.105,24.211,73.684,0,0,0,0,160446,29240092,0,0,5749,319
1.583,24.802,73.615,0,0,0,81920,157692,29360964,0,0,5707,331
1.053,25.263,73.684,0,0,0,0,157390,29321626,0,0,5688,309
1.579,24.211,74.211,0,0,0,90112,140148,29322460,0,0,5038,313
1.053,25.526,73.421,0,0,0,0,138210,29869034,0,0,5380,308
0.792,25.594,73.615,0,0,0,0,137904,29959458,0,0,5285,311
0.264,26.121,73.615,0,0,0,0,137598,29977084,0,0,5408,290
1.319,18.997,79.683,0,0,0,24576,121286,20787928,0,0,3842,397
1.053,25.526,73.421,0,0,0,8192,175644,29263354,0,0,5877,315
0.796,24.138,75.066,0,0,0,0,128112,28954054,0,0,4940,293
1.053,25.263,73.684,0,0,0,0,141270,29878286,0,0,5250,280
0.528,25.858,73.615,0,0,0,0,143514,29853883,0,0,5289,284
0.528,25.858,73.351,0.264,0,0,81920,139638,29871268,0,0,5335,314
1.055,25.330,73.615,0,0,0,0,140352,29982948,0,0,5358,293
1.579,25,73.421,0,0,0,0,135762,29915980,0,0,5414,327
0.263,26.316,73.421,0,0,0,0,141678,29918654,0,0,5235,293
0.528,25.858,73.615,0,0,0,0,137598,29934250,0,0,5247,271
0.783,22.454,76.762,0,0,0,0,116483,24482451,0,0,4392,334
2.356,21.466,75.916,0.262,0,0,147456,165251,23823939,0,0,4750,361
1.316,25,73.684,0,0,0,0,162792,29264290,0,0,5815,317
0.789,25.526,73.684,0,0,0,0,160140,29233748,0,0,5573,287
2.094,24.607,73.298,0,0,0,0,161160,29300192,0,0,5595,299
0.525,25.984,73.491,0,0,0,0,158712,29365626,0,0,5590,304
1.047,25.654,73.298,0,0,0,0,160446,29318574,0,0,5624,295
0.792,25.594,73.615,0,0,0,90112,159324,29330614,0,0,5613,319
1.053,25.263,73.684,0,0,0,0,160854,29285016,0,0,5609,311
0,26.316,73.684,0,0,0,0,160242,29338652,0,0,5648,294
0.789,25.526,73.684,0,0,0,0,159120,29330566,0,0,5774,326
2.344,17.448,80.208,0,0,0,0,127306,17810456,0,0,3412,384
1.047,25.654,73.298,0,0,0,0,174522,29294460,0,0,5835,317
1.053,25.263,73.421,0.263,0,0,81920,172686,29261804,0,0,5776,330
0.525,25.984,73.491,0,0,0,0,165648,29297656,0,0,5876,332
1.050,25.459,73.491,0,0,0,0,161364,29292166,0,0,5833,323
1.312,25.459,73.228,0,0,0,0,159120,29362478,0,0,5738,316
0.787,25.722,73.491,0,0,0,0,162996,29272088,0,0,5621,285
1.050,25.459,73.491,0,0,0,24576,161874,29307160,0,0,5690,340
1.842,24.474,73.684,0,0,0,0,163200,29222634,0,0,5631,296
0,26.316,73.684,0,0,0,0,159834,29336778,0,0,5677,314
1.034,18.863,80.103,0,0,0,32768,150970,19179812,0,0,3338,349
3,22,75,0,0,0,0,237048,25033396,0,0,3354,153
2.750,22.250,75,0,0,0,0,236742,25028602,0,0,3315,146
3.258,21.805,74.687,0.251,0,0,81920,242250,25200442,0,0,3374,174
3.750,21.250,75,0,0,0,0,238884,25096572,0,0,3326,146
2.750,22.250,75,0,0,0,16384,225318,25173276,0,0,3347,162
3.509,21.554,74.937,0,0,0,0,245412,25078140,0,0,3512,163
2.500,22.500,75,0,0,0,0,248370,25074944,0,0,3471,152
4.500,20.500,75,0,0,0,0,247146,25222070,0,0,3513,165
4.261,20.802,74.687,0.251,0,0,40960,248880,25221216,0,0,3532,186
2.525,18.182,79.293,0,0,0,0,186465,18506707,0,0,2769,280
0.522,25.587,73.890,0,0,0,0,169116,27301032,0,0,5406,234
1.575,24.934,73.491,0,0,0,0,166260,29250618,0,0,5804,220
0.525,25.722,73.753,0,0,0,0,161976,29340802,0,0,5733,231
0.787,25.722,73.491,0,0,0,0,162588,29298510,0,0,5794,245
