"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final6/ping-1576765195-macsec-morus640-e-1500-1500-dstat.csv",,,,"Date:","19 Dec 2019 15:23:01 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.310,0.033,99.651,0.006,0,3703.589,15457.492,0,0,0,0,2264.128,150.314
6.842,1.842,91.316,0,0,0,57344,1087040,1087200,0,0,14911,18998
2.486,1.657,95.856,0,0,0,0,1076640,1076480,0,0,14619,19767
10.742,1.279,87.980,0,0,0,0,1080320,1080590,0,0,14856,18460
4.420,0.829,94.751,0,0,0,0,1089120,1089120,0,0,14787,19330
10.130,1.039,88.831,0,0,0,0,1088160,1088000,0,0,14858,18191
6.183,1.882,91.935,0,0,0,40960,1077842,1077842,0,0,14716,19121
6.579,2.632,82.895,7.895,0,208896,82436096,1050560,1050720,0,0,14775,24049
6.117,1.596,92.287,0,0,0,0,1587360,1587488,0,0,14665,18640
9.744,1.282,88.974,0,0,0,0,1943424,1943136,0,0,14841,18225
8.377,1.047,90.576,0,0,0,0,1935936,1935936,0,0,14676,18211
2.254,0.845,96.901,0,0,0,0,1962144,1962432,0,0,14766,19749
2.535,0.563,96.901,0,0,0,49152,1961856,1961856,0,0,14718,19068
2.266,0.567,96.884,0.283,0,0,69632,1960416,1960128,0,0,14671,18335
9.449,0.525,90.026,0,0,0,0,1951776,1952064,0,0,14843,17963
5.053,2.660,82.447,9.840,0,0,89239552,2011040,2010752,0,0,14781,19811
15.827,0.959,83.213,0,0,0,0,3662752,3663296,0,0,14794,17807
7.368,1.316,91.316,0,0,0,0,3629024,3628480,0,0,14573,17844
9.399,0.522,90.078,0,0,0,0,3689535,3689952,0,0,14815,19561
7.368,1.842,90.789,0,0,0,0,3648064,3647667,0,0,14698,18065
7.713,0.798,91.489,0,0,0,53248,3658003,3657856,0,0,14706,18003
7.733,0.800,91.467,0,0,0,0,3682336,3682336,0,0,14745,19266
4.891,1.902,93.207,0,0,0,0,3659488,3660032,0,0,14618,18792
7.068,2.356,81.675,8.901,0,0,89432064,5409600,5409056,0,0,14661,21542
8.052,1.558,90.390,0,0,0,0,7001280,7002336,0,0,14517,18133
12.407,1.489,86.104,0,0,0,0,7006560,7006560,0,0,14569,18382
8.854,1.302,89.844,0,0,0,0,7023456,7022400,0,0,14491,18825
9.536,1.289,88.918,0.258,0,0,0,7011840,7011840,0,0,14511,18608
12.718,1.496,85.786,0,0,0,40960,6989664,6989664,0,0,14565,17873
7.754,0.535,91.711,0,0,0,4096,7047744,7048800,0,0,14582,18196
9.375,1.302,89.323,0,0,0,0,7184168,7183112,0,0,14637,17959
11.692,2.736,77.861,7.711,0,0,88907776,8992960,8994392,0,0,15068,25631
6.383,1.064,92.553,0,0,0,0,9436880,9435448,0,0,14463,17764
4.620,1.087,94.293,0,0,0,0,9355256,9356688,0,0,14253,17528
3.846,1.099,85.714,9.341,0,0,174698496,9157640,9156208,0,0,14230,17577
3.591,1.105,95.304,0,0,0,0,9266472,9267904,0,0,14119,19032
7.407,1.323,91.270,0,0,0,90112,9323752,9323752,0,0,14267,18174
5.946,1.081,92.973,0,0,0,0,9396784,9396784,0,0,14333,18669
1.944,2.500,95.556,0,0,0,0,9447006,9445574,0,0,14153,19025
8.223,0.531,91.247,0,0,0,57344,9812352,9812352,0,0,14123,18045
8.440,3.069,80.563,7.928,0,0,89202688,9662070,9663588,0,0,15127,22045
6.166,0.804,93.029,0,0,0,0,9882262,9882262,0,0,14197,18259
9.536,0.773,89.691,0,0,0,0,9810834,9810834,0,0,14201,17528
4.865,1.622,93.514,0,0,0,0,9725826,9725826,0,0,14054,17569
3.324,1.108,95.568,0,0,0,0,9798690,9798690,0,0,14025,19306
8.594,1.302,90.104,0,0,0,204800,9713682,9712164,0,0,14177,17523
