"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet/ping-1579534859-macsec-morus640-e-1500-1500-dstat.csv",,,,"Date:","20 Jan 2020 22:54:16 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.833,3.081,95.067,0.020,0,13794.805,13864.259,0,0,0,0,5703.224,656.398
0,0,100,0,0,0,0,0,78,0,0,109,40
0.250,0,99.750,0,0,0,65536,0,0,0,0,104,48
0.250,0,99.750,0,0,0,0,0,78,0,0,93,35
0.250,0,99.750,0,0,0,0,0,78,0,0,99,40
0.250,0,99.750,0,0,0,0,0,78,0,0,75,31
0.249,0,99.751,0,0,0,0,0,0,0,0,62,36
0.250,0,99.750,0,0,0,0,0,78,0,0,69,31
0.250,0,99.500,0.250,0,0,24576,0,78,0,0,101,50
0.249,0,99.751,0,0,0,0,0,78,0,0,92,32
0.250,0,99.750,0,0,0,0,0,0,0,0,93,30
0.250,0,99.750,0,0,0,0,0,78,0,0,98,38
0.250,0,99.750,0,0,0,0,0,78,0,0,99,41
0.250,0,99.750,0,0,0,24576,0,78,0,0,87,43
0.250,0,99.750,0,0,0,0,0,0,0,0,75,47
0.250,0,99.750,0,0,0,0,0,78,0,0,68,36
0.250,0,99.750,0,0,0,0,0,78,0,0,108,49
0.249,0,99.751,0,0,0,0,0,78,0,0,98,36
0.250,0,99.750,0,0,0,0,0,0,0,0,101,40
0.250,0,99.500,0.250,0,0,24576,0,78,0,0,108,50
0.250,0,99.750,0,0,0,0,0,78,0,0,108,42
0.249,0,99.751,0,0,0,0,0,78,0,0,101,44
0.249,0.249,99.501,0,0,0,0,0,0,0,0,70,40
0.250,0,99.750,0,0,0,0,0,78,0,0,80,43
0.250,0,99.750,0,0,0,0,0,78,0,0,112,56
0.250,0,99.750,0,0,0,24576,0,78,0,0,106,46
0.250,0,99.750,0,0,0,0,0,0,0,0,95,35
0.250,0,99.750,0,0,0,8192,0,78,0,0,109,47
0.250,0,99.750,0,0,0,0,0,78,0,0,102,46
0.250,0,99.750,0,0,0,0,0,78,0,0,99,38
0.249,0.249,99.501,0,0,0,0,0,0,0,0,65,37
0.250,0,99.750,0,0,0,40960,0,78,0,0,75,50
0.250,0,99.750,0,0,0,65536,0,78,0,0,139,91
0.250,0,99.750,0,0,0,0,0,0,0,0,99,37
0.250,0,99.750,0,0,0,0,0,78,0,0,93,30
0.249,0,99.751,0,0,0,0,0,78,0,0,101,43
0.250,0,99.750,0,0,0,0,0,78,0,0,106,51
0.250,0,99.500,0.250,0,0,49152,0,0,0,0,116,61
0.250,0,99.750,0,0,0,0,0,78,0,0,75,39
0.249,0,99.751,0,0,0,0,0,78,0,0,70,40
0.250,0,99.750,0,0,0,0,0,78,0,0,97,46
0.250,0,99.750,0,0,0,0,0,0,0,0,100,36
0.250,0,99.750,0,0,0,40960,0,78,0,0,111,54
0.250,0,99.750,0,0,0,0,0,78,0,0,102,40
0.250,0,99.750,0,0,0,0,0,78,0,0,104,49
0.250,0,99.750,0,0,0,0,0,0,0,0,103,43
0.250,0,99.750,0,0,0,0,0,78,0,0,68,25
0.249,0,99.751,0,0,0,0,0,78,0,0,72,45
0.250,0,99.500,0.250,0,0,24576,0,0,0,0,93,58
0.250,0,99.750,0,0,0,0,0,78,0,0,101,43
0.250,0,99.750,0,0,0,0,0,78,0,0,97,35
0.249,0,99.751,0,0,0,0,0,78,0,0,101,44
0.250,0,99.750,0,0,0,0,0,0,0,0,109,50
0.251,0,99.749,0,0,0,24576,0,78,0,0,106,48
0.249,0,99.751,0,0,0,0,0,78,0,0,81,38
0.250,0,99.750,0,0,0,0,0,78,0,0,66,39
0.250,0,99.750,0,0,0,0,0,0,0,0,81,48
0.250,0,99.750,0,0,0,0,0,78,0,0,108,51
0.250,0,99.750,0,0,0,0,0,78,0,0,100,36
0.250,0,99.750,0,0,0,24576,0,78,0,0,106,54
0.250,0,99.750,0,0,0,0,0,0,0,0,104,43
0.250,0,99.750,0,0,0,0,0,78,0,0,97,40
0.250,0,99.750,0,0,0,0,0,78,0,0,95,42
0.249,0,99.751,0,0,0,0,0,78,0,0,69,41
0.250,0,99.750,0,0,0,0,0,0,0,0,84,57
0.250,0,99.500,0.250,0,0,24576,0,78,0,0,109,49
0.249,0,99.751,0,0,0,0,0,78,0,0,99,34
