"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet/ping-1579534859-macsec-aesgcm-we-frag-1500-dstat.csv",,,,"Date:","20 Jan 2020 19:31:57 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.660,0.781,96.535,0.023,0,23247.366,12119.234,0,0,0,0,3299.238,717.397
0.250,0,99.750,0,0,0,0,0,78,0,0,116,40
0.250,0,99.750,0,0,0,0,0,78,0,0,61,37
0.249,0,99.751,0,0,0,0,0,0,0,0,51,19
0.250,0,99.750,0,0,0,0,0,78,0,0,90,43
0.250,0,99.750,0,0,0,0,0,78,0,0,105,49
0.250,0,99.750,0,0,0,65536,0,78,0,0,110,62
0.250,0,99.750,0,0,0,0,0,0,0,0,84,31
0,0.250,99.750,0,0,0,0,0,78,0,0,100,44
0.250,0,99.750,0,0,0,0,0,0,0,0,86,32
0,0.250,99.750,0,0,0,0,0,78,0,0,77,43
0.249,0,99.751,0,0,0,0,0,78,0,0,69,39
0.250,0,99.500,0.250,0,0,24576,0,78,0,0,91,59
0.250,0,99.750,0,0,0,0,0,0,0,0,86,32
0,0.249,99.751,0,0,0,0,0,78,0,0,90,35
0,0.499,99.501,0,0,0,0,0,78,0,0,104,44
0.250,0,99.750,0,0,0,0,0,78,0,0,95,43
0.250,0,99.750,0,0,0,24576,0,0,0,0,102,44
0.250,0,99.750,0,0,0,0,0,78,0,0,69,31
0.250,0,99.750,0,0,0,0,0,78,0,0,55,33
0,0.250,99.750,0,0,0,0,0,78,0,0,92,62
0.250,0,99.750,0,0,0,0,0,0,0,0,89,32
0,0.249,99.751,0,0,0,0,0,78,0,0,107,52
0,0.250,99.500,0.250,0,0,24576,0,78,0,0,110,54
0.250,0,99.750,0,0,0,0,0,78,0,0,105,48
0.250,0,99.750,0,0,0,0,0,0,0,0,100,45
0,0.249,99.751,0,0,0,0,0,78,0,0,75,36
0,0.250,99.750,0,0,0,0,0,78,0,0,70,46
0,0.250,99.750,0,0,0,0,0,78,0,0,77,50
0.250,0,99.750,0,0,0,24576,0,0,0,0,110,51
0.250,0,99.750,0,0,0,0,0,78,0,0,105,49
0.249,0.249,99.501,0,0,0,16384,0,78,0,0,112,58
0.250,0,99.750,0,0,0,0,0,78,0,0,107,55
0.250,0,99.750,0,0,0,0,0,0,0,0,107,44
0.250,0,99.750,0,0,0,0,0,78,0,0,96,48
0.251,0,99.749,0,0,0,40960,0,78,0,0,81,59
0.250,0,99.750,0,0,0,49152,0,78,0,0,107,85
0.249,0,99.751,0,0,0,0,0,0,0,0,95,40
0,0.250,99.750,0,0,0,0,0,78,0,0,94,36
0,0.499,99.501,0,0,0,0,0,78,0,0,105,45
0.250,0,99.750,0,0,0,0,0,78,0,0,115,61
0.250,0,99.500,0.250,0,0,40960,0,0,0,0,102,53
0.249,0,99.751,0,0,0,0,0,78,0,0,100,45
0.250,0,99.750,0,0,0,0,0,78,0,0,55,30
0,0.250,99.750,0,0,0,0,0,78,0,0,79,54
0.250,0,99.750,0,0,0,0,0,0,0,0,84,37
0,0.250,99.750,0,0,0,0,0,78,0,0,101,46
0,0.250,99.750,0,0,0,24576,0,78,0,0,112,62
0.250,0,99.750,0,0,0,0,0,0,0,0,97,39
0.250,0,99.750,0,0,0,0,0,78,0,0,99,42
0.250,0,99.750,0,0,0,0,0,78,0,0,104,44
0.249,0,99.751,0,0,0,0,0,78,0,0,67,41
0.250,0,99.750,0,0,0,0,0,0,0,0,74,49
0.249,0,99.501,0.249,0,0,24576,0,78,0,0,84,43
0.250,0,99.750,0,0,0,0,0,78,0,0,103,43
0.250,0,99.750,0,0,0,0,0,78,0,0,91,31
0.249,0.249,99.501,0,0,0,0,0,0,0,0,108,45
0.250,0,99.750,0,0,0,0,0,78,0,0,97,44
