"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet/iperf3-1579534859-100-macsec-aegis128l-e-frag-dstat.csv",,,,"Date:","20 Jan 2020 20:01:48 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.462,0.753,96.762,0.022,0,21112.351,13089.940,0,0,0,0,3050.379,689.393
1.613,24.731,73.656,0,0,0,0,183704,33565802,0,0,27914,1101
3.476,26.738,69.786,0,0,0,0,156468,37371250,0,0,37122,1249
2.174,27.174,70.652,0,0,0,0,152592,37384200,0,0,37133,1247
2.957,26.882,70.161,0,0,0,0,149634,37392250,0,0,37116,1266
3.989,26.596,69.149,0.266,0,0,122880,152796,37378600,0,0,37103,1284
2.432,27.027,70.541,0,0,0,0,150042,37413600,0,0,37111,1237
3.989,26.596,69.415,0,0,0,0,151368,37392600,0,0,37106,1256
1.902,27.446,70.652,0,0,0,0,150246,37392250,0,0,37062,1252
1.366,27.322,71.311,0,0,0,0,151878,37391200,0,0,37100,1235
3.217,26.810,69.973,0,0,0,0,149838,37411500,0,0,37108,1255
2.918,22.812,74.271,0,0,0,6152192,237575,28034564,0,0,28328,1164
2.717,27.174,70.109,0,0,0,0,268362,37345000,0,0,37547,1244
5.040,26.525,68.435,0,0,0,0,270198,37324948,0,0,37533,1304
2.186,27.049,70.765,0,0,0,0,266118,37364950,0,0,37567,1268
3.485,27.346,69.169,0,0,0,0,268668,37357600,0,0,37625,1284
2.717,27.174,70.109,0,0,0,147456,276012,37367050,0,0,37687,1347
5.348,23.529,71.123,0,0,0,0,201156,36387678,0,0,31405,1215
2.419,27.419,70.161,0,0,0,0,143514,37483848,0,0,37060,1250
1.902,27.174,70.924,0,0,0,0,143004,37482900,0,0,37074,1243
1.902,27.446,70.652,0,0,0,0,142800,37472400,0,0,37110,1243
5.236,22.251,72.513,0,0,0,0,236854,26243631,0,0,26777,1328
2.688,27.957,69.086,0.269,0,0,90112,262038,37455600,0,0,36507,1824
3.235,26.954,69.811,0,0,0,0,250002,37458648,0,0,36474,1825
2.725,27.248,70.027,0,0,0,0,264282,37452450,0,0,36490,1800
1.648,27.473,70.879,0,0,0,0,260508,37444750,0,0,36470,1792
1.377,27.548,71.074,0,0,0,0,251736,37469250,0,0,36510,1790
2.973,27.297,69.730,0,0,0,0,250308,37455600,0,0,36474,1817
2.180,27.520,70.300,0,0,0,24576,248370,37462848,0,0,36461,1818
2.717,27.174,70.109,0,0,0,0,259794,37458750,0,0,36456,1809
1.918,27.397,70.685,0,0,0,0,255408,37443948,0,0,36444,1779
2.432,22.162,75.405,0,0,0,49152,229917,28556083,0,0,28100,1517
4.032,26.882,69.086,0,0,0,0,289680,37381750,0,0,36606,1837
2.717,27.174,70.109,0,0,0,0,251430,37461900,0,0,36470,1825
1.918,27.397,70.685,0,0,0,106496,249900,37464000,0,0,36477,1816
3.504,26.954,69.542,0,0,0,0,252144,37450248,0,0,36498,1832
2.717,27.174,70.109,0,0,0,0,276828,37440900,0,0,36551,1807
0.556,28.056,71.389,0,0,0,0,310182,37434994,0,0,36667,1795
0,28.011,71.989,0,0,0,0,308448,37430400,0,0,36657,1778
1.923,27.473,70.604,0,0,0,0,270606,37443000,0,0,36544,1793
1.644,27.671,70.685,0,0,0,24576,255000,37439850,0,0,36421,1799
1.626,23.035,75.339,0,0,0,0,208792,30211873,0,0,29480,1543
3.217,27.078,69.705,0,0,0,0,252971,35780455,0,0,34489,1757
0,28.134,71.866,0,0,0,0,246126,37483950,0,0,36109,1757
1.913,27.322,70.765,0,0,0,0,245820,37473450,0,0,36150,1770
1.105,27.624,71.271,0,0,0,0,246738,37488048,0,0,36167,1783
0.831,27.701,71.191,0.277,0,0,188416,256836,37473450,0,0,36164,1808
0.277,27.978,71.745,0,0,0,0,246330,37501800,0,0,36162,1753
0.278,28.056,71.667,0,0,0,0,246636,37491198,0,0,36151,1750
2.981,27.100,69.919,0,0,0,0,252042,37495500,0,0,36165,1785
0.556,27.778,71.667,0,0,0,0,246432,37492700,0,0,36141,1764
0.824,28.022,71.154,0,0,0,0,243270,37500750,0,0,36163,1758
3.684,22.895,73.421,0,0,0,24576,216452,28605431,0,0,27987,1547
4.278,26.738,68.984,0,0,0,0,259794,37475550,0,0,36505,1839
2.710,27.371,69.919,0,0,0,0,250308,37475448,0,0,36488,1803
5.040,26.525,68.435,0,0,0,0,259590,37469250,0,0,36517,1842
