"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet/iperf3-1579534859-100-macsec-chachapoly-e-1500-dstat.csv",,,,"Date:","20 Jan 2020 21:38:59 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.982,1.602,96.396,0.020,0,16253.855,11853.161,0,0,0,0,3757.095,601.274
0,0,100,0,0,0,0,0,78,0,0,82,42
0.250,0,99.750,0,0,0,0,0,0,0,0,68,34
0.250,0,99.750,0,0,0,0,0,78,0,0,89,30
1.003,2.757,95.990,0.251,0,0,114688,0,78,0,0,247,197
0,0.250,99.750,0,0,0,0,0,78,0,0,93,36
0.250,0,99.750,0,0,0,0,0,78,0,0,85,29
1.504,2.256,96.241,0,0,0,0,0,78,0,0,223,148
0,0.250,99.750,0,0,0,0,0,78,0,0,80,36
0.250,0,99.750,0,0,0,0,0,78,0,0,63,38
1.256,2.513,96.231,0,0,0,57344,0,78,0,0,196,166
0.250,0,99.750,0,0,0,0,0,78,0,0,94,35
0.250,0,99.750,0,0,0,0,0,78,0,0,89,29
1.005,2.764,96.231,0,0,0,0,0,78,0,0,214,145
0,0.250,99.750,0,0,0,0,0,78,0,0,98,47
0.250,0,99.750,0,0,0,0,0,78,0,0,90,34
1.508,2.261,96.231,0,0,0,32768,0,78,0,0,211,156
0.250,0,99.750,0,0,0,0,0,78,0,0,59,35
0.249,0,99.751,0,0,0,0,0,78,0,0,64,42
1.005,2.764,96.231,0,0,0,0,0,78,0,0,219,155
0.250,0,99.750,0,0,0,0,0,78,0,0,91,27
0.250,0,99.750,0,0,0,0,0,78,0,0,92,35
1.253,2.506,95.990,0.251,0,0,32768,0,78,0,0,222,160
0,0.250,99.750,0,0,0,0,0,78,0,0,99,43
0.250,0,99.750,0,0,0,0,0,78,0,0,92,38
1.003,1.504,97.494,0,0,0,0,0,78,0,0,128,108
0.501,1.003,98.496,0,0,0,0,0,78,0,0,118,77
0,0.249,99.751,0,0,0,0,0,78,0,0,86,33
0.251,0,99.749,0,0,0,32768,0,0,0,0,95,45
1.759,2.010,96.231,0,0,0,0,0,78,0,0,221,156
0,0.250,99.750,0,0,0,0,0,78,0,0,92,36
0.250,0,99.750,0,0,0,0,0,78,0,0,106,47
1.750,1.500,96.750,0,0,0,0,0,78,0,0,209,145
0,0,100,0,0,0,0,0,78,0,0,64,35
0.249,0,99.501,0.249,0,0,81920,0,78,0,0,80,69
1.005,2.764,96.231,0,0,0,0,0,78,0,0,201,143
0,0.250,99.750,0,0,0,0,0,78,0,0,96,39
0.250,0,99.750,0,0,0,0,0,78,0,0,89,32
1.508,2.261,96.231,0,0,0,0,0,78,0,0,223,144
0.250,0,99.750,0,0,0,0,0,78,0,0,106,49
0.250,0,99.750,0,0,0,90112,0,78,0,0,98,51
0.754,3.015,96.231,0,0,0,0,0,78,0,0,191,138
0,0.250,99.750,0,0,0,0,0,78,0,0,56,22
0.249,0,99.751,0,0,0,0,0,78,0,0,73,37
2.261,1.508,96.231,0,0,0,0,0,78,0,0,224,158
0,0.250,99.750,0,0,0,65536,0,78,0,0,121,65
0.250,0,99.500,0.250,0,0,32768,0,78,0,0,108,54
2.010,1.759,96.231,0,0,0,0,0,78,0,0,223,155
0,0.250,99.750,0,0,0,0,0,78,0,0,92,37
0.250,0,99.750,0,0,0,0,0,78,0,0,75,34
1.003,2.506,96.491,0,0,0,0,0,78,0,0,160,147
0.500,0,99.500,0,0,0,0,0,78,0,0,97,47
0.251,0,99.749,0,0,0,32768,0,78,0,0,98,45
0.500,0,99.500,0,0,0,0,0,78,0,0,106,60
1.003,2.506,96.491,0,0,0,0,0,0,0,0,194,130
0.250,0,99.750,0,0,0,0,0,78,0,0,101,35
0.250,0,99.750,0,0,0,0,0,78,0,0,90,30
1.508,2.261,96.231,0,0,0,0,0,78,0,0,209,151
0,0.250,99.750,0,0,0,32768,0,78,0,0,67,46
0.250,0,99.750,0,0,0,0,0,78,0,0,62,38
1.005,2.764,96.231,0,0,0,0,0,78,0,0,220,155
0,0.249,99.751,0,0,0,0,0,78,0,0,95,39
0.250,0,99.750,0,0,0,0,0,78,0,0,90,35
1.759,2.010,96.231,0,0,0,0,0,78,0,0,221,155
0,0.250,99.500,0.250,0,0,32768,0,78,0,0,102,58
0.250,0,99.750,0,0,0,8192,0,78,0,0,94,44
1.253,2.506,96.241,0,0,0,0,0,78,0,0,185,151
0.250,0,99.750,0,0,0,0,0,78,0,0,61,29
0.250,0,99.750,0,0,0,0,0,78,0,0,82,26
2.010,1.759,96.231,0,0,0,0,0,78,0,0,224,154
0,0.250,99.750,0,0,0,57344,0,78,0,0,114,74
0.250,0,99.750,0,0,0,0,0,78,0,0,91,32
1.256,2.513,96.231,0,0,0,0,0,78,0,0,215,149
0,0.250,99.750,0,0,0,0,0,78,0,0,94,41
0.250,0,99.750,0,0,0,0,0,78,0,0,58,37
1.241,3.474,95.037,0.248,0,0,49152,0,78,0,0,180,170
0,0.499,99.501,0,0,0,0,0,78,0,0,107,50
0.249,0,99.751,0,0,0,0,0,78,0,0,87,24
0.501,1.003,98.496,0,0,0,0,0,78,0,0,133,84
0.750,2,97.250,0,0,0,0,0,78,0,0,171,107
0,0.250,99.750,0,0,0,16384,0,0,0,0,111,59
0.251,0,99.749,0,0,0,32768,0,78,0,0,99,49
1.256,2.513,96.231,0,0,0,0,0,78,0,0,195,151
0,0.249,99.751,0,0,0,0,0,78,0,0,68,45
0.250,0,99.750,0,0,0,0,0,78,0,0,84,40
1.759,2.010,96.231,0,0,0,0,0,78,0,0,223,154
0,0.250,99.750,0,0,0,0,0,78,0,0,111,53
0.250,0,99.750,0,0,0,32768,0,78,0,0,102,54
1.759,2.010,96.231,0,0,0,0,0,78,0,0,233,166
0,0.250,99.750,0,0,0,0,0,78,0,0,109,51
0.250,0,99.750,0,0,0,0,0,78,0,0,80,40
1.508,2.261,96.231,0,0,0,0,0,78,0,0,209,164
0.250,0,99.750,0,0,0,0,0,78,0,0,89,48
0.249,0,99.501,0.249,0,0,32768,0,78,0,0,104,53
1.256,2.513,96.231,0,0,0,0,0,78,0,0,219,145
0,0.250,99.750,0,0,0,0,0,78,0,0,102,42
0.250,0,99.750,0,0,0,0,0,78,0,0,107,47
1.508,2.261,96.231,0,0,0,0,0,78,0,0,215,140
0.250,0,99.750,0,0,0,0,0,78,0,0,85,46
