"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet/iperf3-1579534859-100-macsec-aegis128l-e-1500-dstat.csv",,,,"Date:","20 Jan 2020 21:56:46 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.930,1.571,96.479,0.020,0,15597.552,12760.100,0,0,0,0,3639.259,603.324
0.826,27.548,71.625,0,0,0,0,310286,35610954,0,0,35417,1192
0.279,27.855,71.866,0,0,0,0,287946,37330300,0,0,37258,1201
0.556,27.778,71.667,0,0,0,0,322218,37328200,0,0,37435,1208
0.833,27.778,71.389,0,0,0,0,333234,37321900,0,0,37558,1248
0.557,27.855,71.031,0.557,0,0,139264,326604,37325050,0,0,37503,1238
0.279,27.855,71.866,0,0,0,0,321300,37332298,0,0,37487,1225
0.279,28.134,71.588,0,0,0,0,329664,37331350,0,0,37574,1230
0.551,28.375,71.074,0,0,0,0,330072,37322950,0,0,37459,1199
0.557,27.855,71.588,0,0,0,0,334968,37296700,0,0,37424,1224
0.554,27.978,71.468,0,0,0,0,328746,37285850,0,0,37568,1223
1.084,22.764,75.881,0.271,0,0,24576,241754,27826683,0,0,28318,1063
0.279,28.134,71.588,0,0,0,0,308040,37457598,0,0,37868,1233
0.279,27.855,71.866,0,0,0,0,300798,37481850,0,0,37852,1233
0.556,27.778,71.667,0,0,0,0,251124,37486400,0,0,37662,1232
0.548,27.397,72.055,0,0,0,5709824,232866,36451100,0,0,34321,1237
0.831,27.701,71.468,0,0,0,0,252858,37478700,0,0,37637,1216
0.278,27.778,71.389,0.556,0,0,90112,272748,37474500,0,0,37700,1242
0.831,27.701,71.468,0,0,0,0,280704,37476950,0,0,37773,1221
0.279,27.855,71.866,0,0,0,0,283356,37487100,0,0,37800,1252
0.278,28.056,71.667,0,0,0,139264,257448,37500750,0,0,37725,1298
1.622,22.162,76.216,0,0,0,0,225735,27807433,0,0,28218,1053
0.557,27.855,71.588,0,0,0,81920,310182,37467150,0,0,37916,1256
0.556,27.778,71.667,0,0,0,0,307224,37478701,0,0,37864,1233
0.279,28.134,71.588,0,0,0,0,312936,37453500,0,0,37858,1238
0.556,27.778,71.667,0,0,0,0,312630,37469250,0,0,37939,1234
0.279,27.855,71.866,0,0,0,0,284070,37500648,0,0,37788,1226
0.278,27.778,71.944,0,0,0,0,250206,37499000,0,0,37693,1224
0.279,27.855,71.588,0.279,0,0,24576,264384,37486050,0,0,37701,1247
0.277,27.978,71.745,0,0,0,0,259386,37494450,0,0,37649,1227
0.554,27.978,71.468,0,0,0,0,269790,37500750,0,0,37734,1221
1.081,22.432,76.486,0,0,0,0,239401,27763231,0,0,28018,1032
0.279,27.855,71.866,0,0,0,0,247044,37474500,0,0,37303,1219
0.278,27.778,71.944,0,0,0,0,243474,37543800,0,0,37347,1209
0.554,27.978,71.468,0,0,0,81920,243474,37539950,0,0,37380,1225
0.554,27.701,71.745,0,0,0,73728,249798,37529100,0,0,37410,1240
0.278,27.778,71.944,0,0,0,0,240618,37550450,0,0,37326,1209
0,27.855,72.145,0,0,0,0,239802,37563750,0,0,37383,1205
0.277,27.978,71.745,0,0,0,0,247554,37555700,0,0,37406,1197
0,28.056,71.944,0,0,0,0,248982,37548000,0,0,37360,1209
0.277,27.978,71.468,0.277,0,0,65536,247656,37541000,0,0,37450,1233
0.549,24.725,74.725,0,0,0,0,231020,33365844,0,0,33252,1109
1.630,25.815,72.554,0,0,0,0,303878,31830316,0,0,32537,1164
0.278,27.778,71.944,0,0,0,0,251022,37518396,0,0,37656,1240
0.277,27.978,71.745,0,0,0,0,255714,37452450,0,0,37598,1203
0.279,27.855,71.866,0,0,0,0,272748,37451400,0,0,37710,1232
0.278,28.056,71.667,0,0,0,81920,247554,37456650,0,0,37618,1241
0.552,27.901,71.547,0,0,0,0,233274,37469250,0,0,37561,1200
0.556,27.778,71.667,0,0,0,0,263568,37471350,0,0,37703,1216
0.554,27.978,71.468,0,0,0,0,309264,37456300,0,0,37920,1234
0.557,27.855,71.588,0,0,0,0,288456,37457700,0,0,37747,1216
0.829,27.624,71.547,0,0,0,0,261630,37454550,0,0,37655,1230
1.096,23.014,75.616,0.274,0,0,24576,292748,25473632,0,0,26171,1314
0.556,27.778,71.667,0,0,0,0,261936,37442796,0,0,36397,1778
0,27.933,72.067,0,0,0,0,254490,37469250,0,0,36393,1765
0.826,28.099,71.074,0,0,0,24576,259386,37464000,0,0,36440,1779
1.934,25.967,72.099,0,0,0,0,248370,37084644,0,0,34430,1719
0.278,27.778,71.944,0,0,0,0,245412,37476498,0,0,36370,1763
0,28.011,71.989,0,0,0,81920,262242,37448148,0,0,36386,1791
0.556,27.778,71.667,0,0,0,0,268668,37472298,0,0,36478,1773
0.557,27.855,71.588,0,0,0,0,285702,37440696,0,0,36519,1777
0.556,27.778,71.667,0,0,0,0,275910,37438450,0,0,36446,1757
1.872,22.727,75.401,0,0,0,0,213800,27851863,0,0,27372,1477
0.556,27.778,71.389,0.278,0,0,81920,275706,37336600,0,0,36386,1790
1.377,27.548,71.074,0,0,0,0,260202,37517448,0,0,36454,1763
0.833,27.778,71.389,0,0,0,0,265812,37389100,0,0,36358,1765
0,27.933,72.067,0,0,0,0,256224,37427148,0,0,36326,1779
0.552,28.177,71.271,0,0,0,0,265506,37427046,0,0,36446,1780
2.446,27.446,70.109,0,0,0,0,262242,37425850,0,0,36423,1812
2.452,27.520,70.027,0,0,0,24576,271830,37427148,0,0,36427,1839
2.973,27.297,69.730,0,0,0,0,276318,37467792,0,0,36444,1812
2.717,27.446,69.837,0,0,0,16384,274992,37400650,0,0,36446,1809
3.200,21.600,75.200,0,0,0,0,195748,27948133,0,0,27283,1492
3.774,26.954,69.272,0,0,0,0,340578,37222850,0,0,36678,1849
4.775,26.790,68.170,0.265,0,0,90112,265098,37448148,0,0,36395,1861
2.439,27.642,69.919,0,0,0,0,256224,37466100,0,0,36386,1815
2.981,27.100,69.919,0,0,0,81920,259386,37413148,0,0,36339,1838
4.021,27.078,68.901,0,0,0,0,281724,37514648,0,0,36649,1851
3.243,27.027,69.730,0,0,0,0,275604,37399498,0,0,36432,1827
5.026,26.720,68.254,0,0,0,40960,225114,37470096,0,0,36303,1832
3.733,27.467,68.800,0,0,0,0,227664,37453296,0,0,36311,1840
2.965,27.224,69.811,0,0,0,0,237354,37435548,0,0,36316,1807
3.504,26.954,69.542,0,0,0,0,229296,37468200,0,0,36320,1818
2.368,21.053,76.579,0,0,0,0,202988,26483179,0,0,20971,1268
2.452,27.248,70.027,0.272,0,0,81920,268668,37444050,0,0,36547,1828
1.108,27.701,71.191,0,0,0,0,307224,37405900,0,0,36640,1810
1.648,27.473,70.879,0,0,0,0,269790,37454448,0,0,36460,1802
1.105,27.624,71.271,0,0,0,0,266220,37493298,0,0,36507,1811
2.695,27.763,69.542,0,0,0,0,258570,37488048,0,0,36457,1812
1.913,27.596,70.492,0,0,0,0,258162,37484898,0,0,36473,1784
0.554,27.978,71.468,0,0,0,24576,260508,37471248,0,0,36419,1812
1.939,24.931,73.130,0,0,0,65536,216342,36671192,0,0,32837,1710
5.833,15.278,78.889,0,0,0,0,166968,34150038,0,0,13059,901
2.725,18.801,78.474,0,0,0,0,175528,24328463,0,0,18446,1132
1.897,27.642,70.461,0,0,0,0,147594,37360050,0,0,35739,1765
1.093,27.596,71.038,0.273,0,0,81920,147594,37444750,0,0,35746,1783
2.162,27.297,70.541,0,0,0,0,143922,37455498,0,0,35746,1780
