"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet/iperf3-1579534859-100-macsec-chachapoly-e-frag-dstat.csv",,,,"Date:","20 Jan 2020 19:15:33 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.808,0.811,96.358,0.023,0,20625.325,12589.137,0,0,0,0,3487.227,756.389
0,0,100,0,0,0,0,0,78,0,0,131,50
0,0,100,0,0,0,0,0,0,0,0,100,40
0,0,100,0,0,0,0,0,78,0,0,96,38
1.511,2.015,96.474,0,0,0,0,0,78,0,0,214,156
0,0,99.750,0.250,0,0,65536,0,78,0,0,86,55
0,0,100,0,0,0,0,0,78,0,0,66,36
1.511,2.015,96.474,0,0,0,0,0,78,0,0,219,158
0,0,100,0,0,0,0,0,78,0,0,101,43
0,0,100,0,0,0,0,0,78,0,0,100,42
1.008,2.519,96.474,0,0,0,0,0,78,0,0,209,145
0,0,100,0,0,0,49152,0,78,0,0,120,72
0,0,100,0,0,0,0,0,78,0,0,97,42
0.504,3.023,96.474,0,0,0,0,0,78,0,0,179,149
0,0,100,0,0,0,0,0,78,0,0,61,34
0,0,100,0,0,0,0,0,78,0,0,90,37
1.515,2.020,96.465,0,0,0,57344,0,78,0,0,225,169
0,0,100,0,0,0,0,0,78,0,0,107,46
0,0,100,0,0,0,0,0,78,0,0,94,33
0.756,2.771,96.474,0,0,0,0,0,78,0,0,228,159
0,0,100,0,0,0,0,0,78,0,0,101,41
0,0,100,0,0,0,0,0,78,0,0,75,46
1.511,2.015,96.222,0.252,0,0,32768,0,78,0,0,193,169
0,0,100,0,0,0,0,0,78,0,0,96,48
0,0,100,0,0,0,0,0,78,0,0,92,29
0.754,1.508,97.739,0,0,0,0,0,78,0,0,160,108
0.251,1.005,98.744,0,0,0,65536,0,78,0,0,195,129
0,0,100,0,0,0,0,0,78,0,0,100,37
0,0.250,99.750,0,0,0,32768,0,0,0,0,104,52
1.008,2.519,96.474,0,0,0,0,0,78,0,0,199,161
0,0,100,0,0,0,0,0,78,0,0,64,40
0,0,100,0,0,0,32768,0,78,0,0,91,50
1.008,2.519,96.474,0,0,0,0,0,78,0,0,215,158
0,0,100,0,0,0,0,0,78,0,0,99,42
0,0,99.749,0.251,0,0,73728,0,78,0,0,110,60
1.005,2.010,96.985,0,0,0,0,0,78,0,0,211,141
0,0,100,0,0,0,0,0,78,0,0,108,47
0,0,100,0,0,0,0,0,78,0,0,81,38
1.759,2.010,96.231,0,0,0,0,0,78,0,0,175,154
0,0,100,0,0,0,0,0,78,0,0,75,41
0,0,100,0,0,0,32768,0,78,0,0,109,53
0.503,2.010,97.487,0,0,0,0,0,78,0,0,194,143
0,0,100,0,0,0,0,0,78,0,0,101,40
0,0,100,0,0,0,0,0,78,0,0,91,36
1.008,2.519,96.474,0,0,0,0,0,78,0,0,207,156
0,0,100,0,0,0,0,0,78,0,0,86,31
0,0,99.750,0.250,0,0,32768,0,78,0,0,71,45
1.259,2.267,96.474,0,0,0,0,0,78,0,0,180,152
0,0,100,0,0,0,0,0,78,0,0,95,38
0,0,100,0,0,0,0,0,78,0,0,97,41
0.754,2.513,96.734,0,0,0,0,0,78,0,0,175,123
0,0.500,99.500,0,0,0,0,0,78,0,0,127,54
0,0,100,0,0,0,32768,0,78,0,0,111,56
0.251,0,99.749,0,0,0,0,0,78,0,0,94,52
0.251,2.513,97.236,0,0,0,0,0,0,0,0,169,131
0,0,100,0,0,0,0,0,78,0,0,53,28
0,0,100,0,0,0,0,0,78,0,0,102,44
0.758,2.778,96.465,0,0,0,0,0,78,0,0,246,186
0,0,100,0,0,0,32768,0,78,0,0,113,60
0,0,100,0,0,0,0,0,78,0,0,101,41
1.008,2.519,96.474,0,0,0,0,0,78,0,0,221,156
0,0,100,0,0,0,0,0,78,0,0,101,45
0,0,99.750,0.250,0,0,73728,0,78,0,0,98,76
1.008,2.519,96.474,0,0,0,0,0,78,0,0,191,151
0,0,100,0,0,0,49152,0,78,0,0,113,72
0,0,100,0,0,0,0,0,78,0,0,95,32
1.008,2.519,96.474,0,0,0,0,0,78,0,0,203,156
0,0,100,0,0,0,0,0,78,0,0,105,40
