"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth0,macsec0--noheaders --output ethernet/iperf3-1579534859-100-macsec-chachapoly-we-1500-dstat.csv",,,,"Date:","20 Jan 2020 21:10:34 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth0",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.119,1.701,96.160,0.020,0,17426.423,12361.985,0,0,0,0,4021.346,641.384
0,0,100,0,0,0,0,0,78,0,0,120,44
0,0,100,0,0,0,65536,0,0,0,0,93,44
0,0,100,0,0,0,0,0,78,0,0,90,38
1.256,2.261,96.482,0,0,0,0,0,78,0,0,189,145
0,0,100,0,0,0,0,0,78,0,0,61,36
0,0,100,0,0,0,0,0,78,0,0,60,21
1.511,2.015,96.474,0,0,0,0,0,78,0,0,204,137
0,0,100,0,0,0,32768,0,78,0,0,104,55
0,0,100,0,0,0,0,0,78,0,0,87,33
0.754,2.764,96.482,0,0,0,0,0,78,0,0,212,149
0,0,100,0,0,0,16384,0,78,0,0,101,46
0,0,100,0,0,0,0,0,78,0,0,76,28
1.008,2.519,96.474,0,0,0,0,0,78,0,0,193,154
0,0,99.750,0.250,0,0,57344,0,78,0,0,64,45
0,0,100,0,0,0,0,0,78,0,0,93,36
1.008,2.519,96.474,0,0,0,0,0,78,0,0,220,153
0,0,100,0,0,0,0,0,78,0,0,92,32
0,0,100,0,0,0,0,0,78,0,0,95,38
1.259,2.267,96.474,0,0,0,0,0,78,0,0,225,158
0,0,100,0,0,0,32768,0,78,0,0,94,48
0,0,100,0,0,0,0,0,78,0,0,60,34
1.008,2.519,96.474,0,0,0,0,0,78,0,0,166,137
0,0,100,0,0,0,0,0,78,0,0,99,44
0,0,100,0,0,0,0,0,78,0,0,90,35
0.752,1.253,97.995,0,0,0,0,0,78,0,0,154,110
0.251,1.256,98.241,0.251,0,0,40960,0,78,0,0,165,96
0,0,100,0,0,0,0,0,78,0,0,91,35
0,0,100,0,0,0,0,0,0,0,0,86,33
1.005,2.513,96.482,0,0,0,0,0,78,0,0,184,158
0,0,100,0,0,0,0,0,78,0,0,58,34
