"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/ping-1570546514-macsec-aes-gcm-we-jumbo-MACsec-Ethernet-9000-dstat.csv",,,,"Date:","09 Oct 2019 10:05:37 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.937,3.188,86.195,4.680,0,9354.636,29136054.878,0,0,0,0,27074.009,30697.713
4.010,1.504,94.486,0,0,0,0,2205440,2205440,0,0,28610,27681
3.030,1.768,95.202,0,0,0,0,2202880,2202720,0,0,28575,27624
3.759,1.504,94.737,0,0,0,0,2196800,2196960,0,0,28499,27578
3.275,2.267,94.458,0,0,0,0,3132864,3132992,0,0,30328,29338
4.467,2.730,92.556,0.248,0,0,49152,4660128,4660238,0,0,33409,32487
4.750,2,93.250,0,0,0,0,4654865,4654450,0,0,33360,32451
3.325,1.535,95.141,0,0,0,0,5693459,5693312,0,0,32817,31853
4.478,2.736,92.786,0,0,0,0,8551136,8551827,0,0,32477,31559
4.703,2.970,92.327,0,0,0,0,8517408,8517408,0,0,32353,31434
3.750,3.250,93,0,0,0,28672,9015904,9016416,0,0,31984,31026
3.509,2.506,93.985,0,0,0,0,14596032,14596032,0,0,28690,27761
4.489,2.244,93.267,0,0,0,0,14579136,14578080,0,0,28646,27710
4.020,1.759,94.221,0,0,0,0,14589696,14590752,0,0,28667,27726
3.750,2.500,93.750,0,0,0,0,16020160,16020536,0,0,27355,26374
2.030,2.792,94.924,0.254,0,0,28672,18021720,18021720,0,0,26214,25268
3.023,2.015,94.962,0,0,0,0,17503336,17501904,0,0,25478,24509
2.558,1.279,96.164,0,0,0,0,17659424,17659424,0,0,25702,24732
2.785,2.025,95.190,0,0,0,0,17057074,17058616,0,0,24262,23280
3.509,1.504,94.987,0,0,0,0,16348284,16348284,0,0,22247,21318
3.509,1.504,94.737,0.251,0,0,28672,16420758,16419216,0,0,22334,21396
3.266,1.759,94.975,0,0,0,1433600,16462392,16464044,0,0,22655,21519
3.015,1.759,95.226,0,0,0,0,16337617,16335948,0,0,22226,21274
