"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/Http-1570546514-100-macsec-aesgcm-e-jumbo-1500-2928-dstat.csv",,,,"Date:","09 Oct 2019 04:20:46 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.347,3.060,87.386,4.207,0,13760.739,27484346.081,0,0,0,0,24358.127,26300.423
0,0,100,0,0,0,0,0,0,0,0,1071,115
0,0,100,0,0,0,0,0,0,0,0,1031,38
0,0,100,0,0,0,57344,0,0,0,0,1042,47
0,0,100,0,0,0,0,0,0,0,0,1033,38
5.764,2.757,91.479,0,0,0,0,87809219,1536628,0,0,15354,28955
8.020,3.759,88.221,0,0,0,0,122815728,2149998,0,0,21027,40103
7.557,3.526,88.665,0.252,0,0,0,122815728,2150846,0,0,21030,40110
7.538,4.271,88.191,0,0,0,28672,122818836,2151376,0,0,21034,40128
7.769,4.010,88.221,0,0,0,4096,122807958,2149574,0,0,21034,40165
7.828,3.535,88.636,0,0,0,0,122812620,2149998,0,0,21028,40111
7.789,3.769,88.442,0,0,0,0,122820390,2150210,0,0,21030,40147
8.060,3.526,88.413,0,0,0,0,122817282,2150634,0,0,21030,40149
7.769,4.261,87.970,0,0,0,225280,122814174,2149998,0,0,21087,40171
7.750,4.250,88,0,0,0,4096,122815728,2150210,0,0,21032,40129
7.557,4.030,88.413,0,0,0,0,122817282,2151058,0,0,21032,40102
7.538,4.020,88.442,0,0,0,0,122815728,2150104,0,0,21027,40088
8.250,4.250,87.500,0,0,0,0,122814174,2150528,0,0,21033,40209
7.071,4.040,88.889,0,0,0,8192,122814174,2149998,0,0,21029,40147
7.980,4.489,77.057,10.474,0,0,79781888,122815728,2150528,0,0,21129,40179
7.809,4.282,71.285,16.625,0,0,117448704,122821944,2150634,0,0,21146,40224
8.271,4.010,73.183,14.536,0,0,121634816,122814174,2150846,0,0,21156,40219
7.323,4.293,75,13.384,0,0,104865792,122814174,2150634,0,0,21130,40177
4.511,6.516,73.935,15.038,0,0,121638912,74998569,1312916,0,0,13372,24624
4.557,5.063,90.380,0,0,0,86016,109170397,471328,0,0,4627,7685
5.736,2.993,91.272,0,0,0,0,122815728,526926,0,0,5033,8243
5,3.500,91.500,0,0,0,0,122817282,522368,0,0,5029,8097
4.774,3.518,91.709,0,0,0,0,122815728,522898,0,0,5030,8098
4.988,3.741,91.272,0,0,0,0,122815728,523110,0,0,5033,8106
5.500,3,91.500,0,0,0,69632,122815728,523852,0,0,5043,8147
5.013,3.509,91.479,0,0,0,0,122815728,523958,0,0,5028,8099
4.523,3.518,91.960,0,0,0,0,122815728,528940,0,0,5028,8096
5.237,3.491,91.272,0,0,0,0,122817282,541024,0,0,5028,8096
5.013,3.509,91.479,0,0,0,0,122814174,541448,0,0,5033,8129
5,3.500,91.500,0,0,0,12288,122817282,541554,0,0,5032,8118
4.762,3.509,91.729,0,0,0,0,122814174,541448,0,0,5034,8107
4.545,3.283,92.172,0,0,0,0,122812620,541130,0,0,5027,8103
5.263,3.008,91.729,0,0,0,0,122823498,541978,0,0,5033,8124
5.514,3.258,78.697,12.531,0,0,98648064,122818836,542402,0,0,5162,8161
5.514,3.258,69.173,22.055,0,0,132153344,122812620,542190,0,0,5224,11101
5.514,3.258,66.917,24.311,0,0,167772160,122815728,542614,0,0,5225,8187
5.764,3.509,66.917,23.810,0,0,169082880,122814174,542720,0,0,5213,8196
2.010,5.779,71.859,20.352,0,0,153878528,53631069,237546,0,0,2931,3688
6.767,6.015,87.218,0,0,0,0,111934963,1960098,0,0,19275,36847
8.291,3.266,87.940,0.503,0,0,81920,122814174,2150316,0,0,21035,40115
