"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/Http-1570546514-100-macsec-aes-gcm-we-jumbo-Ethernet-1500-9000-dstat.csv",,,,"Date:","09 Oct 2019 08:39:27 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.560,3.040,86.955,4.445,0,10168.824,28330624.721,0,0,0,0,24052.981,26045.139
0.250,0.250,99.500,0,0,0,0,0,0,0,0,1074,99
0,0,100,0,0,0,0,0,0,0,0,1037,35
0,0,100,0,0,0,81920,0,0,0,0,1045,51
0,0,100,0,0,0,0,0,0,0,0,1036,33
8.376,4.822,86.802,0,0,0,8192,72202291,2473774,0,0,47613,92472
15.190,8.354,76.456,0,0,0,0,122817282,4187212,0,0,80290,157455
13.959,9.391,76.650,0,0,0,0,122815728,4187954,0,0,80238,157444
16.031,8.142,75.827,0,0,0,40960,122815728,4187424,0,0,80234,157257
15.013,7.888,77.099,0,0,0,4096,122811066,4188590,0,0,80206,157741
15.013,8.142,76.845,0,0,0,0,122815728,4188696,0,0,80222,157209
14.861,9.068,76.071,0,0,0,0,122817282,4188802,0,0,80201,157374
15.561,7.398,77.041,0,0,0,0,122815728,4188696,0,0,80211,157583
15.696,7.595,76.456,0.253,0,0,8192,122818836,4189120,0,0,80234,153268
15.152,8.838,76.010,0,0,0,4096,122812620,4188908,0,0,80209,152470
15.561,7.398,77.041,0,0,0,0,122815728,4188802,0,0,80234,156830
15.869,8.060,76.071,0,0,0,0,122817282,4188590,0,0,80225,157155
14.541,8.418,77.041,0,0,0,0,122815728,4188060,0,0,80213,156462
15.561,7.398,77.041,0,0,0,8192,122818836,4188696,0,0,80205,157393
15.522,7.888,66.667,9.924,0,0,79978496,122814174,4188484,0,0,80346,157713
15.601,7.417,63.427,13.555,0,0,96477184,122817282,4188696,0,0,80280,157784
16.203,7.595,58.734,17.468,0,0,130023424,122815728,4188802,0,0,80335,157730
16.667,7.576,51.768,23.990,0,0,169082880,122815728,4188696,0,0,80377,157054
11.899,9.873,58.228,20,0,0,145489920,90600729,3090218,0,0,59563,116471
14.106,9.824,76.071,0,0,0,65536,113740711,3893220,0,0,74438,146107
14.975,8.376,76.650,0,0,0,0,122815728,4189332,0,0,80215,152525
15.190,8.354,76.456,0,0,0,0,122815728,4188696,0,0,80243,154737
15.617,8.060,76.071,0.252,0,0,0,122815728,4187954,0,0,80183,157731
15.404,8.081,76.515,0,0,0,0,122815728,4190180,0,0,80191,147968
14.975,8.629,76.396,0,0,0,65536,122817282,4188696,0,0,80207,155695
14.359,8.205,77.436,0,0,0,0,122815728,4189120,0,0,80219,155576
15.404,8.333,76.263,0,0,0,0,122817282,4188696,0,0,80209,157724
17.128,6.801,76.071,0,0,0,0,122814174,4188802,0,0,80226,157063
15.909,7.828,76.263,0,0,0,0,122817282,4188696,0,0,80197,157777
14.975,8.376,76.650,0,0,0,12288,122817282,4189124,0,0,80194,154934
15.404,8.333,76.263,0,0,0,0,122814174,4188696,0,0,80208,157699
15.776,7.379,76.845,0,0,0,0,122815728,4189226,0,0,80196,152018
15.561,7.398,77.041,0,0,0,0,122815728,4187848,0,0,80202,157673
15.522,7.888,62.850,13.740,0,0,104128512,122818836,4188802,0,0,80308,157664
16.031,7.888,59.288,16.794,0,0,132149248,122794184,4175764,0,0,81660,143705
14.796,8.929,51.531,24.745,0,0,166461440,122815728,4188696,0,0,80377,157688
14.861,9.320,51.134,24.685,0,0,167772160,122828160,4189120,0,0,80377,157827
8.333,10.606,65.909,15.152,0,0,109051904,66405292,2279582,0,0,43992,85459
15.228,8.122,76.650,0,0,0,0,122904306,4191664,0,0,80326,155856
15.013,8.142,76.845,0,0,0,73728,122814174,4188060,0,0,80222,157456
16.203,7.089,76.709,0,0,0,0,122815728,4188908,0,0,80195,155809
14.975,8.376,76.650,0,0,0,0,122823498,4188908,0,0,80200,157769
15.385,7.179,77.436,0,0,0,0,122809512,4187636,0,0,80172,157743
15.443,8.101,76.456,0,0,0,0,122817282,4189120,0,0,80198,153876
15.578,8.291,75.879,0.251,0,0,12288,122815728,4188060,0,0,80225,157586
15.267,7.888,76.845,0,0,0,0,122814174,4188484,0,0,80184,157815
14.975,8.376,76.650,0,0,0,0,122817282,4188908,0,0,80213,157013
14.975,8.122,76.904,0,0,0,0,122815728,4188484,0,0,80221,157846
15.228,7.868,76.904,0,0,0,0,122814174,4188590,0,0,80222,157818
14.975,8.376,76.650,0,0,0,12288,122820390,4188696,0,0,80227,157326
15.345,7.417,77.238,0,0,0,0,122812620,4188484,0,0,80183,156539
15.657,7.828,75.253,1.263,0,0,7618560,122817282,4188696,0,0,80234,155776
